,App_comb,conf,house_type,LCOE,discount_rate
7957,3.0,0.0,SFH45,0.702985174085971,0.04
7958,3.0,4.0,SFH15,0.8461810626399507,0.04
7959,3.0,2.0,SFH15,0.5148863967821153,0.04
7960,3.0,2.0,SFH15,0.6736190530421728,0.04
7961,3.0,4.0,SFH15,0.8248576498962359,0.04
7962,3.0,2.0,SFH45,0.5398553640159637,0.04
7963,3.0,4.0,SFH15,0.8468447604427801,0.04
7964,3.0,4.0,SFH45,0.858272689772777,0.04
7965,3.0,4.0,SFH45,0.816165898578178,0.04
7966,3.0,0.0,SFH45,0.48960310954810876,0.04
7967,3.0,4.0,SFH15,0.8160735324211607,0.04
7968,3.0,4.0,SFH15,0.6357220592773158,0.04
7969,3.0,2.0,SFH15,0.6065656805031601,0.04
7970,3.0,2.0,SFH15,0.5686912403438875,0.04
7971,3.0,2.0,SFH45,0.5785928215016087,0.04
7972,3.0,4.0,SFH15,0.9346900588190443,0.04
7973,3.0,4.0,SFH45,0.7257461222067195,0.04
7974,3.0,4.0,SFH45,0.6475438777262778,0.04
7975,3.0,0.0,SFH45,0.498852609496587,0.04
7976,3.0,4.0,SFH15,1.0008105276045047,0.04
7977,3.0,4.0,SFH15,0.7165544583237394,0.04
7978,3.0,2.0,SFH15,0.46609000859721417,0.04
7979,3.0,2.0,SFH45,0.5986467684543446,0.04
7980,3.0,4.0,SFH15,1.061510740796917,0.04
7981,3.0,4.0,SFH45,0.8819352946563714,0.04
7982,3.0,0.0,SFH15,1.04527788096461,0.04
7983,3.0,4.0,SFH45,0.5633041564669331,0.04
7984,3.0,4.0,SFH15,0.6374684613363335,0.04
7985,3.0,6.0,SFH100,0.6073666452824148,0.04
7986,3.0,6.0,SFH100,0.6563157321701462,0.04
7987,3.0,6.0,SFH100,0.5818730111589341,0.04
7988,3.0,6.0,SFH100,0.6541665355251816,0.04
7989,3.0,6.0,SFH100,0.6234870766805813,0.04
7990,3.0,6.0,SFH100,0.6008773921287061,0.04
7991,3.0,6.0,SFH100,0.5914459701944186,0.04
7992,3.0,6.0,SFH100,0.6075034055174495,0.04
7993,3.0,6.0,SFH100,0.6555947626618662,0.04
7994,3.0,6.0,SFH100,0.6797153923221083,0.04
7995,3.0,6.0,SFH100,0.6137957554136025,0.04
7996,3.0,6.0,SFH100,0.6100078508312186,0.04
7997,3.0,6.0,SFH100,0.6031992992771237,0.04
7998,3.0,6.0,SFH100,0.6887808348413611,0.04
7999,3.0,6.0,SFH100,0.5807727916273488,0.04
8000,3.0,6.0,SFH100,0.5782496497512537,0.04
8001,3.0,6.0,SFH100,0.6479701259510027,0.04
8002,3.0,6.0,SFH100,0.6321588825467286,0.04
8003,3.0,6.0,SFH100,0.6426328600352453,0.04
8004,3.0,6.0,SFH100,0.6432598883508022,0.04
8005,3.0,6.0,SFH100,0.6411725614432404,0.04
8006,3.0,6.0,SFH100,0.6107333371130123,0.04
8007,3.0,6.0,SFH100,0.6622101326853032,0.04
8008,3.0,6.0,SFH100,0.5906066545022599,0.04
8009,3.0,6.0,SFH100,0.5903384048512399,0.04
8010,3.0,6.0,SFH100,0.5026730016092362,0.04
8011,3.0,6.0,SFH100,0.5326318483958608,0.04
8012,3.0,6.0,SFH100,0.6158570103431235,0.04
8013,3.0,6.0,SFH100,0.6821498510113236,0.04
8014,3.0,6.0,SFH100,0.6885267695041701,0.04
8015,3.0,6.0,SFH100,0.5703909209638596,0.04
8016,3.0,6.0,SFH100,0.6232604990495959,0.04
8017,3.0,6.0,SFH100,0.6482383414883279,0.04
8018,3.0,6.0,SFH100,0.5890176746531276,0.04
8019,3.0,6.0,SFH100,0.5835483089629245,0.04
8020,3.0,6.0,SFH100,0.5988978588529614,0.04
8021,3.0,6.0,SFH100,0.6528406572169648,0.04
8022,3.0,6.0,SFH100,0.622665259684509,0.04
8023,3.0,6.0,SFH100,0.6337115970033418,0.04
8024,3.0,6.0,SFH100,0.6277791009175357,0.04
8025,3.0,6.0,SFH100,0.6579479700173602,0.04
8026,3.0,6.0,SFH100,0.6243855705168455,0.04
8027,3.0,6.0,SFH100,0.550525566198794,0.04
8028,3.0,6.0,SFH100,0.6077433708101061,0.04
8029,3.0,6.0,SFH100,0.558688388263775,0.04
8030,3.0,6.0,SFH100,0.6631281923046379,0.04
8031,3.0,6.0,SFH100,0.6829459452386943,0.04
8032,3.0,6.0,SFH100,0.5693201909232218,0.04
8033,3.0,6.0,SFH100,0.5652533623947001,0.04
8034,3.0,6.0,SFH100,0.5923548282066392,0.04
8035,3.0,6.0,SFH100,0.5821583521787399,0.04
8036,3.0,6.0,SFH100,0.6485661270925871,0.04
8037,3.0,6.0,SFH100,0.6294862802239813,0.04
8038,3.0,6.0,SFH100,0.6119531358416523,0.04
8039,3.0,6.0,SFH100,0.5498973626224681,0.04
8040,3.0,6.0,SFH100,0.6612587805928254,0.04
8041,3.0,6.0,SFH100,0.6224667471870782,0.04
8042,3.0,6.0,SFH100,0.6235599604809822,0.04
8043,3.0,6.0,SFH100,0.5555214902703822,0.04
8044,3.0,6.0,SFH100,0.6108145675648314,0.04
8045,3.0,6.0,SFH100,0.6782458046941521,0.04
8046,3.0,6.0,SFH100,0.6060767128488856,0.04
8047,3.0,6.0,SFH100,0.6083585757547176,0.04
8048,3.0,6.0,SFH100,0.6305453539535728,0.04
8049,3.0,6.0,SFH100,0.6311568828586515,0.04
8050,3.0,6.0,SFH100,0.5934557110472841,0.04
8051,3.0,6.0,SFH100,0.6571869011556861,0.04
8052,3.0,6.0,SFH100,0.5699499254098941,0.04
8053,3.0,6.0,SFH100,0.6419407481269686,0.04
8054,3.0,6.0,SFH100,0.6142890031854482,0.04
8055,3.0,6.0,SFH100,0.6532370204344286,0.04
8056,3.0,6.0,SFH100,0.5602778583504909,0.04
8057,3.0,6.0,SFH100,0.6165105576739787,0.04
8058,3.0,6.0,SFH100,0.6299470928750353,0.04
8059,3.0,6.0,SFH100,0.5882926876931888,0.04
8060,3.0,6.0,SFH100,0.517096512364441,0.04
8061,3.0,6.0,SFH100,0.652781021127008,0.04
8062,3.0,6.0,SFH100,0.6061923487614308,0.04
8063,3.0,6.0,SFH100,0.5405286990453461,0.04
8064,3.0,6.0,SFH100,0.6182377939620327,0.04
8065,3.0,6.0,SFH100,0.6188057641713999,0.04
8066,3.0,6.0,SFH100,0.6072184190459606,0.04
8067,3.0,6.0,SFH100,0.6317596730067444,0.04
8068,3.0,6.0,SFH100,0.6041214390260217,0.04
8069,3.0,6.0,SFH100,0.5881524095301705,0.04
8070,3.0,6.0,SFH100,0.6063953478067315,0.04
8071,3.0,6.0,SFH100,0.5352595912035558,0.04
8072,3.0,6.0,SFH100,0.6457537667682136,0.04
8073,3.0,6.0,SFH100,0.5760391694596079,0.04
8074,3.0,6.0,SFH100,0.6258382144821036,0.04
8075,3.0,6.0,SFH100,0.6916440796257747,0.04
8076,3.0,6.0,SFH100,0.6681773796710313,0.04
8077,3.0,6.0,SFH100,0.599396242254816,0.04
8078,3.0,6.0,SFH100,0.5473137989010731,0.04
8079,3.0,6.0,SFH100,0.5902130027895011,0.04
8080,3.0,6.0,SFH100,0.5737364447535711,0.04
8081,3.0,6.0,SFH100,0.6226027723287574,0.04
8082,3.0,6.0,SFH100,0.6833709912953041,0.04
8083,3.0,6.0,SFH100,0.603743847284981,0.04
8084,3.0,6.0,SFH100,0.57930530728497,0.04
8085,3.0,6.0,SFH100,0.6226043424252348,0.04
8086,3.0,6.0,SFH100,0.5062430852107834,0.04
8087,3.0,6.0,SFH100,0.6425188593907468,0.04
8088,3.0,6.0,SFH100,0.6847813619367586,0.04
8089,3.0,6.0,SFH100,0.6412964610475439,0.04
8090,3.0,6.0,SFH100,0.6476672221885139,0.04
8091,3.0,6.0,SFH100,0.6162944144308063,0.04
8092,3.0,6.0,SFH100,0.6889784643082678,0.04
8093,3.0,6.0,SFH100,0.5725717984235363,0.04
8094,3.0,6.0,SFH100,0.6641996933347362,0.04
8095,3.0,6.0,SFH100,0.5327398488469887,0.04
8096,3.0,6.0,SFH100,0.6810252058782363,0.04
8097,3.0,6.0,SFH100,0.5638194396986838,0.04
8098,3.0,6.0,SFH100,0.5703306892391241,0.04
8099,3.0,6.0,SFH100,0.5033758003394043,0.04
8100,3.0,6.0,SFH100,0.685912992025566,0.04
8101,3.0,6.0,SFH100,0.6371964291872326,0.04
8102,3.0,6.0,SFH100,0.5374551022392332,0.04
8103,3.0,6.0,SFH100,0.580314510484369,0.04
8104,3.0,6.0,SFH100,0.5771225869884234,0.04
8105,3.0,6.0,SFH100,0.6271130577093805,0.04
8106,3.0,6.0,SFH100,0.5915970697633969,0.04
8107,3.0,6.0,SFH100,0.686354344183938,0.04
8108,3.0,6.0,SFH100,0.6381070279576978,0.04
8109,3.0,6.0,SFH100,0.6354245124237088,0.04
8110,3.0,6.0,SFH100,0.6315576376171642,0.04
8111,3.0,6.0,SFH100,0.560411488411243,0.04
8112,3.0,6.0,SFH100,0.6091768341417303,0.04
8113,3.0,6.0,SFH100,0.5265806307481503,0.04
8114,3.0,6.0,SFH100,0.5179762453840389,0.04
8115,3.0,6.0,SFH100,0.5759547079627968,0.04
8116,3.0,6.0,SFH100,0.5351082632464432,0.04
8117,3.0,6.0,SFH100,0.6011808165283854,0.04
8118,3.0,6.0,SFH100,0.555635324462366,0.04
8119,3.0,6.0,SFH100,0.6042227398094102,0.04
8120,3.0,6.0,SFH100,0.5438069227129724,0.04
8121,3.0,6.0,SFH100,0.5625730646311777,0.04
8122,3.0,6.0,SFH100,0.5617669266481168,0.04
8123,3.0,6.0,SFH100,0.5877055828967968,0.04
8124,3.0,6.0,SFH100,0.5851946597928517,0.04
8125,3.0,6.0,SFH100,0.6322949598518497,0.04
8126,3.0,6.0,SFH100,0.629357276996667,0.04
8127,3.0,6.0,SFH100,0.6695442670540744,0.04
8128,3.0,6.0,SFH100,0.5598661582316604,0.04
8129,3.0,6.0,SFH100,0.5733586065581677,0.04
8130,3.0,6.0,SFH100,0.5959034114471066,0.04
8131,3.0,6.0,SFH100,0.5099651557265165,0.04
8132,3.0,6.0,SFH100,0.5920998787716361,0.04
8133,3.0,6.0,SFH100,0.5819398721540316,0.04
8134,3.0,6.0,SFH100,0.636951933651461,0.04
8135,2.0,0.0,SFH15,0.6217721991480072,0.04
8136,2.0,4.0,SFH45,0.8825614077715787,0.04
8137,3.0,2.0,SFH45,0.6724145253680401,0.04
8138,3.0,2.0,SFH15,0.5608183850336518,0.04
8139,2.0,0.0,SFH15,0.8364468189250825,0.04
8140,2.0,4.0,SFH45,0.7207529532924131,0.04
8141,3.0,2.0,SFH45,0.5878249417471414,0.04
8142,3.0,2.0,SFH15,0.5614949514187796,0.04
8143,2.0,0.0,SFH15,0.47811043548350607,0.04
8144,2.0,4.0,SFH45,0.6531312561322872,0.04
8145,3.0,2.0,SFH45,0.43591825956841723,0.04
8146,3.0,2.0,SFH15,0.5061427886236595,0.04
8147,2.0,0.0,SFH15,0.5115186987215008,0.04
8148,2.0,4.0,SFH45,0.6113600702994014,0.04
8149,3.0,2.0,SFH45,0.603819768846703,0.04
8150,3.0,2.0,SFH15,0.5914409441805368,0.04
8151,2.0,0.0,SFH15,0.5863449398904721,0.04
8152,2.0,4.0,SFH45,0.6918067545320997,0.04
8153,3.0,2.0,SFH15,0.7318372398148387,0.04
8154,3.0,2.0,SFH45,0.5464380030631528,0.04
8155,2.0,0.0,SFH15,0.4246310242752738,0.04
8156,2.0,4.0,SFH45,0.5618518326993523,0.04
8157,3.0,2.0,SFH45,0.5256416749489353,0.04
8158,3.0,2.0,SFH15,0.5826364638176161,0.04
8159,2.0,0.0,SFH15,0.8822948453164132,0.04
8160,2.0,4.0,SFH45,0.7859281869747163,0.04
8161,3.0,2.0,SFH45,0.5149481396527725,0.04
8162,3.0,2.0,SFH15,0.6230965360298033,0.04
8163,2.0,0.0,SFH15,0.7599914921122318,0.04
8164,2.0,4.0,SFH45,0.662525021470641,0.04
8165,3.0,2.0,SFH45,0.47549172955709035,0.04
8166,3.0,2.0,SFH15,0.5670689162967673,0.04
8167,2.0,0.0,SFH15,0.7678546323309638,0.04
8168,2.0,4.0,SFH45,0.674671572247861,0.04
8169,3.0,2.0,SFH45,0.4675579465850876,0.04
8170,3.0,2.0,SFH15,0.8511935166207207,0.04
8171,2.0,0.0,SFH15,0.5665290405787587,0.04
8172,2.0,4.0,SFH45,0.7618541224292003,0.04
8173,3.0,2.0,SFH45,0.6860849953058769,0.04
8174,3.0,2.0,SFH15,0.8230792901167984,0.04
8175,2.0,0.0,SFH15,0.7708569643188827,0.04
8176,2.0,4.0,SFH45,0.6333820978972502,0.04
8177,3.0,2.0,SFH45,0.49841242516737466,0.04
8178,3.0,2.0,SFH15,0.5872150873033997,0.04
8179,2.0,0.0,SFH15,0.6850503921948904,0.04
8180,2.0,4.0,SFH45,0.8885894679979067,0.04
8181,3.0,2.0,SFH45,0.5307283801325048,0.04
8182,3.0,2.0,SFH15,0.628258989720943,0.04
8183,2.0,0.0,SFH15,0.7157930570297374,0.04
8184,2.0,4.0,SFH45,0.8357434345563699,0.04
8185,2.0,0.0,SFH15,0.6329399206335954,0.04
8186,3.0,2.0,SFH15,0.6983005580833497,0.04
8187,3.0,2.0,SFH45,0.5448319219995231,0.04
8188,2.0,4.0,SFH45,0.7435742757436768,0.04
8189,2.0,0.0,SFH15,0.5394640465448718,0.04
8190,3.0,2.0,SFH15,0.6342777612805713,0.04
8191,3.0,2.0,SFH45,0.5151034388361893,0.04
8192,2.0,4.0,SFH45,0.7798125379330565,0.04
8193,2.0,0.0,SFH15,0.5166268763442692,0.04
8194,3.0,2.0,SFH15,0.6708163157602921,0.04
8195,3.0,2.0,SFH45,0.5670913072171826,0.04
8196,2.0,4.0,SFH45,0.6893443700727538,0.04
8197,2.0,0.0,SFH15,0.5214452770256097,0.04
8198,3.0,2.0,SFH45,0.668123292085956,0.04
8199,3.0,2.0,SFH15,0.9609544708568416,0.04
8200,2.0,4.0,SFH45,0.557867166918352,0.04
8201,2.0,0.0,SFH15,0.446355692905142,0.04
8202,3.0,2.0,SFH15,0.474540982746952,0.04
8203,3.0,2.0,SFH45,0.5757604699358924,0.04
8204,2.0,4.0,SFH45,0.6904178040638835,0.04
8205,2.0,0.0,SFH15,0.9275485411561851,0.04
8206,3.0,2.0,SFH15,0.7689724392790773,0.04
8207,3.0,2.0,SFH45,0.4887637399755375,0.04
8208,2.0,4.0,SFH45,0.721882053687261,0.04
8209,2.0,0.0,SFH15,0.504975450623575,0.04
8210,3.0,2.0,SFH45,0.5413896069423142,0.04
8211,3.0,2.0,SFH15,0.9671804860466705,0.04
8212,2.0,4.0,SFH45,0.4745821367938499,0.04
8213,2.0,0.0,SFH15,0.5306453511670182,0.04
8214,3.0,2.0,SFH45,0.5771307210205214,0.04
8215,2.0,4.0,SFH45,0.7776616441680891,0.04
8216,3.0,2.0,SFH15,0.7518179325342068,0.04
8217,2.0,0.0,SFH15,0.61956091080146,0.04
8218,2.0,4.0,SFH45,0.7059281852192395,0.04
8219,3.0,2.0,SFH15,0.4588026345961675,0.04
8220,3.0,2.0,SFH45,0.6251216019974758,0.04
8221,2.0,0.0,SFH15,0.5406198285249306,0.04
8222,2.0,4.0,SFH45,0.7148569045606727,0.04
8223,3.0,2.0,SFH15,0.4656252315089124,0.04
8224,3.0,2.0,SFH45,0.6164079023435917,0.04
8225,2.0,0.0,SFH15,0.6121264743785562,0.04
8226,2.0,4.0,SFH45,0.7533650165978506,0.04
8227,3.0,2.0,SFH15,0.8494765179047469,0.04
8228,3.0,2.0,SFH45,0.47051363051948775,0.04
8229,3.0,4.0,SFH45,0.5687411843586441,0.04
8230,2.0,4.0,SFH45,0.6343229486872157,0.04
8231,3.0,2.0,SFH15,0.6865792614259736,0.04
8232,3.0,2.0,SFH45,0.5962055682755358,0.04
8233,3.0,4.0,SFH45,0.5623817175730431,0.04
8234,2.0,4.0,SFH45,0.7786752595997107,0.04
8235,3.0,2.0,SFH15,0.46200536943153625,0.04
8236,3.0,2.0,SFH45,0.48128047170946664,0.04
8237,3.0,4.0,SFH45,0.8680331658265935,0.04
8238,2.0,4.0,SFH45,0.6199303918068954,0.04
8239,3.0,2.0,SFH15,0.7370316579180375,0.04
8240,3.0,2.0,SFH45,0.5898032043684824,0.04
8241,3.0,4.0,SFH45,0.6962404701116347,0.04
8242,2.0,4.0,SFH45,0.6448266905433139,0.04
8243,3.0,2.0,SFH15,0.6373496254542482,0.04
8244,3.0,2.0,SFH45,0.5726844593985725,0.04
8245,3.0,4.0,SFH45,0.5206186691083924,0.04
8246,2.0,4.0,SFH45,0.7274891632297046,0.04
8247,3.0,2.0,SFH15,0.5920158777110475,0.04
8248,3.0,2.0,SFH45,0.5354161181909922,0.04
8249,3.0,4.0,SFH45,0.4985517798659712,0.04
8250,2.0,4.0,SFH45,0.5839027634026629,0.04
8251,3.0,2.0,SFH45,0.49260631826465057,0.04
8252,3.0,2.0,SFH15,0.5757943774485702,0.04
8253,3.0,4.0,SFH45,0.8157724251027687,0.04
8254,2.0,4.0,SFH45,0.6135664122206179,0.04
8255,3.0,2.0,SFH15,0.5189967753412659,0.04
8256,3.0,2.0,SFH45,0.62530493325828,0.04
8257,3.0,4.0,SFH45,0.5121772616541417,0.04
8258,2.0,4.0,SFH45,0.5185498118023537,0.04
8259,3.0,2.0,SFH15,0.5032510572981341,0.04
8260,3.0,2.0,SFH45,0.6013476445843214,0.04
8261,3.0,4.0,SFH45,0.8659620046404478,0.04
8262,2.0,4.0,SFH45,0.6059796954642921,0.04
8263,3.0,2.0,SFH15,0.9131935571905716,0.04
8264,3.0,2.0,SFH45,0.6319077171071651,0.04
8265,3.0,4.0,SFH45,0.7001332317809288,0.04
8266,2.0,4.0,SFH45,0.8795182298410188,0.04
8267,3.0,2.0,SFH45,0.6850110510612302,0.04
8268,3.0,2.0,SFH15,0.5528470161220088,0.04
8269,3.0,4.0,SFH45,0.7182115656304678,0.04
8270,2.0,4.0,SFH45,0.5979253611808737,0.04
8271,3.0,2.0,SFH45,0.5877159122672988,0.04
8272,3.0,2.0,SFH15,0.5980879956634788,0.04
8273,3.0,4.0,SFH45,0.505765326746671,0.04
8274,2.0,4.0,SFH45,0.5534838519798406,0.04
8275,3.0,2.0,SFH15,0.6341477772302945,0.04
8276,3.0,4.0,SFH45,0.7421080961409058,0.04
8277,3.0,2.0,SFH45,0.6488096221649579,0.04
8278,3.0,4.0,SFH45,0.7922417494914571,0.04
8279,2.0,4.0,SFH45,0.5433430035515033,0.04
8280,3.0,4.0,SFH45,0.5139397954206264,0.04
8281,3.0,2.0,SFH15,0.5804922977633895,0.04
8282,3.0,2.0,SFH45,0.42023625779364454,0.04
8283,3.0,4.0,SFH45,0.6592061245315073,0.04
8284,2.0,4.0,SFH45,0.8641252240588083,0.04
8285,2.0,0.0,SFH100,0.5670184843268671,0.04
8286,2.0,0.0,SFH100,0.5853157675987073,0.04
8287,2.0,0.0,SFH100,0.5476389054880852,0.04
8288,2.0,0.0,SFH100,0.5295838140027339,0.04
8289,2.0,0.0,SFH100,0.4829249864662757,0.04
8290,2.0,0.0,SFH100,0.47417809357816326,0.04
8291,2.0,0.0,SFH100,0.5939405156650857,0.04
8292,2.0,4.0,SFH100,0.551146008862941,0.04
8293,2.0,4.0,SFH100,0.5134092899531164,0.04
8294,2.0,4.0,SFH100,0.47682413878963553,0.04
8295,2.0,4.0,SFH100,0.609527013207451,0.04
8296,2.0,4.0,SFH100,0.6097979555261295,0.04
8297,2.0,4.0,SFH100,0.4836426181109365,0.04
8298,2.0,4.0,SFH100,0.5746942258034576,0.04
8299,3.0,0.0,SFH100,0.6300655520645587,0.04
8300,3.0,0.0,SFH100,0.5777525208747111,0.04
8301,3.0,0.0,SFH100,0.5268974699123647,0.04
8302,3.0,0.0,SFH100,0.5564708765559986,0.04
8303,2.0,0.0,SFH100,0.5032655711561961,0.04
8304,2.0,0.0,SFH100,0.5427955083394219,0.04
8305,2.0,0.0,SFH100,0.5477719233862244,0.04
8306,2.0,0.0,SFH100,0.5204625713412045,0.04
8307,2.0,0.0,SFH100,0.533081191607901,0.04
8308,2.0,0.0,SFH100,0.5143576838670317,0.04
8309,2.0,0.0,SFH100,0.5786471346153551,0.04
8310,2.0,4.0,SFH100,0.5134884916204472,0.04
8311,2.0,4.0,SFH100,0.6407210986350939,0.04
8312,2.0,4.0,SFH100,0.5879436554953271,0.04
8313,2.0,4.0,SFH100,0.5487773826756714,0.04
8314,2.0,4.0,SFH100,0.6119296635180967,0.04
8315,2.0,4.0,SFH100,0.5651732157127815,0.04
8316,2.0,4.0,SFH100,0.5492080650970168,0.04
8317,3.0,0.0,SFH100,0.5241695138274599,0.04
8318,3.0,0.0,SFH100,0.5700832308622645,0.04
8319,3.0,0.0,SFH100,0.6109816060350944,0.04
8320,3.0,0.0,SFH100,0.6017613537224794,0.04
8321,2.0,0.0,SFH100,0.49055811776251657,0.04
8322,2.0,0.0,SFH100,0.4862471881139948,0.04
8323,2.0,0.0,SFH100,0.5733083500250701,0.04
8324,2.0,0.0,SFH100,0.5218405957597623,0.04
8325,2.0,0.0,SFH100,0.46913691213318526,0.04
8326,2.0,0.0,SFH100,0.5255654531288533,0.04
8327,2.0,0.0,SFH100,0.5377589357867548,0.04
8328,2.0,4.0,SFH100,0.5835951768129529,0.04
8329,2.0,4.0,SFH100,0.5464188873626971,0.04
8330,2.0,4.0,SFH100,0.5927328102354016,0.04
8331,2.0,4.0,SFH100,0.5383219842605261,0.04
8332,2.0,4.0,SFH100,0.5879581805797478,0.04
8333,2.0,4.0,SFH100,0.5463801570657064,0.04
8334,2.0,4.0,SFH100,0.6643790866900604,0.04
8335,3.0,0.0,SFH100,0.5053213300856707,0.04
8336,3.0,0.0,SFH100,0.6288537018905095,0.04
8337,3.0,0.0,SFH100,0.6085610639728721,0.04
8338,3.0,0.0,SFH100,0.5496817266354086,0.04
8339,2.0,0.0,SFH100,0.5383005361545743,0.04
8340,2.0,0.0,SFH100,0.45551285841206673,0.04
8341,2.0,0.0,SFH100,0.5743431575971119,0.04
8342,2.0,0.0,SFH100,0.529817494410419,0.04
8343,2.0,0.0,SFH100,0.5203974951396967,0.04
8344,2.0,0.0,SFH100,0.4954923312029822,0.04
8345,2.0,0.0,SFH100,0.455232807563307,0.04
8346,2.0,4.0,SFH100,0.6039787889998603,0.04
8347,2.0,4.0,SFH100,0.625249379661464,0.04
8348,2.0,4.0,SFH100,0.6135419844966467,0.04
8349,2.0,4.0,SFH100,0.5782071154420279,0.04
8350,2.0,4.0,SFH100,0.610325482696302,0.04
8351,2.0,4.0,SFH100,0.545048435346155,0.04
8352,2.0,4.0,SFH100,0.5437480055766392,0.04
8353,3.0,0.0,SFH100,0.5479894473366341,0.04
8354,3.0,0.0,SFH100,0.5121377913005133,0.04
8355,3.0,0.0,SFH100,0.4819484980068782,0.04
8356,3.0,0.0,SFH100,0.482145005205194,0.04
8357,2.0,0.0,SFH100,0.4994877070918672,0.04
8358,2.0,0.0,SFH100,0.5384220759353424,0.04
8359,2.0,0.0,SFH100,0.5659934441799068,0.04
8360,2.0,0.0,SFH100,0.5936672526799708,0.04
8361,2.0,0.0,SFH100,0.5471166647259117,0.04
8362,2.0,0.0,SFH100,0.5977130885847537,0.04
8363,2.0,0.0,SFH100,0.5273187239476941,0.04
8364,2.0,4.0,SFH100,0.6250903193637677,0.04
8365,2.0,4.0,SFH100,0.5922205435242449,0.04
8366,2.0,4.0,SFH100,0.5004151041906125,0.04
8367,2.0,4.0,SFH100,0.5366531426238824,0.04
8368,2.0,4.0,SFH100,0.6412867993429975,0.04
8369,2.0,4.0,SFH100,0.581679586147261,0.04
8370,2.0,4.0,SFH100,0.5350210114291158,0.04
8371,3.0,0.0,SFH100,0.5291381038310664,0.04
8372,3.0,0.0,SFH100,0.5945856191604918,0.04
8373,3.0,0.0,SFH100,0.5946076726712923,0.04
8374,3.0,0.0,SFH100,0.4919857256929548,0.04
8375,2.0,0.0,SFH100,0.5425129316765747,0.04
8376,2.0,0.0,SFH100,0.5216032527393941,0.04
8377,2.0,0.0,SFH100,0.4579410719320323,0.04
8378,2.0,0.0,SFH100,0.46516609354061433,0.04
8379,2.0,0.0,SFH100,0.4887965342346079,0.04
8380,2.0,0.0,SFH100,0.44895671171171164,0.04
8381,2.0,0.0,SFH100,0.5813901935238859,0.04
8382,2.0,4.0,SFH100,0.6198301162766092,0.04
8383,2.0,4.0,SFH100,0.6019719811412769,0.04
8384,2.0,4.0,SFH100,0.5669413739370911,0.04
8385,2.0,4.0,SFH100,0.5986195690864917,0.04
8386,2.0,4.0,SFH100,0.5631964317501142,0.04
8387,2.0,4.0,SFH100,0.5620459758086975,0.04
8388,2.0,4.0,SFH100,0.5444687287260667,0.04
8389,3.0,0.0,SFH100,0.4977983678187534,0.04
8390,3.0,0.0,SFH100,0.5683164667050411,0.04
8391,3.0,0.0,SFH100,0.5560048608957385,0.04
8392,3.0,0.0,SFH100,0.5363870810479077,0.04
8393,2.0,0.0,SFH100,0.49723925466204266,0.04
8394,2.0,0.0,SFH100,0.5516469549265968,0.04
8395,2.0,0.0,SFH100,0.563972606357225,0.04
8396,2.0,0.0,SFH100,0.559489936276654,0.04
8397,2.0,0.0,SFH100,0.5491277877143645,0.04
8398,2.0,0.0,SFH100,0.5487756187243037,0.04
8399,2.0,0.0,SFH100,0.5814369489636674,0.04
8400,2.0,4.0,SFH100,0.5183491703504587,0.04
8401,2.0,4.0,SFH100,0.5044660596674032,0.04
8402,2.0,4.0,SFH100,0.5515182586993082,0.04
8403,2.0,4.0,SFH100,0.57976286378459,0.04
8404,2.0,4.0,SFH100,0.597077332826102,0.04
8405,2.0,4.0,SFH100,0.5409645884083971,0.04
8406,2.0,4.0,SFH100,0.5017818631959743,0.04
8407,3.0,0.0,SFH100,0.6281956595534851,0.04
8408,3.0,0.0,SFH100,0.5764448200515796,0.04
8409,3.0,0.0,SFH100,0.51057291253108,0.04
8410,3.0,0.0,SFH100,0.6105842576149263,0.04
8411,2.0,0.0,SFH100,0.5800325648671809,0.04
8412,2.0,0.0,SFH100,0.4464878361191227,0.04
8413,2.0,0.0,SFH100,0.5953084299383321,0.04
8414,2.0,0.0,SFH100,0.5287078039124343,0.04
8415,2.0,0.0,SFH100,0.5986895942954873,0.04
8416,2.0,0.0,SFH100,0.5310408564954531,0.04
8417,2.0,0.0,SFH100,0.5286764043701151,0.04
8418,2.0,4.0,SFH100,0.623895674362385,0.04
8419,2.0,4.0,SFH100,0.5652417800885863,0.04
8420,2.0,4.0,SFH100,0.5831142586046372,0.04
8421,2.0,4.0,SFH100,0.5382617263067514,0.04
8422,2.0,4.0,SFH100,0.6102709420250892,0.04
8423,2.0,4.0,SFH100,0.515738368609869,0.04
8424,2.0,4.0,SFH100,0.660845202120005,0.04
8425,3.0,0.0,SFH100,0.5632682166730012,0.04
8426,3.0,0.0,SFH100,0.5521344739069398,0.04
8427,3.0,0.0,SFH100,0.6135915780944688,0.04
8428,3.0,0.0,SFH100,0.5750759686826822,0.04
8429,2.0,0.0,SFH100,0.5392375885206991,0.04
8430,2.0,0.0,SFH100,0.48644615797021484,0.04
8431,2.0,0.0,SFH100,0.5285908303922416,0.04
8432,2.0,0.0,SFH100,0.5264746408141092,0.04
8433,2.0,0.0,SFH100,0.541447753969158,0.04
8434,2.0,0.0,SFH100,0.5669825559312383,0.04
8435,2.0,0.0,SFH100,0.49409596545501705,0.04
8436,2.0,4.0,SFH100,0.6020790581949417,0.04
8437,2.0,4.0,SFH100,0.5128306883455538,0.04
8438,2.0,4.0,SFH100,0.6270994149372061,0.04
8439,2.0,4.0,SFH100,0.6369487835821449,0.04
