index,Bool_char,Bool_cons,Bool_dis,Bool_hp,Bool_hpdhw,Bool_inj,E_PV_batt,E_PV_bu,E_PV_budhw,E_PV_curt,E_PV_grid,E_PV_hp,E_PV_hpdhw,E_PV_load,E_batt_bu,E_batt_budhw,E_batt_hp,E_batt_hpdhw,E_batt_load,E_bu,E_budhw,E_char,E_cons,E_dis,E_grid_batt,E_grid_bu,E_grid_budhw,E_grid_hp,E_grid_hpdhw,E_grid_load,E_hp,E_hpdhw,E_loss_Batt,E_loss_conv,E_loss_inv,E_loss_inv_PV,E_loss_inv_batt,E_loss_inv_grid,Q_dhwst_hd,Q_hp_sh,Q_hp_ts,Q_loss_dhwst,Q_loss_ts,Q_ts,Q_ts_delta,Q_ts_sh,SOC,T_dhwst,T_ts,E_demand,E_PV,Export_price,price,Inv_P,Conv_P,Req_kWh,Req_kWh_DHW,Set_T,Temp,Temp_supply,Temp_supply_tank,T_aux_supply,COP_tank,COP_SH,COP_DHW,Cooling
2017-01-02 21:00:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,1.35,0.0,0.17,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04716625,0.0,2.7540000000000004,0.0030147858650089662,0.03776696146220804,0.0,0.0,2.7162330385376663,0.965,313.3731470190304,315.4116925801403,0.17,0.0,0.061239999999999996,0.204452,0.0,0.0,3.049625,0.04716625,293.15,273.75,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 21:15:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5204021432442238,0.0,0.0,0.0,0.0,1.3204021432442241,0.0,0.2,1.3204021432442241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248041666666666,0.0,2.693620372218217,0.002996921748385867,0.03776696146220804,0.0,0.0,2.6558534107559777,0.965,313.2533147413793,315.4116925801403,0.2,0.0,0.061239999999999996,0.204452,0.0,0.0,3.049625,0.0248041666666666,293.15,273.75,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 21:30:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.520402143244221,0.0,0.0,0.0,0.0,1.320402143244221,0.0,0.2,1.320402143244221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209875,0.0,2.6936203722182106,0.0029815199999999945,0.03780379322518812,0.07555233431821763,0.07555233431821763,2.5802642446749267,0.965,313.15,315.4334030210363,0.2,0.0,0.061239999999999996,0.204452,0.0,0.0,3.049625,0.0209875,293.15,273.75,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 21:45:00+01:00,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3417646647940012,0.0,0.0,0.0,0.0,0.0,0.1517646647940012,0.19,0.0,0.1517646647940012,0.0,0.0,0.0,0.0,0.0,0.0,0.267159583333333,0.0,0.0,0.0029815199999999945,0.037785372855920867,0.0377669614624665,-0.03778537285575112,0.0,0.965,313.15,315.42254515527316,0.19,0.0,0.061239999999999996,0.204452,0.0,0.0,3.049625,0.267159583333333,293.15,273.75,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 22:00:00+01:00,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3190252176804947,0.0,0.0,0.0,0.0,0.0,0.11902521768049468,0.2,0.0,0.11902521768049468,0.0,0.0,0.0,0.0,0.0,0.0,0.12295708333333301,0.0,0.0,0.0030366981077696448,0.03776696146220804,0.0,-0.0377669614624665,0.0,0.965,313.52013407771636,315.4116925801403,0.2,0.0,0.061220000000000004,0.204452,0.0,0.0,2.9916,0.122957083333333,293.15,273.45,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 22:15:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.520402143244221,0.0,0.0,0.0,0.0,1.330402143244221,0.0,0.19,1.330402143244221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268554166666666,0.0,2.7140203722182106,0.003017502696877256,0.03776696146220804,0.0,0.0,2.6762534107559715,0.965,313.39137149425295,315.4116925801403,0.19,0.0,0.061220000000000004,0.204452,0.0,0.0,2.9916,0.0268554166666666,293.15,273.45,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 22:30:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.520402143244221,0.0,0.0,0.0,0.0,1.330402143244221,0.0,0.19,1.330402143244221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0530166666666666,0.0,2.7140203722182106,0.0029815200000000088,0.03778537285592098,0.0377669614624665,0.0377669614624665,2.638468037899766,0.965,313.1500000000001,315.42254515527316,0.19,0.0,0.061220000000000004,0.204452,0.0,0.0,2.9916,0.0530166666666666,293.15,273.45,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 22:45:00+01:00,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4548788347683567,0.0,0.0,0.0,0.0,0.0,0.2848788347683566,0.17,0.0,0.2848788347683566,0.0,0.0,0.0,0.0,0.0,0.0,0.0078725,0.0,0.0,0.003300177434934236,0.03776696146220804,0.0,-0.0377669614624665,0.0,0.965,315.28755020884813,315.4116925801403,0.17,0.0,0.061220000000000004,0.204452,0.0,0.0,2.9916,0.0078725,293.15,273.45,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 23:00:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.520402143244221,0.0,0.0,0.0,0.0,1.340402143244221,0.0,0.18,1.340402143244221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230121666666666,0.0,2.7344203722182105,0.003150284118833828,0.03776696146220804,0.0,0.0,2.696653410755972,0.965,314.282067662359,315.4116925801403,0.18,0.0,0.060110000000000004,0.13003399999999998,0.0,0.0,1.7303925,0.230121666666666,293.15,273.15,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 23:15:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.520402143244221,0.0,0.0,0.0,0.0,1.340402143244221,0.0,0.18,1.340402143244221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121695,0.0,2.7344203722182105,0.003070113928644064,0.03776696146220804,0.0,0.0,2.696653410755972,0.965,313.74428699887346,315.4116925801403,0.18,0.0,0.060110000000000004,0.13003399999999998,0.0,0.0,1.7303925,0.121695,293.15,273.15,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 23:30:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.520402143244221,0.0,0.0,0.0,0.0,1.270402143244221,0.0,0.25,1.270402143244221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12794708333333302,0.0,2.5916203722182107,0.002985980405325516,0.03776696146220804,0.0,0.0,2.553853410755972,0.965,313.1799203448276,315.4116925801403,0.25,0.0,0.060110000000000004,0.13003399999999998,0.0,0.0,1.7303925,0.12794708333333302,293.15,273.15,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-02 23:45:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4799999999999995,0.0,0.0,0.0,0.0,1.3499999999999996,0.0,0.13,1.3499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00396,0.0,2.7539999999999987,0.0029815199999999945,0.03776696146220804,0.0,0.0,2.71623303853776,0.035,313.15,315.4116925801403,0.13,0.0,0.060110000000000004,0.13003399999999998,0.0,0.0,1.7303925,0.00396,293.15,273.15,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 00:00:00+01:00,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9423990186786076,0.0,0.0,0.0,0.0,0.0,0.8323990186786077,0.11,0.0,0.8323990186786077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9649490410958904,319.5365097122754,315.4116925801403,0.11,0.0,0.060610000000000004,0.13003399999999998,0.0,0.0,1.23871,0.0,293.15,273.25,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 00:15:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.952276734693654,0.0,0.0,0.0,0.0,0.8522767346936541,0.0,0.1,0.8522767346936541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.738644538775054,0.003931069338708827,0.03776696146220804,0.0,0.0,1.7008775773128149,0.9649490410958904,319.5195654478845,315.4116925801403,0.1,0.0,0.060610000000000004,0.13003399999999998,0.0,0.0,1.23871,0.0,293.15,273.25,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 00:30:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8202445387750543,0.003928544977626569,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,319.50263206436017,315.4116925801403,0.06,0.0,0.060610000000000004,0.13003399999999998,0.0,0.0,1.23871,0.0,293.15,273.25,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 00:45:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8202445387750543,0.00392602223757877,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,319.4857095547155,315.4116925801403,0.06,0.0,0.060610000000000004,0.13003399999999998,0.0,0.0,1.23871,0.0,293.15,273.25,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 01:00:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8822767346936542,0.0,0.07,0.8822767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5233114612238507,0.003923501117524486,0.03776696146220804,0.0,0.0,2.485544499761612,0.9649490410958904,319.4687979119676,315.4116925801403,0.07,0.0,0.056060000000000006,0.13003399999999998,0.0,0.0,1.329445,0.0,293.15,275.34999999999997,315.4116925801403,319.1732794243673,319.1732794243673,2.86,3.29,2.48,0
2017-01-03 01:15:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5519114612238507,0.003920981616423409,0.03776696146220804,0.0,0.0,2.514144499761612,0.9649490410958904,319.45189712913816,315.4116925801403,0.06,0.0,0.056060000000000006,0.13003399999999998,0.0,0.0,1.329445,0.0,293.15,275.34999999999997,315.4116925801403,319.1732794243673,319.1732794243673,2.86,3.29,2.48,0
2017-01-03 01:30:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5519114612238507,0.003918463733235934,0.03776696146220804,0.0,0.0,2.514144499761612,0.9649490410958904,319.4350071992536,315.4116925801403,0.06,0.0,0.056060000000000006,0.13003399999999998,0.0,0.0,1.329445,0.0,293.15,275.34999999999997,315.4116925801403,319.1732794243673,319.1732794243673,2.86,3.29,2.48,0
2017-01-03 01:45:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8822767346936542,0.0,0.07,0.8822767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5233114612238507,0.0039159474669230926,0.03776696146220804,0.0,0.0,2.485544499761612,0.9649490410958904,319.41812811534453,315.4116925801403,0.07,0.0,0.056060000000000006,0.13003399999999998,0.0,0.0,1.329445,0.0,293.15,275.34999999999997,315.4116925801403,319.1732794243673,319.1732794243673,2.86,3.29,2.48,0
2017-01-03 02:00:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00355208333333333,0.0,1.8202445387750543,0.003911151823628875,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,319.38595899828863,315.4116925801403,0.06,0.0,0.05321,0.13003399999999998,0.0,0.0,1.1793049999999998,0.00355208333333333,293.15,274.95,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 02:15:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8822767346936542,0.0,0.07,0.8822767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006304166666666661,0.0,1.7998445387750546,0.003908235426648428,0.03776696146220804,0.0,0.0,1.7620775773128154,0.9649490410958904,319.366395842714,315.4116925801403,0.07,0.0,0.05321,0.13003399999999998,0.0,0.0,1.1793049999999998,0.0006304166666666661,293.15,274.95,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 02:30:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8202445387750543,0.003905725728507469,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,319.3495608180222,315.4116925801403,0.06,0.0,0.05321,0.13003399999999998,0.0,0.0,1.1793049999999998,0.0,293.15,274.95,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 02:45:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013307499999999998,0.0,1.8202445387750543,0.0038946721465466174,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,319.27541352428705,315.4116925801403,0.06,0.0,0.05321,0.13003399999999998,0.0,0.0,1.1793049999999998,0.013307499999999998,293.15,274.95,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 03:00:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8822767346936542,0.0,0.07,0.8822767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7998445387750546,0.0038921711581519076,0.03776696146220804,0.0,0.0,1.7620775773128154,0.9649490410958904,319.25863692446745,315.4116925801403,0.07,0.0,0.05296,0.13003399999999998,0.0,0.0,1.0779775,0.0,293.15,274.54999999999995,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 03:15:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00665333333333333,0.0,1.8202445387750543,0.0038853992956286647,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,319.21321135279095,315.4116925801403,0.06,0.0,0.05296,0.13003399999999998,0.0,0.0,1.0779775,0.00665333333333333,293.15,274.54999999999995,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 03:30:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06019125,0.0,1.8202445387750543,0.003844252069307615,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,318.93719625766465,315.4116925801403,0.06,0.0,0.05296,0.13003399999999998,0.0,0.0,1.0779775,0.06019125,293.15,274.54999999999995,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 03:45:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8822767346936542,0.0,0.07,0.8822767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00380541666666666,0.0,1.7998445387750546,0.003839339786062157,0.03776696146220804,0.0,0.0,1.7620775773128154,0.9649490410958904,318.9042447212305,315.4116925801403,0.07,0.0,0.05296,0.13003399999999998,0.0,0.0,1.0779775,0.00380541666666666,293.15,274.54999999999995,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 04:00:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8202445387750543,0.003836874329693312,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,318.88770646980936,315.4116925801403,0.06,0.0,0.05202,0.13003399999999998,0.0,0.0,0.9878174999999999,0.0,293.15,274.25,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 04:15:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8202445387750543,0.0038344104565328843,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,318.87117883853125,315.4116925801403,0.06,0.0,0.05202,0.13003399999999998,0.0,0.0,0.9878174999999999,0.0,293.15,274.25,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 04:30:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8722767346936543,0.0,0.08,0.8722767346936543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007425,0.0,1.7794445387750548,0.003831471364484904,0.03776696146220804,0.0,0.0,1.7416775773128157,0.9649490410958904,318.85146344471883,315.4116925801403,0.08,0.0,0.05202,0.13003399999999998,0.0,0.0,0.9878174999999999,0.0007425,293.15,274.25,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 04:45:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.9022767346936542,0.0,0.05,0.9022767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8406445387750547,0.0038290109608728265,0.03776696146220804,0.0,0.0,1.802877577312816,0.9649490410958904,318.8349590871289,315.4116925801403,0.05,0.0,0.05202,0.13003399999999998,0.0,0.0,0.9878174999999999,0.0,293.15,274.25,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 05:00:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00323791666666666,0.0,1.8202445387750543,0.0038244728885222646,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,318.80451775283933,315.4116925801403,0.06,0.0,0.05333,0.13003399999999998,0.0,0.0,2.2513549999999998,0.00323791666666666,293.15,273.65,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 05:15:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472008333333333,0.0,1.8202445387750543,0.003791706664846545,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,318.58472232181265,315.4116925801403,0.06,0.0,0.05333,0.13003399999999998,0.0,0.0,2.2513549999999998,0.0472008333333333,293.15,273.65,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 05:30:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.9022767346936542,0.0,0.05,0.9022767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07584625,0.0,1.8406445387750547,0.0037405666464052564,0.03776696146220804,0.0,0.0,1.802877577312816,0.9649490410958904,318.24167569833685,315.4116925801403,0.05,0.0,0.05333,0.13003399999999998,0.0,0.0,2.2513549999999998,0.07584625,293.15,273.65,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 05:45:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.9022767346936542,0.0,0.05,0.9022767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00448625,0.0,1.8406445387750547,0.003735283743972438,0.03776696146220804,0.0,0.0,1.802877577312816,0.9649490410958904,318.2062380528887,315.4116925801403,0.05,0.0,0.05333,0.13003399999999998,0.0,0.0,2.2513549999999998,0.00448625,293.15,273.65,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 06:00:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.8922767346936542,0.0,0.06,0.8922767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00190208333333333,0.0,1.8202445387750543,0.0037316636729866,0.03776696146220804,0.0,0.0,1.7824775773128154,0.9649490410958904,318.18195466062014,315.4116925801403,0.06,0.0,0.06294,0.13003399999999998,0.0,0.0,2.136895,0.00190208333333333,293.15,273.45,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
2017-01-03 06:15:00+01:00,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522767346936544,0.0,0.0,0.0,0.0,0.9022767346936542,0.0,0.05,0.9022767346936542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137829166666666,0.0,1.8406445387750547,0.003720416574252872,0.03776696146220804,0.0,0.0,1.802877577312816,0.9649490410958904,318.10650925871954,315.4116925801403,0.05,0.0,0.06294,0.13003399999999998,0.0,0.0,2.136895,0.0137829166666666,293.15,273.45,315.4116925801403,319.1732794243673,319.1732794243673,2.04,2.39,1.78,0
