#timeStep	1(972666):0:Ta(celsius)	1(972666):0:Heating(Wh)	1(972666):0:Cooling(Wh)	1(972666):0:Qi(Wh)	1(972666):0:Qs(Wh)	1(972666):0:VdotVent(m³/h)	1(972666):HeatStockTemperature(celsius)	1(972666):MachinePower(W)	1(972666):FuelConsumption(MJ)	1(972666):ElectricConsumption(kWh)	1(972666):SolarPVProduction(Wh)	1(972666):SolarThermalProduction(Wh)	2(504125937):0:Ta(celsius)	2(504125937):0:Heating(Wh)	2(504125937):0:Cooling(Wh)	2(504125937):0:Qi(Wh)	2(504125937):0:Qs(Wh)	2(504125937):0:VdotVent(m³/h)	2(504125937):HeatStockTemperature(celsius)	2(504125937):MachinePower(W)	2(504125937):FuelConsumption(MJ)	2(504125937):ElectricConsumption(kWh)	2(504125937):SolarPVProduction(Wh)	2(504125937):SolarThermalProduction(Wh)	3(972640):0:Ta(celsius)	3(972640):0:Heating(Wh)	3(972640):0:Cooling(Wh)	3(972640):0:Qi(Wh)	3(972640):0:Qs(Wh)	3(972640):0:VdotVent(m³/h)	3(972640):HeatStockTemperature(celsius)	3(972640):MachinePower(W)	3(972640):FuelConsumption(MJ)	3(972640):ElectricConsumption(kWh)	3(972640):SolarPVProduction(Wh)	3(972640):SolarThermalProduction(Wh)	
7180	20.0	16753	0	1323	16753	0.0	60.0	25153	94.323	0.270	0	0	20.0	7887	0	867	7887	0.0	60.0	16287	61.074	0.064	0	0	20.0	15467	0	1213	15467	0.0	60.0	23867	89.501	0.248	0	0	
7181	20.0	16686	0	1323	16686	0.0	60.0	25086	94.071	0.270	0	0	20.0	7872	0	867	7872	0.0	60.0	16272	61.021	0.064	0	0	20.0	15387	0	1213	15387	0.0	60.0	23787	89.201	0.248	0	0	
7182	20.0	16594	0	1323	16594	0.0	60.0	24994	93.729	0.270	0	0	20.0	7843	0	867	7843	0.0	60.0	16243	60.910	0.064	0	0	20.0	15283	0	1213	15283	0.0	60.0	23683	88.811	0.248	0	0	
7183	20.0	15020	0	2811	15020	0.0	60.0	23420	87.825	2.164	0	0	20.0	6859	0	1826	6859	0.0	60.0	15259	57.223	1.308	0	0	20.0	13826	0	2577	13826	0.0	60.0	22226	83.348	1.984	0	0	
7184	20.0	15480	0	2401	15480	0.0	60.0	23880	89.549	1.855	51	0	20.0	7224	0	1444	7224	0.0	60.0	15624	58.589	1.032	0	0	20.0	14290	0	2189	14290	0.0	60.0	22690	85.086	1.700	21	0	
7185	20.0	15977	0	1462	15977	0.0	60.0	24377	91.414	0.711	239	0	20.0	7380	0	1124	7380	0.0	60.0	15780	59.173	0.739	0	0	20.0	14783	0	1283	14783	0.0	60.0	23183	86.938	0.652	95	0	
7186	20.0	15375	0	1643	15375	0.0	60.0	23775	89.156	0.541	443	0	20.0	7087	0	1293	7087	0.0	60.0	15487	58.077	0.799	0	0	20.0	14277	0	1401	14277	0.0	60.0	22677	85.039	0.496	176	0	
7187	20.0	14792	0	1865	14792	0.0	60.0	23192	86.968	0.541	579	0	20.0	6830	0	1416	6830	0.0	60.0	15230	57.113	0.850	0	0	20.0	13785	0	1573	13785	0.0	60.0	22185	83.193	0.496	229	0	
7188	20.0	13863	0	3076	13863	0.0	60.0	22263	83.485	1.461	681	0	20.0	6372	0	2018	6372	0.0	60.0	14772	55.395	1.274	0	0	20.0	12938	0	2658	12938	0.0	60.0	21338	80.019	1.339	270	0	
7189	20.0	12577	0	4815	12577	0.0	60.0	20977	78.662	3.029	750	0	20.0	6174	0	2402	6174	0.0	60.0	14574	54.651	1.478	0	0	20.0	11775	0	4237	11775	0.0	60.0	20175	75.655	2.777	297	0	
7190	20.0	13935	0	2972	13935	0.0	60.0	22335	83.757	1.345	680	0	20.0	6414	0	1950	6414	0.0	60.0	14814	55.552	1.198	0	0	20.0	12985	0	2563	12985	0.0	60.0	21385	80.195	1.233	270	0	
7191	20.0	14696	0	1782	14696	0.0	60.0	23096	86.609	0.541	527	0	20.0	6774	0	1388	6774	0.0	60.0	15174	56.901	0.850	0	0	20.0	13678	0	1508	13678	0.0	60.0	22078	82.791	0.496	209	0	
7192	20.0	15594	0	1476	15594	0.0	60.0	23994	89.979	0.541	341	0	20.0	7071	0	1282	7071	0.0	60.0	15471	58.017	0.850	0	0	20.0	14447	0	1272	14447	0.0	60.0	22847	85.676	0.496	136	0	
7193	20.0	14646	0	2185	14646	0.0	60.0	23046	86.421	1.461	136	0	20.0	6736	0	1561	6736	0.0	60.0	15136	56.762	1.109	0	0	20.0	13544	0	1970	13544	0.0	60.0	21944	82.290	1.339	54	0	
7194	20.0	13255	0	3646	13255	0.0	60.0	21655	81.205	3.091	0	0	20.0	7540	0	755	7540	0.0	60.0	15940	59.776	0.119	0	0	20.0	12251	0	3342	12251	0.0	60.0	20651	77.440	2.834	0	0	
7195	20.0	14237	0	3034	14237	0.0	60.0	22637	84.889	2.411	0	0	20.0	7738	0	694	7738	0.0	60.0	16138	60.518	0.051	0	0	20.0	13150	0	2781	13150	0.0	60.0	21550	80.812	2.210	0	0	
7196	20.0	15917	0	2784	15917	0.0	60.0	24317	91.190	2.133	0	0	20.0	8244	0	694	8244	0.0	60.0	16644	62.415	0.051	0	0	20.0	14692	0	2552	14692	0.0	60.0	23092	86.594	1.955	0	0	
7197	20.0	15874	0	2533	15874	0.0	60.0	24274	91.027	1.855	0	0	20.0	8161	0	694	8161	0.0	60.0	16561	62.104	0.051	0	0	20.0	14657	0	2322	14657	0.0	60.0	23057	86.463	1.700	0	0	
7198	20.0	14149	0	3167	14149	0.0	60.0	22549	84.557	2.318	0	0	20.0	7652	0	867	7652	0.0	60.0	16052	60.194	0.064	0	0	20.0	13088	0	2903	13088	0.0	60.0	21488	80.580	2.125	0	0	
