,Hour,Set_T,Temp,SFH15_kWh,SFH45_kWh,SFH100_kWh,DHW_kWh
2017-01-26 11:45:00+01:00,611,20,-3.9,0.4581575000000001,0.8228125,1.0972225,0.12402125
2017-01-26 12:00:00+01:00,612,20,-3.8,0.44763500000000006,0.9817975,2.4090625,0.31225625
2017-01-26 12:15:00+01:00,612,20,-3.8,0.44763500000000006,0.9817975,2.4090625,0.6599625
2017-01-26 12:30:00+01:00,612,20,-3.8,0.44763500000000006,0.9817975,2.4090625,0.11704875
2017-01-26 12:45:00+01:00,612,20,-3.8,0.44763500000000006,0.9817975,2.4090625,0.21386958333333306
2017-01-26 13:00:00+01:00,613,20,-3.5,0.43746,0.71862,1.2878174999999998,0.230492083333333
2017-01-26 13:15:00+01:00,613,20,-3.5,0.43746,0.71862,1.2878174999999998,0.0495466666666666
2017-01-26 13:30:00+01:00,613,20,-3.5,0.43746,0.71862,1.2878174999999998,0.144983333333333
2017-01-26 13:45:00+01:00,613,20,-3.5,0.43746,0.71862,1.2878174999999998,0.28394875
2017-01-26 14:00:00+01:00,614,20,-3.4,0.427655,1.0452475,3.235375,0.108997499999999
2017-01-26 14:15:00+01:00,614,20,-3.4,0.427655,1.0452475,3.235375,0.0545783333333333
2017-01-26 14:30:00+01:00,614,20,-3.4,0.427655,1.0452475,3.235375,0.0180316666666666
2017-01-26 14:45:00+01:00,614,20,-3.4,0.427655,1.0452475,3.235375,0.0297316666666666
2017-01-26 15:00:00+01:00,615,20,-3.4,0.540825,0.9928475,1.7595900000000002,0.0190541666666666
2017-01-26 15:15:00+01:00,615,20,-3.4,0.540825,0.9928475,1.7595900000000002,0.0660620833333333
2017-01-26 15:30:00+01:00,615,20,-3.4,0.540825,0.9928475,1.7595900000000002,0.0952120833333333
2017-01-26 15:45:00+01:00,615,20,-3.4,0.540825,0.9928475,1.7595900000000002,0.138807916666666
2017-01-26 16:00:00+01:00,616,20,-3.3,0.5398649999999999,1.0696375,3.12725,0.05021125
2017-01-26 16:15:00+01:00,616,20,-3.3,0.5398649999999999,1.0696375,3.12725,0.043525
2017-01-26 16:30:00+01:00,616,20,-3.3,0.5398649999999999,1.0696375,3.12725,0.0637625
2017-01-26 16:45:00+01:00,616,20,-3.3,0.5398649999999999,1.0696375,3.12725,0.100669166666666
2017-01-26 17:00:00+01:00,617,20,-3.4,0.5698025,0.8436125,1.0325775,0.09358625
2017-01-26 17:15:00+01:00,617,20,-3.4,0.5698025,0.8436125,1.0325775,0.136638749999999
2017-01-26 17:30:00+01:00,617,20,-3.4,0.5698025,0.8436125,1.0325775,0.0714558333333333
2017-01-26 17:45:00+01:00,617,20,-3.4,0.5698025,0.8436125,1.0325775,0.0358316666666666
2017-01-26 18:00:00+01:00,618,20,-3.6,0.5773375,0.9481725000000001,3.34335,0.112556666666666
2017-01-26 18:15:00+01:00,618,20,-3.6,0.5773375,0.9481725000000001,3.34335,0.33873791666666603
2017-01-26 18:30:00+01:00,618,20,-3.6,0.5773375,0.9481725000000001,3.34335,0.13865
2017-01-26 18:45:00+01:00,618,20,-3.6,0.5773375,0.9481725000000001,3.34335,0.736275833333333
2017-01-26 19:00:00+01:00,619,20,-3.9,0.5295949999999999,1.052725,1.3454125,0.85851125
2017-01-26 19:15:00+01:00,619,20,-3.9,0.5295949999999999,1.052725,1.3454125,0.22798833333333304
2017-01-26 19:30:00+01:00,619,20,-3.9,0.5295949999999999,1.052725,1.3454125,0.728639583333333
2017-01-26 19:45:00+01:00,619,20,-3.9,0.5295949999999999,1.052725,1.3454125,0.708155833333333
2017-01-26 20:00:00+01:00,620,20,-3.9,0.5658825000000001,0.9969725,1.2806925,0.52697375
2017-01-26 20:15:00+01:00,620,20,-3.9,0.5658825000000001,0.9969725,1.2806925,0.20326583333333306
2017-01-26 20:30:00+01:00,620,20,-3.9,0.5658825000000001,0.9969725,1.2806925,0.121714583333333
2017-01-26 20:45:00+01:00,620,20,-3.9,0.5658825000000001,0.9969725,1.2806925,0.20948625
2017-01-26 21:00:00+01:00,621,20,-4.0,0.5117425,0.8311825,1.93958,0.163672916666666
2017-01-26 21:15:00+01:00,621,20,-4.0,0.5117425,0.8311825,1.93958,0.393805416666666
2017-01-26 21:30:00+01:00,621,20,-4.0,0.5117425,0.8311825,1.93958,0.09115875
2017-01-26 21:45:00+01:00,621,20,-4.0,0.5117425,0.8311825,1.93958,0.07220625
2017-01-26 22:00:00+01:00,622,20,-3.9,0.46633500000000006,0.92825,1.0982450000000001,0.0624425
2017-01-26 22:15:00+01:00,622,20,-3.9,0.46633500000000006,0.92825,1.0982450000000001,0.10509625
2017-01-26 22:30:00+01:00,622,20,-3.9,0.46633500000000006,0.92825,1.0982450000000001,0.267940416666666
2017-01-26 22:45:00+01:00,622,20,-3.9,0.46633500000000006,0.92825,1.0982450000000001,0.0867995833333333
2017-01-26 23:00:00+01:00,623,20,-3.7,0.5663575,0.930025,0.9853850000000001,0.106022083333333
2017-01-26 23:15:00+01:00,623,20,-3.7,0.5663575,0.930025,0.9853850000000001,0.102831666666666
2017-01-26 23:30:00+01:00,623,20,-3.7,0.5663575,0.930025,0.9853850000000001,0.05495
2017-01-26 23:45:00+01:00,623,20,-3.7,0.5663575,0.930025,0.9853850000000001,0.0772208333333333
2017-01-27 00:00:00+01:00,624,20,-3.7,0.5894524999999999,1.1055275,1.3980774999999999,0.0269775
2017-01-27 00:15:00+01:00,624,20,-3.7,0.5894524999999999,1.1055275,1.3980774999999999,0.00815333333333333
2017-01-27 00:30:00+01:00,624,20,-3.7,0.5894524999999999,1.1055275,1.3980774999999999,0.0301158333333333
2017-01-27 00:45:00+01:00,624,20,-3.7,0.5894524999999999,1.1055275,1.3980774999999999,0.0
2017-01-27 01:00:00+01:00,625,20,-3.9,0.596495,1.1125125,1.7429474999999999,0.0
2017-01-27 01:15:00+01:00,625,20,-3.9,0.596495,1.1125125,1.7429474999999999,0.0
2017-01-27 01:30:00+01:00,625,20,-3.9,0.596495,1.1125125,1.7429474999999999,0.00248583333333333
2017-01-27 01:45:00+01:00,625,20,-3.9,0.596495,1.1125125,1.7429474999999999,0.0832379166666666
2017-01-27 02:00:00+01:00,626,20,-3.9,0.603345,1.14432,2.8234250000000003,0.05622125
2017-01-27 02:15:00+01:00,626,20,-3.9,0.603345,1.14432,2.8234250000000003,0.0
2017-01-27 02:30:00+01:00,626,20,-3.9,0.603345,1.14432,2.8234250000000003,0.0
2017-01-27 02:45:00+01:00,626,20,-3.9,0.603345,1.14432,2.8234250000000003,0.00096125
2017-01-27 03:00:00+01:00,627,20,-4.0,0.6100225,0.7820675,3.239325,0.00220833333333333
2017-01-27 03:15:00+01:00,627,20,-4.0,0.6100225,0.7820675,3.239325,0.0
2017-01-27 03:30:00+01:00,627,20,-4.0,0.6100225,0.7820675,3.239325,0.000922083333333333
2017-01-27 03:45:00+01:00,627,20,-4.0,0.6100225,0.7820675,3.239325,0.000971666666666666
2017-01-27 04:00:00+01:00,628,20,-4.1,0.6165324999999999,1.0480775,2.506775,0.00582041666666666
2017-01-27 04:15:00+01:00,628,20,-4.1,0.6165324999999999,1.0480775,2.506775,0.0334437499999999
2017-01-27 04:30:00+01:00,628,20,-4.1,0.6165324999999999,1.0480775,2.506775,0.0176875
2017-01-27 04:45:00+01:00,628,20,-4.1,0.6165324999999999,1.0480775,2.506775,0.0
2017-01-27 05:00:00+01:00,629,20,-4.1,0.6228575,0.8530774999999999,2.269915,0.0359491666666666
2017-01-27 05:15:00+01:00,629,20,-4.1,0.6228575,0.8530774999999999,2.269915,0.0144129166666666
2017-01-27 05:30:00+01:00,629,20,-4.1,0.6228575,0.8530774999999999,2.269915,0.0028274999999999893
2017-01-27 05:45:00+01:00,629,20,-4.1,0.6228575,0.8530774999999999,2.269915,0.0
2017-01-27 06:00:00+01:00,630,20,-4.0,0.5284099999999999,0.783525,2.4591225,0.112404166666666
2017-01-27 06:15:00+01:00,630,20,-4.0,0.5284099999999999,0.783525,2.4591225,0.0346395833333333
2017-01-27 06:30:00+01:00,630,20,-4.0,0.5284099999999999,0.783525,2.4591225,0.11604375
2017-01-27 06:45:00+01:00,630,20,-4.0,0.5284099999999999,0.783525,2.4591225,0.3641433333333329
2017-01-27 07:00:00+01:00,631,20,-3.9,0.5641849999999999,0.9499875,1.1798674999999998,0.5772595833333329
2017-01-27 07:15:00+01:00,631,20,-3.9,0.5641849999999999,0.9499875,1.1798674999999998,0.9086379166666658
2017-01-27 07:30:00+01:00,631,20,-3.9,0.5641849999999999,0.9499875,1.1798674999999998,0.599425
2017-01-27 07:45:00+01:00,631,20,-3.9,0.5641849999999999,0.9499875,1.1798674999999998,0.4569629166666661
2017-01-27 08:00:00+01:00,632,20,-3.7,0.528165,0.7665225,1.880945,0.17344416666666598
2017-01-27 08:15:00+01:00,632,20,-3.7,0.528165,0.7665225,1.880945,0.188771666666666
2017-01-27 08:30:00+01:00,632,20,-3.7,0.528165,0.7665225,1.880945,0.39208958333333294
2017-01-27 08:45:00+01:00,632,20,-3.7,0.528165,0.7665225,1.880945,0.209911666666666
2017-01-27 09:00:00+01:00,633,20,-3.3,0.460265,0.768645,1.0881475,0.120926666666666
2017-01-27 09:15:00+01:00,633,20,-3.3,0.460265,0.768645,1.0881475,0.23484208333333306
2017-01-27 09:30:00+01:00,633,20,-3.3,0.460265,0.768645,1.0881475,0.229104166666666
2017-01-27 09:45:00+01:00,633,20,-3.3,0.460265,0.768645,1.0881475,0.146924583333333
2017-01-27 10:00:00+01:00,634,20,-2.8,0.449445,0.9781625,1.0789525000000002,0.0826983333333333
2017-01-27 10:15:00+01:00,634,20,-2.8,0.449445,0.9781625,1.0789525000000002,0.118732916666666
2017-01-27 10:30:00+01:00,634,20,-2.8,0.449445,0.9781625,1.0789525000000002,0.0431641666666666
2017-01-27 10:45:00+01:00,634,20,-2.8,0.449445,0.9781625,1.0789525000000002,0.02094625
2017-01-27 11:00:00+01:00,635,20,-2.1,0.4377475,0.6432599999999999,1.1653025,0.110977916666666
2017-01-27 11:15:00+01:00,635,20,-2.1,0.4377475,0.6432599999999999,1.1653025,0.104789166666666
2017-01-27 11:30:00+01:00,635,20,-2.1,0.4377475,0.6432599999999999,1.1653025,0.157409166666666
2017-01-27 11:45:00+01:00,635,20,-2.1,0.4377475,0.6432599999999999,1.1653025,0.0760166666666666
2017-01-27 12:00:00+01:00,636,20,-1.8,0.42688999999999994,0.6184375,1.0563325000000001,0.0644275
2017-01-27 12:15:00+01:00,636,20,-1.8,0.42688999999999994,0.6184375,1.0563325000000001,0.0532241666666666
2017-01-27 12:30:00+01:00,636,20,-1.8,0.42688999999999994,0.6184375,1.0563325000000001,0.05088375
2017-01-27 12:45:00+01:00,636,20,-1.8,0.42688999999999994,0.6184375,1.0563325000000001,0.0605858333333333
2017-01-27 13:00:00+01:00,637,20,-1.6,0.416835,0.6249724999999999,0.922185,0.0646108333333333
2017-01-27 13:15:00+01:00,637,20,-1.6,0.416835,0.6249724999999999,0.922185,0.0995670833333333
2017-01-27 13:30:00+01:00,637,20,-1.6,0.416835,0.6249724999999999,0.922185,0.3838683333333329
2017-01-27 13:45:00+01:00,637,20,-1.6,0.416835,0.6249724999999999,0.922185,0.0744204166666666
2017-01-27 14:00:00+01:00,638,20,-1.3,0.4073575,0.9767425,3.1039,0.136928333333333
2017-01-27 14:15:00+01:00,638,20,-1.3,0.4073575,0.9767425,3.1039,0.0986333333333333
2017-01-27 14:30:00+01:00,638,20,-1.3,0.4073575,0.9767425,3.1039,0.111375
2017-01-27 14:45:00+01:00,638,20,-1.3,0.4073575,0.9767425,3.1039,0.17736208333333306
2017-01-27 15:00:00+01:00,639,20,-1.1,0.39848,0.9772774999999999,1.487235,0.0531108333333333
2017-01-27 15:15:00+01:00,639,20,-1.1,0.39848,0.9772774999999999,1.487235,0.0473608333333333
2017-01-27 15:30:00+01:00,639,20,-1.1,0.39848,0.9772774999999999,1.487235,0.0596175
2017-01-27 15:45:00+01:00,639,20,-1.1,0.39848,0.9772774999999999,1.487235,0.0219545833333333
2017-01-27 16:00:00+01:00,640,20,-1.2,0.3902525,0.8721599999999999,1.0560625,0.08175125
2017-01-27 16:15:00+01:00,640,20,-1.2,0.3902525,0.8721599999999999,1.0560625,0.121935416666666
2017-01-27 16:30:00+01:00,640,20,-1.2,0.3902525,0.8721599999999999,1.0560625,0.0249541666666666
2017-01-27 16:45:00+01:00,640,20,-1.2,0.3902525,0.8721599999999999,1.0560625,0.0839825
2017-01-27 17:00:00+01:00,641,20,-1.1,0.38248499999999996,0.83962,2.3612075,0.00335791666666666
2017-01-27 17:15:00+01:00,641,20,-1.1,0.38248499999999996,0.83962,2.3612075,0.109944583333333
2017-01-27 17:30:00+01:00,641,20,-1.1,0.38248499999999996,0.83962,2.3612075,0.16452375
2017-01-27 17:45:00+01:00,641,20,-1.1,0.38248499999999996,0.83962,2.3612075,0.123408333333333
2017-01-27 18:00:00+01:00,642,20,-1.0,0.3748675,0.70527,1.2793675,0.399789166666666
2017-01-27 18:15:00+01:00,642,20,-1.0,0.3748675,0.70527,1.2793675,0.3787208333333329
2017-01-27 18:30:00+01:00,642,20,-1.0,0.3748675,0.70527,1.2793675,0.5745916666666661
2017-01-27 18:45:00+01:00,642,20,-1.0,0.3748675,0.70527,1.2793675,0.222662916666666
2017-01-27 19:00:00+01:00,643,20,-1.3,0.36695500000000003,0.689025,1.0173299999999998,0.646637083333333
2017-01-27 19:15:00+01:00,643,20,-1.3,0.36695500000000003,0.689025,1.0173299999999998,0.148741666666666
2017-01-27 19:30:00+01:00,643,20,-1.3,0.36695500000000003,0.689025,1.0173299999999998,0.23004333333333304
2017-01-27 19:45:00+01:00,643,20,-1.3,0.36695500000000003,0.689025,1.0173299999999998,0.230216666666666
2017-01-27 20:00:00+01:00,644,20,-1.3,0.35939,0.8368950000000001,3.1861,0.2214025
2017-01-27 20:15:00+01:00,644,20,-1.3,0.35939,0.8368950000000001,3.1861,0.18618
2017-01-27 20:30:00+01:00,644,20,-1.3,0.35939,0.8368950000000001,3.1861,0.10831125
2017-01-27 20:45:00+01:00,644,20,-1.3,0.35939,0.8368950000000001,3.1861,0.06674625
2017-01-27 21:00:00+01:00,645,20,-1.7,0.4967625,0.8594299999999999,1.7639175,0.302572916666666
2017-01-27 21:15:00+01:00,645,20,-1.7,0.4967625,0.8594299999999999,1.7639175,0.21101708333333305
2017-01-27 21:30:00+01:00,645,20,-1.7,0.4967625,0.8594299999999999,1.7639175,0.198623333333333
2017-01-27 21:45:00+01:00,645,20,-1.7,0.4967625,0.8594299999999999,1.7639175,0.30971
2017-01-27 22:00:00+01:00,646,20,-2.7,0.50225,0.804705,1.049315,0.04965
2017-01-27 22:15:00+01:00,646,20,-2.7,0.50225,0.804705,1.049315,0.0585420833333333
2017-01-27 22:30:00+01:00,646,20,-2.7,0.50225,0.804705,1.049315,0.0185279166666666
2017-01-27 22:45:00+01:00,646,20,-2.7,0.50225,0.804705,1.049315,0.185607916666666
2017-01-27 23:00:00+01:00,647,20,-3.4,0.5120075000000001,0.9937725,0.97654,0.17053
2017-01-27 23:15:00+01:00,647,20,-3.4,0.5120075000000001,0.9937725,0.97654,0.02747625
2017-01-27 23:30:00+01:00,647,20,-3.4,0.5120075000000001,0.9937725,0.97654,0.0945575
2017-01-27 23:45:00+01:00,647,20,-3.4,0.5120075000000001,0.9937725,0.97654,0.03788375
2017-01-28 00:00:00+01:00,648,20,-3.1,0.5208925000000001,1.075385,1.5521775,0.0315529166666666
2017-01-28 00:15:00+01:00,648,20,-3.1,0.5208925000000001,1.075385,1.5521775,0.0830695833333333
2017-01-28 00:30:00+01:00,648,20,-3.1,0.5208925000000001,1.075385,1.5521775,0.22905625
2017-01-28 00:45:00+01:00,648,20,-3.1,0.5208925000000001,1.075385,1.5521775,0.112204166666666
2017-01-28 01:00:00+01:00,649,20,-2.9,0.52959,0.9797399999999999,1.22641,0.0672241666666666
2017-01-28 01:15:00+01:00,649,20,-2.9,0.52959,0.9797399999999999,1.22641,0.0
2017-01-28 01:30:00+01:00,649,20,-2.9,0.52959,0.9797399999999999,1.22641,0.00263625
2017-01-28 01:45:00+01:00,649,20,-2.9,0.52959,0.9797399999999999,1.22641,0.0024475
2017-01-28 02:00:00+01:00,650,20,-3.0,0.5380775,0.9068675,1.3007549999999999,0.0
2017-01-28 02:15:00+01:00,650,20,-3.0,0.5380775,0.9068675,1.3007549999999999,0.0
2017-01-28 02:30:00+01:00,650,20,-3.0,0.5380775,0.9068675,1.3007549999999999,0.0
2017-01-28 02:45:00+01:00,650,20,-3.0,0.5380775,0.9068675,1.3007549999999999,0.00514458333333333
2017-01-28 03:00:00+01:00,651,20,-3.0,0.5463450000000001,0.9141775,2.4166125000000003,0.0
2017-01-28 03:15:00+01:00,651,20,-3.0,0.5463450000000001,0.9141775,2.4166125000000003,0.0
2017-01-28 03:30:00+01:00,651,20,-3.0,0.5463450000000001,0.9141775,2.4166125000000003,0.0013883333333333302
2017-01-28 03:45:00+01:00,651,20,-3.0,0.5463450000000001,0.9141775,2.4166125000000003,0.0
2017-01-28 04:00:00+01:00,652,20,-3.0,0.5543975,1.1174075,1.1094925,0.0
2017-01-28 04:15:00+01:00,652,20,-3.0,0.5543975,1.1174075,1.1094925,0.0
2017-01-28 04:30:00+01:00,652,20,-3.0,0.5543975,1.1174075,1.1094925,0.0
2017-01-28 04:45:00+01:00,652,20,-3.0,0.5543975,1.1174075,1.1094925,0.0
2017-01-28 05:00:00+01:00,653,20,-3.0,0.562235,0.820915,0.98745,0.0
2017-01-28 05:15:00+01:00,653,20,-3.0,0.562235,0.820915,0.98745,0.0
2017-01-28 05:30:00+01:00,653,20,-3.0,0.562235,0.820915,0.98745,0.0
2017-01-28 05:45:00+01:00,653,20,-3.0,0.562235,0.820915,0.98745,0.0
2017-01-28 06:00:00+01:00,654,20,-2.6,0.5694874999999999,0.9125925,1.848385,0.000506666666666666
2017-01-28 06:15:00+01:00,654,20,-2.6,0.5694874999999999,0.9125925,1.848385,0.0012395833333333302
2017-01-28 06:30:00+01:00,654,20,-2.6,0.5694874999999999,0.9125925,1.848385,0.000613333333333333
2017-01-28 06:45:00+01:00,654,20,-2.6,0.5694874999999999,0.9125925,1.848385,0.0444279166666666
2017-01-28 07:00:00+01:00,655,20,-2.6,0.5763625,0.8831399999999999,1.0825325,0.0
2017-01-28 07:15:00+01:00,655,20,-2.6,0.5763625,0.8831399999999999,1.0825325,0.0725020833333333
2017-01-28 07:30:00+01:00,655,20,-2.6,0.5763625,0.8831399999999999,1.0825325,0.16799083333333306
2017-01-28 07:45:00+01:00,655,20,-2.6,0.5763625,0.8831399999999999,1.0825325,0.154102083333333
2017-01-28 08:00:00+01:00,656,20,-1.4,0.449155,0.6461950000000001,0.8793975,0.23331583333333306
2017-01-28 08:15:00+01:00,656,20,-1.4,0.449155,0.6461950000000001,0.8793975,0.18400958333333306
2017-01-28 08:30:00+01:00,656,20,-1.4,0.449155,0.6461950000000001,0.8793975,0.0763399999999999
2017-01-28 08:45:00+01:00,656,20,-1.4,0.449155,0.6461950000000001,0.8793975,0.15230833333333302
2017-01-28 09:00:00+01:00,657,20,0.1,0.42548,0.6055575,1.21074,0.158148333333333
2017-01-28 09:15:00+01:00,657,20,0.1,0.42548,0.6055575,1.21074,0.09967625
2017-01-28 09:30:00+01:00,657,20,0.1,0.42548,0.6055575,1.21074,0.3751875
2017-01-28 09:45:00+01:00,657,20,0.1,0.42548,0.6055575,1.21074,0.264972916666666
2017-01-28 10:00:00+01:00,658,20,1.1,0.41447749999999994,0.5818175,2.0529975,0.28144375
2017-01-28 10:15:00+01:00,658,20,1.1,0.41447749999999994,0.5818175,2.0529975,0.4392629166666661
2017-01-28 10:30:00+01:00,658,20,1.1,0.41447749999999994,0.5818175,2.0529975,0.117790416666666
2017-01-28 10:45:00+01:00,658,20,1.1,0.41447749999999994,0.5818175,2.0529975,0.339
2017-01-28 11:00:00+01:00,659,20,2.7,0.40138,0.5565875,1.744565,0.2631025
2017-01-28 11:15:00+01:00,659,20,2.7,0.40138,0.5565875,1.744565,0.358319166666666
2017-01-28 11:30:00+01:00,659,20,2.7,0.40138,0.5565875,1.744565,0.578047083333333
2017-01-28 11:45:00+01:00,659,20,2.7,0.40138,0.5565875,1.744565,0.563730833333333
2017-01-28 12:00:00+01:00,660,20,3.7,0.3895075,0.5334525,0.7383149999999999,0.25335375
2017-01-28 12:15:00+01:00,660,20,3.7,0.3895075,0.5334525,0.7383149999999999,0.133151666666666
2017-01-28 12:30:00+01:00,660,20,3.7,0.3895075,0.5334525,0.7383149999999999,0.250912916666666
2017-01-28 12:45:00+01:00,660,20,3.7,0.3895075,0.5334525,0.7383149999999999,0.138106666666666
2017-01-28 13:00:00+01:00,661,20,4.5,0.3779275,0.5113,0.5803825,0.2758575
2017-01-28 13:15:00+01:00,661,20,4.5,0.3779275,0.5113,0.5803825,0.175380833333333
2017-01-28 13:30:00+01:00,661,20,4.5,0.3779275,0.5113,0.5803825,0.03261125
2017-01-28 13:45:00+01:00,661,20,4.5,0.3779275,0.5113,0.5803825,0.105719166666666
2017-01-28 14:00:00+01:00,662,20,4.3,0.368445,0.49178249999999996,1.876775,0.26612333333333305
2017-01-28 14:15:00+01:00,662,20,4.3,0.368445,0.49178249999999996,1.876775,0.3590879166666661
2017-01-28 14:30:00+01:00,662,20,4.3,0.368445,0.49178249999999996,1.876775,0.05710875
2017-01-28 14:45:00+01:00,662,20,4.3,0.368445,0.49178249999999996,1.876775,0.11606749999999902
2017-01-28 15:00:00+01:00,663,20,4.9,0.35949749999999997,0.47366499999999995,0.6929974999999999,0.0733929166666666
2017-01-28 15:15:00+01:00,663,20,4.9,0.35949749999999997,0.47366499999999995,0.6929974999999999,0.0460870833333333
2017-01-28 15:30:00+01:00,663,20,4.9,0.35949749999999997,0.47366499999999995,0.6929974999999999,0.05131
2017-01-28 15:45:00+01:00,663,20,4.9,0.35949749999999997,0.47366499999999995,0.6929974999999999,0.23055333333333305
2017-01-28 16:00:00+01:00,664,20,3.9,0.3515125,0.4577075,0.9703149999999999,0.0579316666666666
2017-01-28 16:15:00+01:00,664,20,3.9,0.3515125,0.4577075,0.9703149999999999,0.0192170833333333
2017-01-28 16:30:00+01:00,664,20,3.9,0.3515125,0.4577075,0.9703149999999999,0.0818566666666666
2017-01-28 16:45:00+01:00,664,20,3.9,0.3515125,0.4577075,0.9703149999999999,0.0739054166666666
2017-01-28 17:00:00+01:00,665,20,2.3,0.344495,0.44359,1.0448950000000001,0.00321083333333333
2017-01-28 17:15:00+01:00,665,20,2.3,0.344495,0.44359,1.0448950000000001,0.055835
2017-01-28 17:30:00+01:00,665,20,2.3,0.344495,0.44359,1.0448950000000001,0.281208333333333
2017-01-28 17:45:00+01:00,665,20,2.3,0.344495,0.44359,1.0448950000000001,0.239897916666666
2017-01-28 18:00:00+01:00,666,20,1.2,0.337775,0.43049750000000003,0.9813149999999999,0.382485416666666
2017-01-28 18:15:00+01:00,666,20,1.2,0.337775,0.43049750000000003,0.9813149999999999,0.248041666666666
2017-01-28 18:30:00+01:00,666,20,1.2,0.337775,0.43049750000000003,0.9813149999999999,0.17188
2017-01-28 18:45:00+01:00,666,20,1.2,0.337775,0.43049750000000003,0.9813149999999999,0.199850416666666
2017-01-28 19:00:00+01:00,667,20,1.2,0.3307,0.7355499999999999,0.9982525,0.0264845833333333
2017-01-28 19:15:00+01:00,667,20,1.2,0.3307,0.7355499999999999,0.9982525,0.12156
2017-01-28 19:30:00+01:00,667,20,1.2,0.3307,0.7355499999999999,0.9982525,0.099175
2017-01-28 19:45:00+01:00,667,20,1.2,0.3307,0.7355499999999999,0.9982525,0.33971083333333296
2017-01-28 20:00:00+01:00,668,20,1.1,0.32395,0.7010974999999999,0.971355,0.31482375
2017-01-28 20:15:00+01:00,668,20,1.1,0.32395,0.7010974999999999,0.971355,0.0969091666666666
2017-01-28 20:30:00+01:00,668,20,1.1,0.32395,0.7010974999999999,0.971355,0.083625
2017-01-28 20:45:00+01:00,668,20,1.1,0.32395,0.7010974999999999,0.971355,0.20804208333333304
2017-01-28 21:00:00+01:00,669,20,0.6,0.31755500000000003,0.7621950000000001,0.9261175,0.119885
2017-01-28 21:15:00+01:00,669,20,0.6,0.31755500000000003,0.7621950000000001,0.9261175,0.0966425
2017-01-28 21:30:00+01:00,669,20,0.6,0.31755500000000003,0.7621950000000001,0.9261175,0.0667854166666666
2017-01-28 21:45:00+01:00,669,20,0.6,0.31755500000000003,0.7621950000000001,0.9261175,0.14700875
2017-01-28 22:00:00+01:00,670,20,0.5,0.31126750000000003,0.5497124999999999,0.9019174999999999,0.14273541666666598
2017-01-28 22:15:00+01:00,670,20,0.5,0.31126750000000003,0.5497124999999999,0.9019174999999999,0.0930295833333333
2017-01-28 22:30:00+01:00,670,20,0.5,0.31126750000000003,0.5497124999999999,0.9019174999999999,0.0817008333333333
2017-01-28 22:45:00+01:00,670,20,0.5,0.31126750000000003,0.5497124999999999,0.9019174999999999,0.0531649999999999
2017-01-28 23:00:00+01:00,671,20,0.4,0.3052925,0.8828400000000001,0.881555,0.0957108333333333
2017-01-28 23:15:00+01:00,671,20,0.4,0.3052925,0.8828400000000001,0.881555,0.0720691666666666
2017-01-28 23:30:00+01:00,671,20,0.4,0.3052925,0.8828400000000001,0.881555,0.0589208333333333
2017-01-28 23:45:00+01:00,671,20,0.4,0.3052925,0.8828400000000001,0.881555,0.0363220833333333
2017-01-29 00:00:00+01:00,672,20,0.3,0.29982,0.79884,3.09315,0.00325708333333333
2017-01-29 00:15:00+01:00,672,20,0.3,0.29982,0.79884,3.09315,0.0133641666666666
2017-01-29 00:30:00+01:00,672,20,0.3,0.29982,0.79884,3.09315,0.0991716666666666
2017-01-29 00:45:00+01:00,672,20,0.3,0.29982,0.79884,3.09315,0.00726125
2017-01-29 01:00:00+01:00,673,20,0.1,0.2945975,0.8716900000000001,1.48508,0.0232504166666666
2017-01-29 01:15:00+01:00,673,20,0.1,0.2945975,0.8716900000000001,1.48508,0.0244425
2017-01-29 01:30:00+01:00,673,20,0.1,0.2945975,0.8716900000000001,1.48508,0.0
2017-01-29 01:45:00+01:00,673,20,0.1,0.2945975,0.8716900000000001,1.48508,0.0
2017-01-29 02:00:00+01:00,674,20,0.2,0.289515,0.9312875,1.23154,0.0
2017-01-29 02:15:00+01:00,674,20,0.2,0.289515,0.9312875,1.23154,0.0
2017-01-29 02:30:00+01:00,674,20,0.2,0.289515,0.9312875,1.23154,0.0
2017-01-29 02:45:00+01:00,674,20,0.2,0.289515,0.9312875,1.23154,0.0
2017-01-29 03:00:00+01:00,675,20,0.3,0.284565,0.7453975,1.008335,0.0
2017-01-29 03:15:00+01:00,675,20,0.3,0.284565,0.7453975,1.008335,0.0
2017-01-29 03:30:00+01:00,675,20,0.3,0.284565,0.7453975,1.008335,0.0
2017-01-29 03:45:00+01:00,675,20,0.3,0.284565,0.7453975,1.008335,0.0
2017-01-29 04:00:00+01:00,676,20,0.3,0.27976,0.94311,2.1907775000000003,0.0
2017-01-29 04:15:00+01:00,676,20,0.3,0.27976,0.94311,2.1907775000000003,0.0
2017-01-29 04:30:00+01:00,676,20,0.3,0.27976,0.94311,2.1907775000000003,0.0
2017-01-29 04:45:00+01:00,676,20,0.3,0.27976,0.94311,2.1907775000000003,0.0
2017-01-29 05:00:00+01:00,677,20,0.6,0.2750475,0.9682725,3.0716,0.0151595833333333
2017-01-29 05:15:00+01:00,677,20,0.6,0.2750475,0.9682725,3.0716,0.0409545833333333
2017-01-29 05:30:00+01:00,677,20,0.6,0.2750475,0.9682725,3.0716,0.0177479166666666
2017-01-29 05:45:00+01:00,677,20,0.6,0.2750475,0.9682725,3.0716,0.0269375
