,Qs,ElectricConsumption,SolarPVProduction
1925,7.209,0.338,0.0
1926,5.325,2.705,0.0
1927,2.474,2.318,0.0
1928,0.0,0.889,0.0
1929,0.0,0.676,0.0
1930,0.0,0.676,0.0
1931,0.0,1.826,0.0
1932,0.0,3.787,0.0
1933,0.0,1.681,0.0
1934,0.0,0.676,0.0
1935,0.0,0.676,0.0
1936,0.0,1.826,0.0
1937,0.0,3.864,0.0
1938,0.0,3.014,0.0
1939,0.0,2.666,0.0
1940,0.431,2.318,0.0
1941,0.872,2.898,0.0
1942,1.597,2.898,0.0
1943,4.561,0.338,0.0
1944,5.285,0.338,0.0
1945,6.005,0.338,0.0
1946,6.731,0.338,0.0
1947,7.082,0.338,0.0
1948,7.539,0.338,0.0
1949,7.868,0.338,0.0
1950,5.978,2.705,0.0
1951,3.306,2.318,0.0
1952,0.532,0.889,0.0
1953,0.0,0.676,0.0
1954,0.0,0.676,0.0
1955,0.0,1.826,0.0
1956,0.0,3.787,0.0
1957,0.0,1.681,0.0
1958,0.0,0.676,0.0
1959,0.0,0.676,0.0
1960,0.0,1.826,0.0
1961,0.0,3.864,0.0
1962,0.0,3.014,0.0
1963,0.469,2.666,0.0
1964,1.814,2.318,0.0
1965,1.794,2.898,0.0
1966,2.453,2.898,0.0
1967,5.273,0.338,0.0
1968,5.715,0.338,0.0
1969,6.135,0.338,0.0
1970,6.485,0.338,0.0
1971,6.784,0.338,0.0
1972,6.974,0.338,0.0
1973,7.18,0.338,0.0
1974,5.124,2.705,0.0
1975,1.721,2.318,0.0
1976,0.0,0.889,0.0
1977,0.0,0.676,0.0
1978,0.0,0.676,0.0
1979,0.0,1.826,0.0
1980,0.0,3.787,0.0
1981,0.0,1.681,0.0
1982,0.0,0.676,0.0
1983,0.0,0.676,0.0
1984,0.0,1.826,0.0
1985,0.0,3.864,0.0
1986,0.0,3.014,0.0
1987,0.0,2.666,0.0
1988,1.093,2.318,0.0
1989,1.227,2.898,0.0
1990,1.956,2.898,0.0
1991,4.795,0.338,0.0
1992,5.369,0.338,0.0
1993,5.892,0.338,0.0
1994,6.434,0.338,0.0
1995,6.775,0.338,0.0
1996,7.185,0.338,0.0
1997,7.46,0.338,0.0
1998,5.44,2.705,0.0
1999,2.594,2.318,0.0
2000,0.168,0.889,0.0
2001,0.0,0.676,0.0
2002,0.0,0.676,0.0
2003,0.0,1.826,0.0
2004,0.0,3.787,0.0
2005,0.0,1.681,0.0
2006,0.0,0.676,0.0
2007,0.0,0.676,0.0
2008,0.0,1.826,0.0
2009,0.0,3.864,0.0
2010,0.0,3.014,0.0
2011,0.0,2.666,0.0
2012,1.472,2.318,0.0
2013,1.574,2.898,0.0
2014,2.346,2.898,0.0
2015,5.283,0.338,0.0
2016,5.82,0.338,0.0
2017,6.484,0.338,0.0
2018,7.18,0.338,0.0
2019,7.532,0.338,0.0
2020,7.823,0.338,0.0
2021,8.101,0.338,0.0
2022,6.113,2.705,0.0
2023,3.291,2.318,0.0
2024,0.73,0.889,0.0
2025,0.0,0.676,0.0
2026,0.0,0.676,0.0
2027,0.0,1.826,0.0
2028,0.0,3.787,0.0
2029,0.0,1.681,0.0
2030,0.0,0.676,0.0
2031,0.0,0.676,0.0
2032,0.0,1.826,0.0
2033,0.0,3.864,0.0
2034,0.0,3.014,0.0
2035,0.499,2.666,0.0
2036,1.437,2.318,0.0
2037,1.078,2.898,0.0
2038,1.491,2.898,0.0
2039,3.921,0.338,0.0
2040,4.016,0.338,0.0
2041,4.094,0.338,0.0
2042,4.114,0.338,0.0
2043,4.109,0.338,0.0
2044,4.094,0.338,0.0
2045,4.128,0.338,0.0
2046,2.233,2.705,0.0
2047,0.624,2.318,0.0
2048,0.0,0.889,0.0
2049,0.0,0.676,0.0
2050,0.0,0.676,0.0
2051,0.0,1.826,0.0
2052,0.0,3.787,0.0
2053,0.0,1.681,0.0
2054,0.0,0.676,0.0
2055,0.0,0.676,0.0
2056,0.0,1.826,0.0
2057,0.0,3.864,0.0
2058,0.0,3.014,0.0
2059,0.0,2.666,0.0
2060,0.0,2.318,0.0
2061,0.0,2.898,0.0
2062,0.0,2.898,0.0
2063,1.72,0.338,0.0
2064,2.229,0.338,0.0
2065,2.449,0.338,0.0
2066,2.722,0.338,0.0
2067,3.035,0.338,0.0
2068,3.115,0.338,0.0
2069,3.271,0.338,0.0
2070,1.321,2.705,0.0
2071,0.0,2.318,0.0
2072,0.0,0.889,0.0
2073,0.0,0.676,0.0
2074,0.0,0.676,0.0
2075,0.0,1.826,0.0
2076,0.0,3.787,0.0
2077,0.0,1.681,0.0
2078,0.0,0.676,0.0
2079,0.0,0.676,0.0
2080,0.0,1.826,0.0
2081,0.0,3.864,0.0
2082,0.0,3.014,0.0
2083,0.0,2.666,0.0
2084,0.0,2.318,0.0
2085,0.736,2.898,0.0
2086,0.686,2.898,0.0
2087,2.863,0.338,0.0
2088,3.06,0.338,0.0
2089,3.424,0.338,0.0
2090,3.845,0.338,0.0
2091,4.114,0.338,0.0
2092,4.58,0.338,0.0
2093,4.548,0.338,0.0
2094,2.486,2.705,0.0
2095,2.536,2.318,0.0
2096,2.193,0.889,0.0
2097,0.0,0.676,0.0
2098,0.0,0.676,0.0
2099,0.0,1.826,0.0
2100,0.0,3.787,0.0
2101,0.0,1.681,0.0
2102,0.0,0.676,0.0
2103,0.0,0.676,0.0
2104,0.0,1.826,0.0
2105,0.0,3.864,0.0
2106,0.0,3.014,0.0
2107,0.0,2.666,0.0
2108,0.101,2.318,0.0
2109,0.187,2.898,0.0
2110,0.684,2.898,0.0
2111,3.405,0.338,0.0
2112,3.845,0.338,0.0
2113,4.33,0.338,0.0
2114,4.848,0.338,0.0
2115,5.053,0.338,0.0
2116,5.348,0.338,0.0
2117,5.552,0.338,0.0
2118,3.491,2.705,0.0
2119,0.0,2.318,0.0
2120,0.0,0.889,0.0
2121,0.0,0.676,0.0
2122,0.0,0.676,0.0
2123,0.0,1.826,0.0
2124,0.0,3.787,0.0
2125,0.0,1.681,0.0
2126,0.0,0.676,0.0
2127,0.0,0.676,0.0
2128,0.0,1.826,0.0
2129,0.0,3.864,0.0
2130,0.0,3.014,0.0
2131,0.0,2.666,0.0
2132,0.0,2.318,0.0
2133,0.0,2.898,0.0
2134,0.419,2.898,0.0
2135,3.204,0.338,0.0
2136,3.736,0.338,0.0
2137,4.25,0.338,0.0
2138,4.774,0.338,0.0
2139,5.084,0.338,0.0
2140,5.429,0.338,0.0
2141,5.587,0.338,0.0
2142,3.317,2.705,0.0
2143,0.0,2.318,0.0
2144,0.0,0.889,0.0
2145,0.0,0.676,0.0
2146,0.0,0.676,0.0
2147,0.0,1.826,0.0
2148,0.0,3.787,0.0
2149,0.0,1.681,0.0
2150,0.0,0.676,0.0
2151,0.0,0.676,0.0
2152,0.0,1.826,0.0
2153,0.0,3.864,0.0
2154,0.0,3.014,0.0
2155,0.0,2.666,0.0
2156,0.0,2.318,0.0
2157,0.0,2.898,0.0
2158,0.0,2.898,0.0
2159,2.761,0.338,0.0
2160,3.582,0.338,0.0
2161,4.121,0.338,0.0
2162,4.869,0.338,0.0
2163,5.318,0.338,0.0
2164,5.698,0.338,0.0
2165,6.037,0.338,0.0
2166,4.104,2.705,0.0
2167,1.089,2.318,0.0
2168,0.0,0.889,0.0
2169,0.0,0.676,0.0
2170,0.0,0.676,0.0
2171,0.0,1.826,0.0
2172,0.0,3.787,0.0
2173,0.0,1.681,0.0
2174,0.0,0.676,0.0
2175,0.0,0.676,0.0
2176,0.0,1.826,0.0
2177,0.0,3.864,0.0
2178,0.0,3.014,0.0
2179,2.509,2.666,0.0
2180,3.27,2.318,0.0
2181,3.011,2.898,0.0
2182,3.416,2.898,0.0
2183,6.002,0.338,0.0
2184,6.158,0.338,0.0
2185,6.262,0.338,0.0
2186,6.398,0.338,0.0
2187,6.521,0.338,0.0
2188,6.58,0.338,0.0
2189,6.668,0.338,0.0
2190,4.523,2.705,0.0
2191,4.535,2.318,0.0
2192,0.985,0.889,0.0
2193,1.114,0.676,0.0
2194,0.0,0.676,0.0
2195,0.0,1.826,0.0
2196,0.0,3.787,0.0
2197,0.0,1.681,0.0
2198,0.0,0.676,0.0
2199,0.0,0.676,0.0
2200,0.0,1.826,0.0
2201,0.0,3.864,0.0
2202,0.0,3.014,0.0
2203,0.0,2.666,0.0
2204,1.423,2.318,0.0
2205,1.383,2.898,0.0
2206,2.007,2.898,0.0
2207,4.865,0.338,0.0
2208,5.547,0.338,0.0
2209,6.362,0.338,0.0
2210,7.087,0.338,0.0
2211,7.666,0.338,0.0
2212,8.218,0.338,0.0
2213,8.603,0.338,0.0
2214,6.179,2.705,0.0
2215,3.637,2.318,0.0
2216,0.783,0.889,0.0
2217,0.0,0.676,0.0
2218,0.0,0.676,0.0
2219,0.0,1.826,0.0
2220,0.0,3.787,0.0
2221,0.0,1.681,0.0
2222,0.0,0.676,0.0
2223,0.0,0.676,0.0
2224,0.0,1.826,0.0
2225,0.0,3.864,0.0
2226,1.036,3.014,0.0
2227,3.762,2.666,0.0
2228,4.6,2.318,0.0
2229,4.457,2.898,0.0
2230,4.996,2.898,0.0
2231,7.762,0.338,0.0
2232,7.784,0.338,0.0
2233,7.781,0.338,0.0
2234,7.804,0.338,0.0
2235,7.847,0.338,0.0
2236,7.909,0.338,0.0
2237,7.965,0.338,0.0
2238,5.289,2.705,0.0
2239,2.114,2.318,0.0
2240,0.0,0.889,0.0
2241,0.0,0.676,0.0
2242,0.0,0.676,0.0
2243,0.0,1.826,0.0
2244,0.0,3.787,0.0
2245,0.0,1.681,0.0
2246,0.0,0.676,0.0
2247,0.0,0.676,0.0
2248,0.0,1.826,0.0
2249,0.0,3.864,0.0
2250,0.0,3.014,0.0
2251,0.0,2.666,0.0
2252,0.0,2.318,0.0
2253,0.0,2.898,0.0
2254,0.0,2.898,0.0
2255,1.806,0.338,0.0
2256,2.403,0.338,0.0
2257,2.786,0.338,0.0
2258,3.134,0.338,0.0
2259,3.417,0.338,0.0
2260,3.71,0.338,0.0
2261,3.88,0.338,0.0
2262,1.121,2.705,0.0
2263,0.0,2.318,0.0
2264,0.0,0.889,0.0
2265,0.0,0.676,0.0
2266,0.0,0.676,0.0
2267,0.0,1.826,0.0
2268,0.0,3.787,0.0
2269,0.0,1.681,0.0
2270,0.0,0.676,0.0
2271,0.0,0.676,0.0
2272,0.0,1.826,0.0
2273,0.0,3.864,0.0
2274,0.0,3.014,0.0
2275,0.0,2.666,0.0
2276,0.0,2.318,0.0
2277,0.0,2.898,0.0
2278,0.0,2.898,0.0
2279,0.0,0.338,0.0
2280,0.628,0.338,0.0
2281,1.48,0.338,0.0
2282,2.081,0.338,0.0
2283,2.444,0.338,0.0
2284,2.916,0.338,0.0
2285,3.155,0.338,0.0
2286,0.471,2.705,0.0
2287,0.0,2.318,0.0
2288,0.0,0.889,0.0
2289,0.0,0.676,0.0
2290,0.0,0.676,0.0
2291,0.0,1.826,0.0
2292,0.0,3.787,0.0
2293,0.0,1.681,0.0
2294,0.0,0.676,0.0
2295,0.0,0.676,0.0
2296,0.0,1.826,0.0
2297,0.0,3.864,0.0
2298,0.0,3.014,0.0
2299,0.0,2.666,0.0
2300,0.0,2.318,0.0
2301,0.0,2.898,0.0
2302,0.0,2.898,0.0
2303,0.0,0.338,0.0
2304,0.0,0.338,0.0
2305,0.0,0.338,0.0
2306,0.0,0.338,0.0
2307,0.0,0.338,0.0
2308,0.0,0.338,0.0
2309,0.0,0.338,0.0
2310,0.0,2.705,0.0
2311,0.0,2.318,0.0
2312,0.0,0.889,0.0
2313,0.0,0.676,0.0
2314,0.0,0.676,0.0
2315,0.0,1.826,0.0
2316,0.0,3.787,0.0
2317,0.0,1.681,0.0
2318,0.0,0.676,0.0
2319,0.0,0.676,0.0
2320,0.0,1.826,0.0
2321,0.0,3.864,0.0
2322,0.0,3.014,0.0
2323,0.0,2.666,0.0
2324,0.0,2.318,0.0
2325,0.0,2.898,0.0
2326,0.0,2.898,0.0
2327,0.0,0.338,0.0
2328,0.0,0.338,0.0
2329,0.0,0.338,0.0
2330,0.0,0.338,0.0
2331,0.0,0.338,0.0
2332,0.221,0.338,0.0
2333,0.418,0.338,0.0
2334,0.0,2.705,0.0
2335,0.0,2.318,0.0
2336,0.0,0.889,0.0
2337,0.0,0.676,0.0
2338,0.0,0.676,0.0
2339,0.0,1.826,0.0
2340,0.0,3.787,0.0
2341,0.0,1.681,0.0
2342,0.0,0.676,0.0
2343,0.0,0.676,0.0
2344,0.0,1.826,0.0
2345,0.0,3.864,0.0
2346,0.0,3.014,0.0
2347,0.0,2.666,0.0
2348,0.0,2.318,0.0
2349,0.0,2.898,0.0
2350,0.0,2.898,0.0
2351,0.0,0.338,0.0
2352,0.8,0.338,0.0
2353,1.587,0.338,0.0
2354,2.21,0.338,0.0
2355,2.546,0.338,0.0
2356,2.99,0.338,0.0
2357,3.258,0.338,0.0
2358,0.135,2.705,0.0
2359,0.0,2.318,0.0
2360,0.0,0.889,0.0
2361,0.0,0.676,0.0
2362,0.0,0.676,0.0
2363,0.0,1.826,0.0
2364,0.0,3.787,0.0
2365,0.0,1.681,0.0
2366,0.0,0.676,0.0
2367,0.0,0.676,0.0
2368,0.0,1.826,0.0
2369,0.0,3.864,0.0
2370,0.0,3.014,0.0
2371,0.0,2.666,0.0
2372,0.0,2.318,0.0
2373,0.0,2.898,0.0
2374,0.0,2.898,0.0
2375,0.0,0.338,0.0
2376,0.0,0.338,0.0
2377,0.0,0.338,0.0
2378,0.0,0.338,0.0
2379,0.091,0.338,0.0
2380,0.17,0.338,0.0
2381,0.224,0.338,0.0
2382,0.0,2.705,0.0
2383,0.0,2.318,0.0
2384,0.0,0.889,0.0
2385,0.0,0.676,0.0
2386,0.0,0.676,0.0
2387,0.0,1.826,0.0
2388,0.0,3.787,0.0
2389,0.0,1.681,0.0
2390,0.0,0.676,0.0
2391,0.0,0.676,0.0
2392,0.0,1.826,0.0
2393,0.0,3.864,0.0
2394,0.0,3.014,0.0
2395,0.0,2.666,0.0
2396,0.0,2.318,0.0
2397,0.0,2.898,0.0
2398,0.0,2.898,0.0
2399,0.0,0.338,0.0
2400,0.0,0.338,0.0
2401,0.0,0.338,0.0
2402,0.0,0.338,0.0
2403,0.0,0.338,0.0
2404,0.274,0.338,0.0
2405,0.413,0.338,0.0
2406,0.0,2.705,0.0
2407,0.0,2.318,0.0
2408,0.0,0.889,0.0
2409,0.0,0.676,0.0
2410,0.0,0.676,0.0
2411,0.0,1.826,0.0
2412,0.0,3.787,0.0
2413,0.0,1.681,0.0
2414,0.0,0.676,0.0
2415,0.0,0.676,0.0
2416,0.0,1.826,0.0
2417,0.0,3.864,0.0
2418,0.0,3.014,0.0
2419,0.0,2.666,0.0
2420,0.0,2.318,0.0
2421,0.0,2.898,0.0
2422,0.0,2.898,0.0
2423,0.0,0.338,0.0
2424,0.0,0.338,0.0
2425,0.203,0.338,0.0
2426,0.792,0.338,0.0
2427,1.191,0.338,0.0
2428,1.526,0.338,0.0
2429,1.617,0.338,0.0
2430,0.0,2.705,0.0
2431,0.0,2.318,0.0
2432,0.0,0.889,0.0
2433,0.0,0.676,0.0
2434,0.0,0.676,0.0
2435,0.0,1.826,0.0
2436,0.0,3.787,0.0
2437,0.0,1.681,0.0
2438,0.0,0.676,0.0
2439,0.0,0.676,0.0
2440,0.0,1.826,0.0
2441,0.0,3.864,0.0
2442,0.0,3.014,0.0
2443,0.0,2.666,0.0
2444,0.0,2.318,0.0
2445,0.0,2.898,0.0
2446,0.0,2.898,0.0
2447,0.086,0.338,0.0
2448,1.021,0.338,0.0
2449,1.379,0.338,0.0
2450,1.647,0.338,0.0
2451,1.864,0.338,0.0
2452,1.992,0.338,0.0
2453,2.078,0.338,0.0
2454,0.0,2.705,0.0
2455,0.0,2.318,0.0
2456,0.0,0.889,0.0
2457,0.0,0.676,0.0
2458,0.0,0.676,0.0
2459,0.0,1.826,0.0
2460,0.0,3.787,0.0
2461,0.0,1.681,0.0
2462,0.0,0.676,0.0
2463,0.0,0.676,0.0
2464,0.0,1.826,0.0
2465,0.0,3.864,0.0
2466,0.0,3.014,0.0
2467,0.0,2.666,0.0
2468,0.0,2.318,0.0
2469,0.0,2.898,0.0
2470,0.0,2.898,0.0
2471,0.874,0.338,0.0
2472,1.937,0.338,0.0
2473,1.325,0.338,0.0
2474,1.483,0.338,0.0
2475,1.922,0.338,0.0
2476,1.857,0.338,0.0
2477,1.957,0.338,0.0
2478,0.0,2.705,0.0
2479,0.0,2.318,0.0
2480,0.0,0.889,0.0
2481,0.0,0.676,0.0
2482,0.0,0.676,0.0
2483,0.0,1.826,0.0
2484,0.0,3.787,0.0
2485,0.0,1.681,0.0
2486,0.0,0.676,0.0
2487,0.0,0.676,0.0
2488,0.0,1.826,0.0
2489,0.0,3.864,0.0
2490,0.0,3.014,0.0
2491,0.0,2.666,0.0
2492,0.0,2.318,0.0
2493,0.0,2.898,0.0
2494,0.0,2.898,0.0
2495,1.283,0.338,0.0
2496,2.482,0.338,0.0
2497,3.345,0.338,0.0
2498,3.769,0.338,0.0
2499,4.235,0.338,0.0
2500,4.563,0.338,0.0
2501,4.681,0.338,0.0
2502,0.683,2.705,0.0
2503,0.0,2.318,0.0
2504,0.0,0.889,0.0
2505,0.0,0.676,0.0
2506,0.0,0.676,0.0
2507,0.0,1.826,0.0
2508,0.0,3.787,0.0
2509,0.0,1.681,0.0
2510,0.0,0.676,0.0
2511,0.0,0.676,0.0
2512,0.0,1.826,0.0
2513,0.0,3.864,0.0
2514,0.0,3.014,0.0
2515,0.0,2.666,0.0
2516,0.0,2.318,0.0
2517,0.0,2.898,0.0
2518,0.0,2.898,0.0
2519,2.755,0.338,0.0
2520,3.316,0.338,0.0
2521,3.774,0.338,0.0
2522,3.982,0.338,0.0
2523,4.291,0.338,0.0
2524,4.466,0.338,0.0
2525,4.414,0.338,0.0
2526,0.333,2.705,0.0
2527,0.0,2.318,0.0
2528,0.0,0.889,0.0
2529,0.0,0.676,0.0
2530,0.0,0.676,0.0
2531,0.0,1.826,0.0
2532,0.0,3.787,0.0
2533,0.0,1.681,0.0
2534,0.0,0.676,0.0
2535,0.0,0.676,0.0
2536,0.0,1.826,0.0
2537,0.0,3.864,0.0
2538,0.0,3.014,0.0
2539,0.0,2.666,0.0
2540,0.0,2.318,0.0
2541,0.0,2.898,0.0
2542,0.0,2.898,0.0
2543,1.984,0.338,0.0
2544,2.421,0.338,0.0
2545,2.722,0.338,0.0
2546,2.761,0.338,0.0
2547,2.829,0.338,0.0
2548,2.931,0.338,0.0
2549,2.852,0.338,0.0
2550,0.0,2.705,0.0
2551,0.0,2.318,0.0
2552,0.0,0.889,0.0
2553,0.0,0.676,0.0
2554,0.0,0.676,0.0
2555,0.0,1.826,0.0
2556,0.0,3.787,0.0
2557,0.0,1.681,0.0
2558,0.0,0.676,0.0
2559,0.0,0.676,0.0
2560,0.0,1.826,0.0
2561,0.0,3.864,0.0
2562,0.0,3.014,0.0
2563,0.0,2.666,0.0
2564,0.0,2.318,0.0
2565,0.0,2.898,0.0
2566,0.0,2.898,0.0
2567,2.763,0.338,0.0
2568,3.859,0.338,0.0
2569,4.923,0.338,0.0
2570,5.535,0.338,0.0
2571,6.079,0.338,0.0
2572,6.527,0.338,0.0
2573,6.553,0.338,0.0
2574,2.359,2.705,0.0
2575,0.57,2.318,0.0
2576,0.0,0.889,0.0
2577,0.0,0.676,0.0
2578,0.0,0.676,0.0
2579,0.0,1.826,0.0
2580,0.0,3.787,0.0
2581,0.0,1.681,0.0
2582,0.0,0.676,0.0
2583,0.0,0.676,0.0
2584,0.0,1.826,0.0
2585,0.0,3.864,0.0
2586,0.0,3.014,0.0
2587,0.0,2.666,0.0
2588,0.713,2.318,0.0
2589,1.306,2.898,0.0
2590,2.378,2.898,0.0
2591,5.472,0.338,0.0
2592,6.103,0.338,0.0
2593,6.783,0.338,0.0
2594,7.142,0.338,0.0
2595,7.486,0.338,0.0
2596,7.816,0.338,0.0
2597,7.763,0.338,0.0
2598,3.304,2.705,0.0
2599,0.155,2.318,0.0
2600,0.0,0.889,0.0
2601,0.0,0.676,0.0
2602,0.0,0.676,0.0
2603,0.0,1.826,0.0
2604,0.0,3.787,0.0
2605,0.0,1.681,0.0
2606,0.0,0.676,0.0
2607,0.0,0.676,0.0
2608,0.0,1.826,0.0
2609,0.0,3.864,0.0
2610,0.0,3.014,0.0
2611,0.0,2.666,0.0
2612,1.531,2.318,0.0
2613,1.618,2.898,0.0
2614,2.377,2.898,0.0
2615,5.202,0.338,0.0
2616,5.576,0.338,0.0
2617,5.984,0.338,0.0
2618,6.204,0.338,0.0
2619,6.483,0.338,0.0
2620,6.668,0.338,0.0
2621,6.601,0.338,0.0
2622,1.819,2.705,0.0
2623,0.0,2.318,0.0
2624,0.0,0.889,0.0
2625,0.0,0.676,0.0
2626,0.0,0.676,0.0
2627,0.0,1.826,0.0
2628,0.0,3.787,0.0
2629,0.0,1.681,0.0
2630,0.0,0.676,0.0
2631,0.0,0.676,0.0
2632,0.0,1.826,0.0
2633,0.0,3.864,0.0
2634,0.0,3.014,0.0
2635,0.0,2.666,0.0
2636,0.0,2.318,0.0
2637,0.0,2.898,0.0
2638,0.489,2.898,0.0
2639,3.319,0.338,0.0
2640,3.788,0.338,0.0
2641,4.285,0.338,0.0
2642,4.543,0.338,0.0
2643,4.802,0.338,0.0
2644,5.015,0.338,0.0
2645,5.013,0.338,0.0
2646,0.396,2.705,0.0
2647,0.0,2.318,0.0
2648,0.0,0.889,0.0
2649,0.0,0.676,0.0
2650,0.0,0.676,0.0
2651,0.0,1.826,0.0
2652,0.0,3.787,0.0
2653,0.0,1.681,0.0
2654,0.0,0.676,0.0
2655,0.0,0.676,0.0
2656,0.0,1.826,0.0
2657,0.0,3.864,0.0
2658,0.0,3.014,0.0
2659,0.0,2.666,0.0
2660,1.06,2.318,0.0
2661,1.14,2.898,0.0
2662,1.751,2.898,0.0
2663,4.505,0.338,0.0
2664,4.96,0.338,0.0
2665,5.376,0.338,0.0
2666,5.65,0.338,0.0
2667,5.869,0.338,0.0
2668,6.109,0.338,0.0
2669,6.114,0.338,0.0
2670,1.054,2.705,0.0
2671,0.0,2.318,0.0
2672,0.0,0.889,0.0
2673,0.0,0.676,0.0
2674,0.0,0.676,0.0
2675,0.0,1.826,0.0
2676,0.0,3.787,0.0
2677,0.0,1.681,0.0
2678,0.0,0.676,0.0
2679,0.0,0.676,0.0
2680,0.0,1.826,0.0
2681,0.0,3.864,0.0
2682,0.0,3.014,0.0
2683,0.0,2.666,0.0
2684,0.0,2.318,0.0
2685,0.0,2.898,0.0
2686,0.332,2.898,0.0
2687,3.389,0.338,0.0
2688,4.013,0.338,0.0
2689,4.628,0.338,0.0
2690,4.925,0.338,0.0
2691,5.231,0.338,0.0
2692,5.433,0.338,0.0
2693,5.426,0.338,0.0
2694,0.464,2.705,0.0
2695,0.0,2.318,0.0
2696,0.0,0.889,0.0
2697,0.0,0.676,0.0
2698,0.0,0.676,0.0
2699,0.0,1.826,0.0
2700,0.0,3.787,0.0
2701,0.0,1.681,0.0
2702,0.0,0.676,0.0
2703,0.0,0.676,0.0
2704,0.0,1.826,0.0
2705,0.0,3.864,0.0
2706,0.0,3.014,0.0
2707,0.0,2.666,0.0
2708,0.0,2.318,0.0
2709,0.0,2.898,0.0
2710,0.0,2.898,0.0
2711,2.869,0.338,0.0
2712,3.783,0.338,0.0
2713,4.564,0.338,0.0
2714,4.985,0.338,0.0
2715,5.451,0.338,0.0
2716,5.819,0.338,0.0
2717,5.848,0.338,0.0
2718,0.727,2.705,0.0
2719,0.0,2.318,0.0
2720,0.0,0.889,0.0
2721,0.0,0.676,0.0
2722,0.0,0.676,0.0
2723,0.0,1.826,0.0
2724,0.0,3.787,0.0
2725,0.0,1.681,0.0
2726,0.0,0.676,0.0
2727,0.0,0.676,0.0
2728,0.0,1.826,0.0
2729,0.0,3.864,0.0
2730,0.0,3.014,0.0
2731,0.0,2.666,0.0
2732,0.0,2.318,0.0
2733,0.398,2.898,0.0
2734,1.099,2.898,0.0
2735,4.026,0.338,0.0
2736,4.424,0.338,0.0
2737,4.992,0.338,0.0
2738,5.22,0.338,0.0
2739,5.538,0.338,0.0
2740,5.789,0.338,0.0
2741,5.703,0.338,0.0
2742,0.893,2.705,0.0
2743,0.0,2.318,0.0
2744,0.0,0.889,0.0
2745,0.0,0.676,0.0
2746,0.0,0.676,0.0
2747,0.0,1.826,0.0
2748,0.0,3.787,0.0
2749,0.0,1.681,0.0
2750,0.0,0.676,0.0
2751,0.0,0.676,0.0
2752,0.0,1.826,0.0
2753,0.0,3.864,0.0
2754,0.0,3.014,0.0
2755,0.0,2.666,0.0
2756,0.0,2.318,0.0
2757,0.0,2.898,0.0
2758,0.0,2.898,0.0
2759,1.531,0.338,0.0
2760,2.479,0.338,0.0
2761,3.106,0.338,0.0
2762,3.475,0.338,0.0
2763,3.805,0.338,0.0
2764,4.116,0.338,0.0
2765,4.067,0.338,0.0
2766,0.0,2.705,0.0
2767,0.0,2.318,0.0
2768,0.0,0.889,0.0
2769,0.0,0.676,0.0
2770,0.0,0.676,0.0
2771,0.0,1.826,0.0
2772,0.0,3.787,0.0
2773,0.0,1.681,0.0
2774,0.0,0.676,0.0
2775,0.0,0.676,0.0
2776,0.0,1.826,0.0
2777,0.0,3.864,0.0
2778,0.0,3.014,0.0
2779,0.0,2.666,0.0
2780,0.0,2.318,0.0
2781,0.0,2.898,0.0
2782,0.0,2.898,0.0
2783,2.054,0.338,0.0
2784,2.661,0.338,0.0
2785,3.043,0.338,0.0
2786,3.352,0.338,0.0
2787,3.562,0.338,0.0
2788,3.801,0.338,0.0
2789,3.579,0.338,0.0
2790,0.0,2.705,0.0
2791,0.0,2.318,0.0
2792,0.0,0.889,0.0
2793,0.0,0.676,0.0
2794,0.0,0.676,0.0
2795,0.0,1.826,0.0
2796,0.0,3.787,0.0
2797,0.0,1.681,0.0
2798,0.0,0.676,0.0
2799,0.0,0.676,0.0
2800,0.0,1.826,0.0
2801,0.0,3.864,0.0
2802,0.0,3.014,0.0
2803,0.0,2.666,0.0
2804,0.0,2.318,0.0
2805,0.0,2.898,0.0
2806,0.0,2.898,0.0
2807,0.71,0.338,0.0
2808,1.895,0.338,0.0
2809,2.632,0.338,0.0
2810,3.051,0.338,0.0
2811,3.467,0.338,0.0
2812,3.79,0.338,0.0
2813,3.655,0.338,0.0
2814,0.0,2.705,0.0
2815,0.0,2.318,0.0
2816,0.0,0.889,0.0
2817,0.0,0.676,0.0
2818,0.0,0.676,0.0
2819,0.0,1.826,0.0
2820,0.0,3.787,0.0
2821,0.0,1.681,0.0
2822,0.0,0.676,0.0
2823,0.0,0.676,0.0
2824,0.0,1.826,0.0
2825,0.0,3.864,0.0
2826,0.0,3.014,0.0
2827,0.0,2.666,0.0
2828,0.0,2.318,0.0
2829,0.0,2.898,0.0
2830,0.066,2.898,0.0
2831,3.579,0.338,0.0
2832,4.428,0.338,0.0
2833,5.279,0.338,0.0
2834,5.719,0.338,0.0
2835,6.238,0.338,0.0
2836,6.659,0.338,0.0
2837,6.527,0.338,0.0
2838,1.134,2.705,0.0
2839,0.0,2.318,0.0
2840,0.0,0.889,0.0
2841,0.0,0.676,0.0
2842,0.0,0.676,0.0
2843,0.0,1.826,0.0
2844,0.0,3.787,0.0
2845,0.0,1.681,0.0
2846,0.0,0.676,0.0
2847,0.0,0.676,0.0
2848,0.0,1.826,0.0
2849,0.0,3.864,0.0
2850,0.0,3.014,0.0
2851,0.0,2.666,0.0
2852,0.595,2.318,0.0
2853,1.226,2.898,0.0
2854,2.223,2.898,0.0
2855,5.214,0.338,0.0
