,Qs,ElectricConsumption,SolarPVProduction
1923,13.676,0.947,0.0
1924,14.375,0.947,0.0
1925,14.801,0.947,0.0
1926,9.553,7.573,0.0
1927,5.331,6.492,0.0
1928,2.529,2.488,0.0
1929,0.0,1.893,0.0
1930,0.0,1.893,0.0
1931,0.0,5.112,0.0
1932,0.0,10.603,0.0
1933,0.0,4.706,0.0
1934,0.0,1.893,0.0
1935,0.0,1.893,0.0
1936,0.0,5.112,0.0
1937,0.0,10.819,0.0
1938,0.0,8.439,0.0
1939,0.0,7.465,0.0
1940,0.0,6.492,0.0
1941,0.323,8.114,0.0
1942,1.879,8.114,0.0
1943,9.573,0.947,0.0
1944,11.035,0.947,0.0
1945,12.553,0.947,0.0
1946,13.96,0.947,0.0
1947,14.747,0.947,0.0
1948,15.628,0.947,0.0
1949,16.256,0.947,0.0
1950,11.0,7.573,0.0
1951,7.037,6.492,0.0
1952,3.786,2.488,0.0
1953,0.09,1.893,0.0
1954,0.0,1.893,0.0
1955,0.0,5.112,0.0
1956,0.0,10.603,0.0
1957,0.0,4.706,0.0
1958,0.0,1.893,0.0
1959,0.0,1.893,0.0
1960,0.0,5.112,0.0
1961,0.0,10.819,0.0
1962,0.0,8.439,0.0
1963,0.0,7.465,0.0
1964,2.77,6.492,0.0
1965,2.331,8.114,0.0
1966,3.662,8.114,0.0
1967,11.087,0.947,0.0
1968,11.956,0.947,0.0
1969,12.794,0.947,0.0
1970,13.501,0.947,0.0
1971,14.083,0.947,0.0
1972,14.451,0.947,0.0
1973,14.856,0.947,0.0
1974,9.302,7.573,0.0
1975,4.217,6.492,0.0
1976,2.293,2.488,0.0
1977,0.0,1.893,0.0
1978,0.0,1.893,0.0
1979,0.0,5.112,0.0
1980,0.0,10.603,0.0
1981,0.0,4.706,0.0
1982,0.0,1.893,0.0
1983,0.0,1.893,0.0
1984,0.0,5.112,0.0
1985,0.0,10.819,0.0
1986,0.0,8.439,0.0
1987,0.0,7.465,0.0
1988,0.627,6.492,0.0
1989,1.058,8.114,0.0
1990,2.534,8.114,0.0
1991,9.974,0.947,0.0
1992,11.135,0.947,0.0
1993,12.232,0.947,0.0
1994,13.317,0.947,0.0
1995,13.974,0.947,0.0
1996,14.827,0.947,0.0
1997,15.353,0.947,0.0
1998,9.907,7.573,0.0
1999,5.614,6.492,0.0
2000,2.935,2.488,0.0
2001,0.0,1.893,0.0
2002,0.0,1.893,0.0
2003,0.0,5.112,0.0
2004,0.0,10.603,0.0
2005,0.0,4.706,0.0
2006,0.0,1.893,0.0
2007,0.0,1.893,0.0
2008,0.0,5.112,0.0
2009,0.0,10.819,0.0
2010,0.0,8.439,0.0
2011,0.0,7.465,0.0
2012,1.454,6.492,0.0
2013,1.799,8.114,0.0
2014,3.382,8.114,0.0
2015,11.0,0.947,0.0
2016,12.083,0.947,0.0
2017,13.456,0.947,0.0
2018,14.819,0.947,0.0
2019,15.511,0.947,0.0
2020,16.126,0.947,0.0
2021,16.628,0.947,0.0
2022,11.281,7.573,0.0
2023,7.088,6.492,0.0
2024,4.197,2.488,0.0
2025,0.612,1.893,0.0
2026,0.0,1.893,0.0
2027,0.0,5.112,0.0
2028,0.0,10.603,0.0
2029,0.0,4.706,0.0
2030,0.0,1.893,0.0
2031,0.0,1.893,0.0
2032,0.0,5.112,0.0
2033,0.0,10.819,0.0
2034,0.0,8.439,0.0
2035,0.0,7.465,0.0
2036,1.968,6.492,0.0
2037,0.844,8.114,0.0
2038,1.687,8.114,0.0
2039,8.304,0.947,0.0
2040,8.494,0.947,0.0
2041,8.616,0.947,0.0
2042,8.643,0.947,0.0
2043,8.639,0.947,0.0
2044,8.62,0.947,0.0
2045,8.665,0.947,0.0
2046,3.43,7.573,0.0
2047,1.711,6.492,0.0
2048,0.0,2.488,0.0
2049,0.0,1.893,0.0
2050,0.0,1.893,0.0
2051,0.0,5.112,0.0
2052,0.0,10.603,0.0
2053,0.0,4.706,0.0
2054,0.0,1.893,0.0
2055,0.0,1.893,0.0
2056,0.0,5.112,0.0
2057,0.0,10.819,0.0
2058,0.0,8.439,0.0
2059,0.0,7.465,0.0
2060,0.0,6.492,0.0
2061,0.0,8.114,0.0
2062,0.0,8.114,0.0
2063,3.026,0.947,0.0
2064,4.826,0.947,0.0
2065,5.258,0.947,0.0
2066,5.809,0.947,0.0
2067,6.428,0.947,0.0
2068,6.576,0.947,0.0
2069,6.878,0.947,0.0
2070,1.519,7.573,0.0
2071,0.0,6.492,0.0
2072,0.0,2.488,0.0
2073,0.0,1.893,0.0
2074,0.0,1.893,0.0
2075,0.0,5.112,0.0
2076,0.0,10.603,0.0
2077,0.0,4.706,0.0
2078,0.0,1.893,0.0
2079,0.0,1.893,0.0
2080,0.0,5.112,0.0
2081,0.0,10.819,0.0
2082,0.0,8.439,0.0
2083,0.0,7.465,0.0
2084,0.0,6.492,0.0
2085,0.0,8.114,0.0
2086,0.0,8.114,0.0
2087,6.076,0.947,0.0
2088,6.498,0.947,0.0
2089,7.227,0.947,0.0
2090,8.073,0.947,0.0
2091,8.606,0.947,0.0
2092,9.553,0.947,0.0
2093,9.457,0.947,0.0
2094,3.896,7.573,0.0
2095,4.592,6.492,0.0
2096,5.729,2.488,0.0
2097,0.0,1.893,0.0
2098,0.0,1.893,0.0
2099,0.0,5.112,0.0
2100,0.0,10.603,0.0
2101,0.0,4.706,0.0
2102,0.0,1.893,0.0
2103,0.0,1.893,0.0
2104,0.0,5.112,0.0
2105,0.0,10.819,0.0
2106,0.0,8.439,0.0
2107,0.0,7.465,0.0
2108,0.0,6.492,0.0
2109,0.0,8.114,0.0
2110,0.0,8.114,0.0
2111,6.764,0.947,0.0
2112,7.955,0.947,0.0
2113,8.935,0.947,0.0
2114,9.968,0.947,0.0
2115,10.372,0.947,0.0
2116,10.982,0.947,0.0
2117,11.377,0.947,0.0
2118,5.859,7.573,0.0
2119,0.0,6.492,0.0
2120,0.0,2.488,0.0
2121,0.0,1.893,0.0
2122,0.0,1.893,0.0
2123,0.0,5.112,0.0
2124,0.0,10.603,0.0
2125,0.0,4.706,0.0
2126,0.0,1.893,0.0
2127,0.0,1.893,0.0
2128,0.0,5.112,0.0
2129,0.0,10.819,0.0
2130,0.0,8.439,0.0
2131,0.0,7.465,0.0
2132,0.0,6.492,0.0
2133,0.0,8.114,0.0
2134,0.0,8.114,0.0
2135,6.046,0.947,0.0
2136,7.651,0.947,0.0
2137,8.69,0.947,0.0
2138,9.73,0.947,0.0
2139,10.341,0.947,0.0
2140,11.001,0.947,0.0
2141,11.317,0.947,0.0
2142,5.445,7.573,0.0
2143,0.0,6.492,0.0
2144,0.0,2.488,0.0
2145,0.0,1.893,0.0
2146,0.0,1.893,0.0
2147,0.0,5.112,0.0
2148,0.0,10.603,0.0
2149,0.0,4.706,0.0
2150,0.0,1.893,0.0
2151,0.0,1.893,0.0
2152,0.0,5.112,0.0
2153,0.0,10.819,0.0
2154,0.0,8.439,0.0
2155,0.0,7.465,0.0
2156,0.0,6.492,0.0
2157,0.0,8.114,0.0
2158,0.0,8.114,0.0
2159,4.851,0.947,0.0
2160,7.367,0.947,0.0
2161,8.608,0.947,0.0
2162,10.123,0.947,0.0
2163,11.011,0.947,0.0
2164,11.772,0.947,0.0
2165,12.458,0.947,0.0
2166,7.156,7.573,0.0
2167,3.002,6.492,0.0
2168,2.297,2.488,0.0
2169,0.607,1.893,0.0
2170,0.0,1.893,0.0
2171,0.0,5.112,0.0
2172,0.0,10.603,0.0
2173,0.0,4.706,0.0
2174,0.0,1.893,0.0
2175,0.0,1.893,0.0
2176,0.0,5.112,0.0
2177,0.0,10.819,0.0
2178,0.0,8.439,0.0
2179,3.157,7.465,0.0
2180,5.601,6.492,0.0
2181,4.541,8.114,0.0
2182,5.358,8.114,0.0
2183,12.279,0.947,0.0
2184,12.599,0.947,0.0
2185,12.793,0.947,0.0
2186,13.059,0.947,0.0
2187,13.289,0.947,0.0
2188,13.393,0.947,0.0
2189,13.562,0.947,0.0
2190,7.877,7.573,0.0
2191,8.518,6.492,0.0
2192,4.631,2.488,0.0
2193,0.473,1.893,0.0
2194,0.0,1.893,0.0
2195,0.0,5.112,0.0
2196,0.0,10.603,0.0
2197,0.0,4.706,0.0
2198,0.0,1.893,0.0
2199,0.0,1.893,0.0
2200,0.0,5.112,0.0
2201,0.0,10.819,0.0
2202,0.0,8.439,0.0
2203,0.0,7.465,0.0
2204,0.945,6.492,0.0
2205,1.075,8.114,0.0
2206,2.318,8.114,0.0
2207,9.818,0.947,0.0
2208,11.164,0.947,0.0
2209,12.835,0.947,0.0
2210,14.346,0.947,0.0
2211,15.473,0.947,0.0
2212,16.559,0.947,0.0
2213,17.368,0.947,0.0
2214,11.286,7.573,0.0
2215,7.622,6.492,0.0
2216,3.657,2.488,0.0
2217,1.422,1.893,0.0
2218,0.0,1.893,0.0
2219,0.0,5.112,0.0
2220,0.0,10.603,0.0
2221,0.0,4.706,0.0
2222,0.0,1.893,0.0
2223,0.0,1.893,0.0
2224,0.0,5.112,0.0
2225,0.0,10.819,0.0
2226,0.851,8.439,0.0
2227,6.415,7.465,0.0
2228,8.361,6.492,0.0
2229,7.542,8.114,0.0
2230,8.631,8.114,0.0
2231,15.92,0.947,0.0
2232,15.934,0.947,0.0
2233,15.9,0.947,0.0
2234,15.93,0.947,0.0
2235,16.002,0.947,0.0
2236,16.102,0.947,0.0
2237,16.189,0.947,0.0
2238,9.609,7.573,0.0
2239,4.69,6.492,0.0
2240,0.0,2.488,0.0
2241,0.0,1.893,0.0
2242,0.0,1.893,0.0
2243,0.0,5.112,0.0
2244,0.0,10.603,0.0
2245,0.0,4.706,0.0
2246,0.0,1.893,0.0
2247,0.0,1.893,0.0
2248,0.0,5.112,0.0
2249,0.0,10.819,0.0
2250,0.0,8.439,0.0
2251,0.0,7.465,0.0
2252,0.0,6.492,0.0
2253,0.0,8.114,0.0
2254,0.0,8.114,0.0
2255,3.33,0.947,0.0
2256,5.255,0.947,0.0
2257,6.03,0.947,0.0
2258,6.788,0.947,0.0
2259,7.269,0.947,0.0
2260,7.865,0.947,0.0
2261,8.205,0.947,0.0
2262,1.49,7.573,0.0
2263,0.0,6.492,0.0
2264,0.0,2.488,0.0
2265,0.0,1.893,0.0
2266,0.0,1.893,0.0
2267,0.0,5.112,0.0
2268,0.0,10.603,0.0
2269,0.0,4.706,0.0
2270,0.0,1.893,0.0
2271,0.0,1.893,0.0
2272,0.0,5.112,0.0
2273,0.0,10.819,0.0
2274,0.0,8.439,0.0
2275,0.0,7.465,0.0
2276,0.0,6.492,0.0
2277,0.0,8.114,0.0
2278,0.0,8.114,0.0
2279,0.0,0.947,0.0
2280,1.79,0.947,0.0
2281,3.602,0.947,0.0
2282,4.815,0.947,0.0
2283,5.515,0.947,0.0
2284,6.452,0.947,0.0
2285,6.913,0.947,0.0
2286,0.355,7.573,0.0
2287,0.0,6.492,0.0
2288,0.0,2.488,0.0
2289,0.0,1.893,0.0
2290,0.0,1.893,0.0
2291,0.0,5.112,0.0
2292,0.0,10.603,0.0
2293,0.0,4.706,0.0
2294,0.0,1.893,0.0
2295,0.0,1.893,0.0
2296,0.0,5.112,0.0
2297,0.0,10.819,0.0
2298,0.0,8.439,0.0
2299,0.0,7.465,0.0
2300,0.0,6.492,0.0
2301,0.0,8.114,0.0
2302,0.0,8.114,0.0
2303,0.0,0.947,0.0
2304,0.0,0.947,0.0
2305,0.0,0.947,0.0
2306,0.0,0.947,0.0
2307,0.02,0.947,0.0
2308,0.0,0.947,0.0
2309,0.0,0.947,0.0
2310,0.0,7.573,0.0
2311,0.0,6.492,0.0
2312,0.0,2.488,0.0
2313,0.0,1.893,0.0
2314,0.0,1.893,0.0
2315,0.0,5.112,0.0
2316,0.0,10.603,0.0
2317,0.0,4.706,0.0
2318,0.0,1.893,0.0
2319,0.0,1.893,0.0
2320,0.0,5.112,0.0
2321,0.0,10.819,0.0
2322,0.0,8.439,0.0
2323,0.0,7.465,0.0
2324,0.0,6.492,0.0
2325,0.0,8.114,0.0
2326,0.0,8.114,0.0
2327,0.0,0.947,0.0
2328,0.0,0.947,0.0
2329,0.0,0.947,0.0
2330,0.0,0.947,0.0
2331,0.469,0.947,0.0
2332,1.055,0.947,0.0
2333,1.358,0.947,0.0
2334,0.0,7.573,0.0
2335,0.0,6.492,0.0
2336,0.0,2.488,0.0
2337,0.0,1.893,0.0
2338,0.0,1.893,0.0
2339,0.0,5.112,0.0
2340,0.0,10.603,0.0
2341,0.0,4.706,0.0
2342,0.0,1.893,0.0
2343,0.0,1.893,0.0
2344,0.0,5.112,0.0
2345,0.0,10.819,0.0
2346,0.0,8.439,0.0
2347,0.0,7.465,0.0
2348,0.0,6.492,0.0
2349,0.0,8.114,0.0
2350,0.0,8.114,0.0
2351,0.0,0.947,0.0
2352,1.948,0.947,0.0
2353,3.642,0.947,0.0
2354,4.895,0.947,0.0
2355,5.532,0.947,0.0
2356,6.449,0.947,0.0
2357,6.952,0.947,0.0
2358,0.0,7.573,0.0
2359,0.0,6.492,0.0
2360,0.0,2.488,0.0
2361,0.0,1.893,0.0
2362,0.0,1.893,0.0
2363,0.0,5.112,0.0
2364,0.0,10.603,0.0
2365,0.0,4.706,0.0
2366,0.0,1.893,0.0
2367,0.0,1.893,0.0
2368,0.0,5.112,0.0
2369,0.0,10.819,0.0
2370,0.0,8.439,0.0
2371,0.0,7.465,0.0
2372,0.0,6.492,0.0
2373,0.0,8.114,0.0
2374,0.0,8.114,0.0
2375,0.0,0.947,0.0
2376,0.0,0.947,0.0
2377,0.013,0.947,0.0
2378,0.592,0.947,0.0
2379,0.678,0.947,0.0
2380,0.83,0.947,0.0
2381,0.898,0.947,0.0
2382,0.0,7.573,0.0
2383,0.0,6.492,0.0
2384,0.0,2.488,0.0
2385,0.0,1.893,0.0
2386,0.0,1.893,0.0
2387,0.0,5.112,0.0
2388,0.0,10.603,0.0
2389,0.0,4.706,0.0
2390,0.0,1.893,0.0
2391,0.0,1.893,0.0
2392,0.0,5.112,0.0
2393,0.0,10.819,0.0
2394,0.0,8.439,0.0
2395,0.0,7.465,0.0
2396,0.0,6.492,0.0
2397,0.0,8.114,0.0
2398,0.0,8.114,0.0
2399,0.0,0.947,0.0
2400,0.0,0.947,0.0
2401,0.0,0.947,0.0
2402,0.0,0.947,0.0
2403,0.024,0.947,0.0
2404,0.949,0.947,0.0
2405,1.141,0.947,0.0
2406,0.0,7.573,0.0
2407,0.0,6.492,0.0
2408,0.0,2.488,0.0
2409,0.0,1.893,0.0
2410,0.0,1.893,0.0
2411,0.0,5.112,0.0
2412,0.0,10.603,0.0
2413,0.0,4.706,0.0
2414,0.0,1.893,0.0
2415,0.0,1.893,0.0
2416,0.0,5.112,0.0
2417,0.0,10.819,0.0
2418,0.0,8.439,0.0
2419,0.0,7.465,0.0
2420,0.0,6.492,0.0
2421,0.0,8.114,0.0
2422,0.0,8.114,0.0
2423,0.0,0.947,0.0
2424,0.0,0.947,0.0
2425,1.009,0.947,0.0
2426,2.166,0.947,0.0
2427,2.967,0.947,0.0
2428,3.621,0.947,0.0
2429,3.807,0.947,0.0
2430,0.0,7.573,0.0
2431,0.0,6.492,0.0
2432,0.0,2.488,0.0
2433,0.0,1.893,0.0
2434,0.0,1.893,0.0
2435,0.0,5.112,0.0
2436,0.0,10.603,0.0
2437,0.0,4.706,0.0
2438,0.0,1.893,0.0
2439,0.0,1.893,0.0
2440,0.0,5.112,0.0
2441,0.0,10.819,0.0
2442,0.0,8.439,0.0
2443,0.0,7.465,0.0
2444,0.0,6.492,0.0
2445,0.0,8.114,0.0
2446,0.0,8.114,0.0
2447,0.26,0.947,0.0
2448,2.666,0.947,0.0
2449,3.393,0.947,0.0
2450,3.908,0.947,0.0
2451,4.335,0.947,0.0
2452,4.576,0.947,0.0
2453,4.744,0.947,0.0
2454,0.0,7.573,0.0
2455,0.0,6.492,0.0
2456,0.0,2.488,0.0
2457,0.0,1.893,0.0
2458,0.0,1.893,0.0
2459,0.0,5.112,0.0
2460,0.0,10.603,0.0
2461,0.0,4.706,0.0
2462,0.0,1.893,0.0
2463,0.0,1.893,0.0
2464,0.0,5.112,0.0
2465,0.0,10.819,0.0
2466,0.0,8.439,0.0
2467,0.0,7.465,0.0
2468,0.0,6.492,0.0
2469,0.0,8.114,0.0
2470,0.0,8.114,0.0
2471,1.937,0.947,0.0
2472,4.55,0.947,0.0
2473,3.27,0.947,0.0
2474,3.564,0.947,0.0
2475,4.448,0.947,0.0
2476,4.286,0.947,0.0
2477,4.465,0.947,0.0
2478,0.0,7.573,0.0
2479,0.0,6.492,0.0
2480,0.0,2.488,0.0
2481,0.0,1.893,0.0
2482,0.0,1.893,0.0
2483,0.0,5.112,0.0
2484,0.0,10.603,0.0
2485,0.0,4.706,0.0
2486,0.0,1.893,0.0
2487,0.0,1.893,0.0
2488,0.0,5.112,0.0
2489,0.0,10.819,0.0
2490,0.0,8.439,0.0
2491,0.0,7.465,0.0
2492,0.0,6.492,0.0
2493,0.0,8.114,0.0
2494,0.0,8.114,0.0
2495,2.635,0.947,0.0
2496,5.538,0.947,0.0
2497,7.305,0.947,0.0
2498,8.205,0.947,0.0
2499,9.096,0.947,0.0
2500,9.761,0.947,0.0
2501,10.003,0.947,0.0
2502,1.199,7.573,0.0
2503,0.0,6.492,0.0
2504,0.0,2.488,0.0
2505,0.0,1.893,0.0
2506,0.0,1.893,0.0
2507,0.0,5.112,0.0
2508,0.0,10.603,0.0
2509,0.0,4.706,0.0
2510,0.0,1.893,0.0
2511,0.0,1.893,0.0
2512,0.0,5.112,0.0
2513,0.0,10.819,0.0
2514,0.0,8.439,0.0
2515,0.0,7.465,0.0
2516,0.0,6.492,0.0
2517,0.0,8.114,0.0
2518,0.0,8.114,0.0
2519,5.441,0.947,0.0
2520,7.174,0.947,0.0
2521,8.07,0.947,0.0
2522,8.478,0.947,0.0
2523,9.077,0.947,0.0
2524,9.449,0.947,0.0
2525,9.321,0.947,0.0
2526,0.415,7.573,0.0
2527,0.0,6.492,0.0
2528,0.0,2.488,0.0
2529,0.0,1.893,0.0
2530,0.0,1.893,0.0
2531,0.0,5.112,0.0
2532,0.0,10.603,0.0
2533,0.0,4.706,0.0
2534,0.0,1.893,0.0
2535,0.0,1.893,0.0
2536,0.0,5.112,0.0
2537,0.0,10.819,0.0
2538,0.0,8.439,0.0
2539,0.0,7.465,0.0
2540,0.0,6.492,0.0
2541,0.0,8.114,0.0
2542,0.0,8.114,0.0
2543,3.928,0.947,0.0
2544,5.451,0.947,0.0
2545,6.046,0.947,0.0
2546,6.103,0.947,0.0
2547,6.217,0.947,0.0
2548,6.407,0.947,0.0
2549,6.224,0.947,0.0
2550,0.0,7.573,0.0
2551,0.0,6.492,0.0
2552,0.0,2.488,0.0
2553,0.0,1.893,0.0
2554,0.0,1.893,0.0
2555,0.0,5.112,0.0
2556,0.0,10.603,0.0
2557,0.0,4.706,0.0
2558,0.0,1.893,0.0
2559,0.0,1.893,0.0
2560,0.0,5.112,0.0
2561,0.0,10.819,0.0
2562,0.0,8.439,0.0
2563,0.0,7.465,0.0
2564,0.0,6.492,0.0
2565,0.0,8.114,0.0
2566,0.0,8.114,0.0
2567,5.165,0.947,0.0
2568,8.101,0.947,0.0
2569,10.255,0.947,0.0
2570,11.46,0.947,0.0
2571,12.563,0.947,0.0
2572,13.45,0.947,0.0
2573,13.492,0.947,0.0
2574,4.344,7.573,0.0
2575,1.918,6.492,0.0
2576,0.0,2.488,0.0
2577,0.0,1.893,0.0
2578,0.0,1.893,0.0
2579,0.0,5.112,0.0
2580,0.0,10.603,0.0
2581,0.0,4.706,0.0
2582,0.0,1.893,0.0
2583,0.0,1.893,0.0
2584,0.0,5.112,0.0
2585,0.0,10.819,0.0
2586,0.0,8.439,0.0
2587,0.0,7.465,0.0
2588,0.148,6.492,0.0
2589,1.365,8.114,0.0
2590,3.527,8.114,0.0
2591,11.493,0.947,0.0
2592,12.752,0.947,0.0
2593,14.135,0.947,0.0
2594,14.85,0.947,0.0
2595,15.558,0.947,0.0
2596,16.182,0.947,0.0
2597,16.081,0.947,0.0
2598,6.474,7.573,0.0
2599,0.822,6.492,0.0
2600,0.805,2.488,0.0
2601,0.0,1.893,0.0
2602,0.0,1.893,0.0
2603,0.0,5.112,0.0
2604,0.0,10.603,0.0
2605,0.0,4.706,0.0
2606,0.0,1.893,0.0
2607,0.0,1.893,0.0
2608,0.0,5.112,0.0
2609,0.0,10.819,0.0
2610,0.0,8.439,0.0
2611,0.0,7.465,0.0
2612,1.817,6.492,0.0
2613,2.119,8.114,0.0
2614,3.637,8.114,0.0
2615,11.046,0.947,0.0
2616,11.785,0.947,0.0
2617,12.62,0.947,0.0
2618,13.046,0.947,0.0
2619,13.587,0.947,0.0
2620,13.944,0.947,0.0
2621,13.807,0.947,0.0
2622,3.655,7.573,0.0
2623,0.0,6.492,0.0
2624,0.0,2.488,0.0
2625,0.0,1.893,0.0
2626,0.0,1.893,0.0
2627,0.0,5.112,0.0
2628,0.0,10.603,0.0
2629,0.0,4.706,0.0
2630,0.0,1.893,0.0
2631,0.0,1.893,0.0
2632,0.0,5.112,0.0
2633,0.0,10.819,0.0
2634,0.0,8.439,0.0
2635,0.0,7.465,0.0
2636,0.0,6.492,0.0
2637,0.0,8.114,0.0
2638,0.0,8.114,0.0
2639,7.013,0.947,0.0
2640,8.259,0.947,0.0
2641,9.24,0.947,0.0
2642,9.749,0.947,0.0
2643,10.262,0.947,0.0
2644,10.679,0.947,0.0
2645,10.671,0.947,0.0
2646,0.837,7.573,0.0
2647,0.0,6.492,0.0
2648,0.0,2.488,0.0
2649,0.0,1.893,0.0
2650,0.0,1.893,0.0
2651,0.0,5.112,0.0
2652,0.0,10.603,0.0
2653,0.0,4.706,0.0
2654,0.0,1.893,0.0
2655,0.0,1.893,0.0
2656,0.0,5.112,0.0
2657,0.0,10.819,0.0
2658,0.0,8.439,0.0
2659,0.0,7.465,0.0
2660,0.757,6.492,0.0
2661,1.003,8.114,0.0
2662,2.237,8.114,0.0
2663,9.474,0.947,0.0
2664,10.398,0.947,0.0
2665,11.208,0.947,0.0
2666,11.777,0.947,0.0
2667,12.181,0.947,0.0
2668,12.621,0.947,0.0
2669,12.583,0.947,0.0
2670,1.994,7.573,0.0
2671,0.0,6.492,0.0
2672,0.0,2.488,0.0
2673,0.0,1.893,0.0
2674,0.0,1.893,0.0
2675,0.0,5.112,0.0
2676,0.0,10.603,0.0
2677,0.0,4.706,0.0
2678,0.0,1.893,0.0
2679,0.0,1.893,0.0
2680,0.0,5.112,0.0
2681,0.0,10.819,0.0
2682,0.0,8.439,0.0
2683,0.0,7.465,0.0
2684,0.0,6.492,0.0
2685,0.0,8.114,0.0
2686,0.0,8.114,0.0
2687,6.628,0.947,0.0
2688,8.459,0.947,0.0
2689,9.703,0.947,0.0
2690,10.293,0.947,0.0
2691,10.909,0.947,0.0
2692,11.314,0.947,0.0
2693,11.304,0.947,0.0
2694,0.851,7.573,0.0
2695,0.0,6.492,0.0
2696,0.0,2.488,0.0
2697,0.0,1.893,0.0
2698,0.0,1.893,0.0
2699,0.0,5.112,0.0
2700,0.0,10.603,0.0
2701,0.0,4.706,0.0
2702,0.0,1.893,0.0
2703,0.0,1.893,0.0
2704,0.0,5.112,0.0
2705,0.0,10.819,0.0
2706,0.0,8.439,0.0
2707,0.0,7.465,0.0
2708,0.0,6.492,0.0
2709,0.0,8.114,0.0
2710,0.0,8.114,0.0
2711,5.726,0.947,0.0
2712,8.199,0.947,0.0
2713,9.792,0.947,0.0
2714,10.592,0.947,0.0
2715,11.537,0.947,0.0
2716,12.245,0.947,0.0
2717,12.265,0.947,0.0
2718,1.58,7.573,0.0
2719,0.0,6.492,0.0
2720,0.0,2.488,0.0
2721,0.0,1.893,0.0
2722,0.0,1.893,0.0
2723,0.0,5.112,0.0
2724,0.0,10.603,0.0
2725,0.0,4.706,0.0
2726,0.0,1.893,0.0
2727,0.0,1.893,0.0
2728,0.0,5.112,0.0
2729,0.0,10.819,0.0
2730,0.0,8.439,0.0
2731,0.0,7.465,0.0
2732,0.0,6.492,0.0
2733,0.0,8.114,0.0
2734,1.006,8.114,0.0
2735,8.856,0.947,0.0
2736,9.646,0.947,0.0
2737,10.743,0.947,0.0
2738,11.208,0.947,0.0
2739,11.783,0.947,0.0
2740,12.274,0.947,0.0
2741,12.091,0.947,0.0
2742,1.872,7.573,0.0
2743,0.0,6.492,0.0
2744,0.0,2.488,0.0
2745,0.0,1.893,0.0
2746,0.0,1.893,0.0
2747,0.0,5.112,0.0
2748,0.0,10.603,0.0
2749,0.0,4.706,0.0
2750,0.0,1.893,0.0
2751,0.0,1.893,0.0
2752,0.0,5.112,0.0
2753,0.0,10.819,0.0
2754,0.0,8.439,0.0
2755,0.0,7.465,0.0
2756,0.0,6.492,0.0
2757,0.0,8.114,0.0
2758,0.0,8.114,0.0
2759,3.651,0.947,0.0
2760,5.73,0.947,0.0
2761,7.056,0.947,0.0
2762,7.779,0.947,0.0
2763,8.43,0.947,0.0
2764,9.038,0.947,0.0
2765,8.955,0.947,0.0
2766,0.0,7.573,0.0
2767,0.0,6.492,0.0
2768,0.0,2.488,0.0
2769,0.0,1.893,0.0
2770,0.0,1.893,0.0
2771,0.0,5.112,0.0
2772,0.0,10.603,0.0
2773,0.0,4.706,0.0
2774,0.0,1.893,0.0
2775,0.0,1.893,0.0
2776,0.0,5.112,0.0
2777,0.0,10.819,0.0
2778,0.0,8.439,0.0
2779,0.0,7.465,0.0
2780,0.0,6.492,0.0
2781,0.0,8.114,0.0
2782,0.0,8.114,0.0
2783,4.23,0.947,0.0
2784,6.095,0.947,0.0
2785,6.886,0.947,0.0
2786,7.438,0.947,0.0
2787,7.863,0.947,0.0
2788,8.306,0.947,0.0
2789,7.89,0.947,0.0
2790,0.0,7.573,0.0
2791,0.0,6.492,0.0
2792,0.0,2.488,0.0
2793,0.0,1.893,0.0
2794,0.0,1.893,0.0
2795,0.0,5.112,0.0
2796,0.0,10.603,0.0
2797,0.0,4.706,0.0
2798,0.0,1.893,0.0
2799,0.0,1.893,0.0
2800,0.0,5.112,0.0
2801,0.0,10.819,0.0
2802,0.0,8.439,0.0
2803,0.0,7.465,0.0
2804,0.0,6.492,0.0
2805,0.0,8.114,0.0
2806,0.0,8.114,0.0
2807,1.858,0.947,0.0
2808,4.696,0.947,0.0
2809,6.193,0.947,0.0
2810,7.025,0.947,0.0
2811,7.859,0.947,0.0
2812,8.486,0.947,0.0
2813,8.251,0.947,0.0
2814,0.0,7.573,0.0
2815,0.0,6.492,0.0
2816,0.0,2.488,0.0
2817,0.0,1.893,0.0
2818,0.0,1.893,0.0
2819,0.0,5.112,0.0
2820,0.0,10.603,0.0
2821,0.0,4.706,0.0
2822,0.0,1.893,0.0
2823,0.0,1.893,0.0
2824,0.0,5.112,0.0
2825,0.0,10.819,0.0
2826,0.0,8.439,0.0
2827,0.0,7.465,0.0
2828,0.0,6.492,0.0
2829,0.0,8.114,0.0
2830,0.0,8.114,0.0
2831,7.696,0.947,0.0
2832,9.756,0.947,0.0
2833,11.464,0.947,0.0
2834,12.362,0.947,0.0
2835,13.377,0.947,0.0
2836,14.227,0.947,0.0
2837,13.986,0.947,0.0
2838,2.818,7.573,0.0
2839,0.0,6.492,0.0
2840,0.0,2.488,0.0
2841,0.0,1.893,0.0
2842,0.0,1.893,0.0
2843,0.0,5.112,0.0
2844,0.0,10.603,0.0
2845,0.0,4.706,0.0
2846,0.0,1.893,0.0
2847,0.0,1.893,0.0
2848,0.0,5.112,0.0
2849,0.0,10.819,0.0
2850,0.0,8.439,0.0
2851,0.0,7.465,0.0
2852,0.754,6.492,0.0
2853,1.725,8.114,0.0
