,Qs,HeatStockTemperature,ElectricConsumption,SolarPVProduction
764,16.8,60.0,1.855,0.0
765,16.517,60.0,2.318,0.0
766,16.957,60.0,2.318,0.0
767,18.972,60.0,0.27,0.0
768,19.266,60.0,0.27,0.0
769,19.492,60.0,0.27,0.0
770,19.713,60.0,0.27,0.0
771,19.816,60.0,0.27,0.0
772,19.994,60.0,0.27,0.0
773,20.1,60.0,0.27,0.0
774,18.728,60.0,2.164,0.0
775,19.116,60.0,1.855,0.0
776,20.085,60.0,0.711,0.086
777,17.915,60.0,0.541,1.042
778,15.656,60.0,0.541,1.869
779,13.706,60.0,1.461,2.322
780,10.345,60.0,3.029,3.401
781,12.059,60.0,1.345,2.853
782,12.861,60.0,0.541,2.675
783,14.368,60.0,0.541,1.901
784,13.655,60.0,1.461,1.419
785,15.538,60.0,3.091,0.069
786,16.656,60.0,2.411,0.0
787,17.205,60.0,2.133,0.0
788,17.849,60.0,1.855,0.0
789,17.644,60.0,2.318,0.0
790,17.855,60.0,2.318,0.0
791,19.957,60.0,0.27,0.0
792,20.332,60.0,0.27,0.0
793,20.64,60.0,0.27,0.0
794,20.944,60.0,0.27,0.0
795,21.156,60.0,0.27,0.0
796,21.269,60.0,0.27,0.0
797,21.472,60.0,0.27,0.0
798,20.108,60.0,2.164,0.0
799,20.682,60.0,1.855,0.0
800,21.209,60.0,0.711,0.207
801,17.337,60.0,0.541,1.508
802,15.696,60.0,0.541,2.423
803,12.969,60.0,1.461,3.234
804,10.725,60.0,3.029,3.561
805,11.57,60.0,1.345,3.337
806,13.612,60.0,0.541,2.682
807,15.264,60.0,0.541,1.937
808,16.697,60.0,1.461,0.9
809,17.181,60.0,3.091,0.017
810,18.304,60.0,2.411,0.0
811,19.168,60.0,2.133,0.0
812,19.916,60.0,1.855,0.0
813,19.81,60.0,2.318,0.0
814,20.42,60.0,2.318,0.0
815,22.728,60.0,0.27,0.0
816,23.498,60.0,0.27,0.0
817,24.496,60.0,0.27,0.0
818,25.404,60.0,0.27,0.0
819,25.938,60.0,0.27,0.0
820,26.435,60.0,0.27,0.0
821,26.886,60.0,0.27,0.0
822,25.837,60.0,2.164,0.0
823,26.484,60.0,1.855,0.0
824,26.354,60.0,0.711,0.54
825,22.529,60.0,0.541,2.222
826,21.145,60.0,0.541,3.389
827,18.466,60.0,1.461,4.651
828,17.154,60.0,3.029,5.079
829,18.396,60.0,1.345,4.756
830,19.724,60.0,0.541,3.809
831,20.238,60.0,0.541,2.822
832,20.846,60.0,1.461,1.284
833,22.847,60.0,3.091,0.017
834,23.693,60.0,2.411,0.0
835,24.042,60.0,2.133,0.0
836,24.494,60.0,1.855,0.0
837,24.112,60.0,2.318,0.0
838,24.325,60.0,2.318,0.0
839,26.243,60.0,0.27,0.0
840,26.043,60.0,0.27,0.0
841,25.856,60.0,0.27,0.0
842,25.488,60.0,0.27,0.0
843,25.375,60.0,0.27,0.0
844,25.207,60.0,0.27,0.0
845,25.019,60.0,0.27,0.0
846,23.454,60.0,2.164,0.0
847,23.82,60.0,1.855,0.0
848,24.435,60.0,0.711,0.174
849,23.43,60.0,0.541,0.573
850,22.087,60.0,0.541,1.056
851,20.501,60.0,1.461,1.211
852,18.693,60.0,3.029,1.107
853,15.385,60.0,1.345,5.387
854,16.407,60.0,0.541,4.957
855,16.67,60.0,0.541,3.568
856,16.276,60.0,1.461,2.238
857,18.302,60.0,3.091,0.017
858,19.096,60.0,2.411,0.0
859,19.569,60.0,2.133,0.0
860,19.906,60.0,1.855,0.0
861,19.515,60.0,2.318,0.0
862,19.665,60.0,2.318,0.0
863,21.603,60.0,0.27,0.0
864,21.968,60.0,0.27,0.0
865,22.481,60.0,0.27,0.0
866,23.067,60.0,0.27,0.0
867,23.279,60.0,0.27,0.0
868,23.587,60.0,0.27,0.0
869,23.808,60.0,0.27,0.0
870,22.829,60.0,2.164,0.0
871,23.604,60.0,1.855,0.0
872,24.188,60.0,0.711,0.087
873,23.744,60.0,0.541,0.296
874,23.28,60.0,0.541,0.487
875,21.927,60.0,1.461,0.625
876,20.224,60.0,3.029,0.677
877,16.984,60.0,1.345,4.535
878,18.704,60.0,0.541,3.766
879,18.485,60.0,0.541,3.446
880,18.685,60.0,1.461,2.305
881,20.135,60.0,3.091,0.14
882,21.305,60.0,2.411,0.0
883,21.822,60.0,2.133,0.0
884,22.379,60.0,1.855,0.0
885,22.148,60.0,2.318,0.0
886,22.435,60.0,2.318,0.0
887,24.534,60.0,0.27,0.0
888,24.633,60.0,0.27,0.0
889,24.741,60.0,0.27,0.0
890,24.838,60.0,0.27,0.0
891,24.859,60.0,0.27,0.0
892,24.874,60.0,0.27,0.0
893,24.972,60.0,0.27,0.0
894,23.508,60.0,2.164,0.0
895,23.901,60.0,1.855,0.0
896,22.627,60.0,0.711,0.723
897,19.364,60.0,0.541,2.107
898,16.919,60.0,0.541,3.265
899,13.966,60.0,1.461,3.994
900,12.143,60.0,3.029,4.85
901,14.306,60.0,1.345,4.302
902,14.092,60.0,0.541,4.647
903,15.206,60.0,0.541,3.109
904,15.39,60.0,1.461,1.478
905,17.878,60.0,3.091,0.034
906,19.138,60.0,2.411,0.0
907,19.887,60.0,2.133,0.0
908,20.632,60.0,1.855,0.0
909,20.527,60.0,2.318,0.0
910,21.123,60.0,2.318,0.0
911,23.438,60.0,0.27,0.0
912,24.01,60.0,0.27,0.0
913,24.926,60.0,0.27,0.0
914,25.636,60.0,0.27,0.0
915,25.959,60.0,0.27,0.0
916,26.37,60.0,0.27,0.0
917,26.677,60.0,0.27,0.0
918,25.519,60.0,2.164,0.0
919,26.008,60.0,1.855,0.0
920,24.581,60.0,0.711,0.824
921,21.393,60.0,0.541,2.348
922,19.468,60.0,0.541,3.65
923,15.899,60.0,1.461,4.779
924,15.468,60.0,3.029,4.487
925,16.38,60.0,1.345,4.732
926,17.97,60.0,0.541,4.119
927,18.596,60.0,0.541,3.172
928,19.044,60.0,1.461,1.61
929,21.503,60.0,3.091,0.035
930,22.687,60.0,2.411,0.0
931,23.437,60.0,2.133,0.0
932,24.285,60.0,1.855,0.0
933,24.202,60.0,2.318,0.0
934,24.712,60.0,2.318,0.0
935,27.029,60.0,0.27,0.0
936,27.313,60.0,0.27,0.0
937,27.625,60.0,0.27,0.0
938,28.041,60.0,0.27,0.0
939,28.259,60.0,0.27,0.0
940,28.463,60.0,0.27,0.0
941,28.584,60.0,0.27,0.0
942,27.318,60.0,2.164,0.0
943,27.811,60.0,1.855,0.0
944,26.75,60.0,0.711,0.769
945,24.01,60.0,0.541,2.066
946,22.135,60.0,0.541,3.188
947,19.467,60.0,1.461,4.258
948,18.534,60.0,3.029,4.729
949,19.743,60.0,1.345,4.476
950,20.526,60.0,0.541,4.462
951,20.851,60.0,0.541,3.182
952,21.084,60.0,1.461,1.571
953,23.476,60.0,3.091,0.035
954,24.273,60.0,2.411,0.0
955,24.727,60.0,2.133,0.0
956,25.166,60.0,1.855,0.0
957,24.779,60.0,2.318,0.0
958,24.881,60.0,2.318,0.0
959,26.899,60.0,0.27,0.0
960,26.893,60.0,0.27,0.0
961,26.804,60.0,0.27,0.0
962,26.717,60.0,0.27,0.0
963,26.727,60.0,0.27,0.0
964,26.734,60.0,0.27,0.0
965,26.562,60.0,0.27,0.0
966,25.079,60.0,2.164,0.0
967,25.464,60.0,1.855,0.0
968,25.347,60.0,0.711,0.465
969,23.231,60.0,0.541,1.284
970,22.665,60.0,0.541,1.336
971,23.003,60.0,1.461,0.609
972,18.161,60.0,3.029,2.143
973,17.231,60.0,1.345,4.295
974,16.932,60.0,0.541,5.175
975,18.08,60.0,0.541,4.158
976,18.546,60.0,1.461,2.246
977,20.005,60.0,3.091,0.177
978,21.306,60.0,2.411,0.0
979,21.972,60.0,2.133,0.0
980,22.625,60.0,1.855,0.0
981,22.308,60.0,2.318,0.0
982,22.727,60.0,2.318,0.0
983,24.849,60.0,0.27,0.0
984,25.488,60.0,0.27,0.0
985,26.165,60.0,0.27,0.0
986,26.888,60.0,0.27,0.0
987,27.116,60.0,0.27,0.0
988,27.693,60.0,0.27,0.0
989,27.792,60.0,0.27,0.0
990,26.6,60.0,2.164,0.0
991,27.21,60.0,1.855,0.0
992,25.033,60.0,0.711,1.717
993,21.756,60.0,0.541,3.498
994,18.689,60.0,0.541,4.752
995,14.675,60.0,1.461,6.491
996,11.786,60.0,3.029,7.141
997,13.701,60.0,1.345,6.677
998,13.622,60.0,0.541,6.282
999,15.247,60.0,0.541,5.746
1000,16.357,60.0,1.461,3.359
1001,18.93,60.0,3.091,0.122
1002,20.597,60.0,2.411,0.0
1003,21.415,60.0,2.133,0.0
1004,22.443,60.0,1.855,0.0
1005,22.359,60.0,2.318,0.0
1006,23.268,60.0,2.318,0.0
1007,25.489,60.0,0.27,0.0
1008,26.17,60.0,0.27,0.0
1009,26.812,60.0,0.27,0.0
1010,27.609,60.0,0.27,0.0
1011,27.97,60.0,0.27,0.0
1012,28.504,60.0,0.27,0.0
1013,28.882,60.0,0.27,0.0
1014,27.581,60.0,2.164,0.0
1015,27.981,60.0,1.855,0.0
1016,25.982,60.0,0.711,1.94
1017,22.796,60.0,0.541,3.627
1018,19.773,60.0,0.541,5.034
1019,16.093,60.0,1.461,6.674
1020,13.76,60.0,3.029,7.479
1021,13.905,60.0,1.345,7.271
1022,15.861,60.0,0.541,6.738
1023,16.424,60.0,0.541,6.109
1024,16.676,60.0,1.461,3.781
1025,19.696,60.0,3.091,0.195
1026,20.896,60.0,2.411,0.0
1027,21.274,60.0,2.133,0.0
1028,21.751,60.0,1.855,0.0
1029,21.288,60.0,2.318,0.0
1030,21.571,60.0,2.318,0.0
1031,23.441,60.0,0.27,0.0
1032,23.421,60.0,0.27,0.0
1033,23.23,60.0,0.27,0.0
1034,23.131,60.0,0.27,0.0
1035,23.028,60.0,0.27,0.0
1036,22.978,60.0,0.27,0.0
1037,22.888,60.0,0.27,0.0
1038,21.29,60.0,2.164,0.0
1039,21.768,60.0,1.855,0.0
1040,21.489,60.0,0.711,0.501
1041,19.417,60.0,0.541,1.355
1042,17.374,60.0,0.541,2.115
1043,14.687,60.0,1.461,2.648
1044,12.152,60.0,3.029,2.932
1045,13.045,60.0,1.345,2.826
1046,15.222,60.0,0.541,2.356
1047,16.125,60.0,0.541,1.715
1048,17.279,60.0,1.461,0.862
1049,17.021,60.0,3.091,0.052
1050,18.094,60.0,2.411,0.0
1051,18.64,60.0,2.133,0.0
1052,19.279,60.0,1.855,0.0
1053,19.07,60.0,2.318,0.0
1054,19.468,60.0,2.318,0.0
1055,21.677,60.0,0.27,0.0
1056,22.611,60.0,0.27,0.0
1057,23.887,60.0,0.27,0.0
1058,25.098,60.0,0.27,0.0
1059,25.834,60.0,0.27,0.0
1060,26.544,60.0,0.27,0.0
1061,27.161,60.0,0.27,0.0
1062,26.186,60.0,2.164,0.0
1063,26.879,60.0,1.855,0.0
1064,25.859,60.0,0.711,0.863
1065,23.546,60.0,0.541,2.342
1066,22.063,60.0,0.541,3.585
1067,20.044,60.0,1.461,4.487
1068,19.573,60.0,3.029,4.645
1069,21.249,60.0,1.345,4.35
1070,23.204,60.0,0.541,3.741
1071,23.103,60.0,0.541,2.458
1072,24.743,60.0,1.461,1.299
1073,25.877,60.0,3.091,0.053
1074,26.947,60.0,2.411,0.0
1075,27.591,60.0,2.133,0.0
1076,28.18,60.0,1.855,0.0
1077,28.01,60.0,2.318,0.0
1078,27.346,60.0,2.318,0.0
1079,29.119,60.0,0.27,0.0
1080,29.019,60.0,0.27,0.0
1081,28.834,60.0,0.27,0.0
1082,29.041,60.0,0.27,0.0
1083,28.597,60.0,0.27,0.0
1084,28.304,60.0,0.27,0.0
1085,28.18,60.0,0.27,0.0
1086,26.617,60.0,2.164,0.0
1087,27.132,60.0,1.855,0.0
1088,27.111,60.0,0.711,0.439
1089,26.923,60.0,0.541,0.526
1090,25.887,60.0,0.541,0.84
1091,23.738,60.0,1.461,1.43
1092,22.743,60.0,3.029,0.909
1093,20.001,60.0,1.345,4.953
1094,20.88,60.0,0.541,3.703
1095,20.388,60.0,0.541,4.184
1096,20.256,60.0,1.461,2.604
1097,21.666,60.0,3.091,0.177
1098,22.467,60.0,2.411,0.0
1099,22.631,60.0,2.133,0.0
1100,22.762,60.0,1.855,0.0
1101,21.913,60.0,2.318,0.0
1102,21.819,60.0,2.318,0.0
1103,23.536,60.0,0.27,0.0
1104,23.691,60.0,0.27,0.0
1105,23.812,60.0,0.27,0.0
1106,23.913,60.0,0.27,0.0
1107,23.917,60.0,0.27,0.0
1108,24.028,60.0,0.27,0.0
1109,24.062,60.0,0.27,0.0
1110,22.666,60.0,2.164,0.0
1111,23.041,60.0,1.855,0.0
1112,20.239,60.0,0.711,1.473
1113,17.914,60.0,0.541,2.254
1114,16.739,60.0,0.541,2.751
1115,13.513,60.0,1.461,3.617
1116,11.56,60.0,3.029,4.83
1117,12.361,60.0,1.345,4.993
1118,14.37,60.0,0.541,4.194
1119,15.326,60.0,0.541,2.189
1120,16.916,60.0,1.461,0.982
1121,17.63,60.0,3.091,0.069
1122,18.477,60.0,2.411,0.0
1123,18.821,60.0,2.133,0.0
1124,19.165,60.0,1.855,0.0
1125,18.664,60.0,2.318,0.0
1126,18.759,60.0,2.318,0.0
1127,20.669,60.0,0.27,0.0
1128,21.126,60.0,0.27,0.0
1129,20.946,60.0,0.27,0.0
1130,21.038,60.0,0.27,0.0
1131,21.042,60.0,0.27,0.0
1132,21.039,60.0,0.27,0.0
1133,21.138,60.0,0.27,0.0
1134,19.656,60.0,2.164,0.0
1135,20.031,60.0,1.855,0.0
1136,20.783,60.0,0.711,0.155
1137,20.343,60.0,0.541,0.379
1138,19.646,60.0,0.541,0.619
1139,18.306,60.0,1.461,0.722
1140,16.264,60.0,3.029,0.875
1141,12.093,60.0,1.345,5.951
1142,12.249,60.0,0.541,5.401
1143,12.551,60.0,0.541,4.643
1144,12.401,60.0,1.461,3.068
1145,14.417,60.0,3.091,0.268
1146,15.949,60.0,2.411,0.0
1147,16.568,60.0,2.133,0.0
1148,17.303,60.0,1.855,0.0
1149,17.099,60.0,2.318,0.0
1150,17.652,60.0,2.318,0.0
1151,19.778,60.0,0.27,0.0
1152,20.331,60.0,0.27,0.0
1153,21.04,60.0,0.27,0.0
1154,21.727,60.0,0.27,0.0
1155,22.144,60.0,0.27,0.0
1156,22.449,60.0,0.27,0.0
1157,22.77,60.0,0.27,0.0
1158,21.578,60.0,2.164,0.0
1159,21.991,60.0,1.855,0.0
1160,21.786,60.0,0.711,0.571
1161,20.319,60.0,0.541,1.326
1162,20.561,60.0,0.541,1.156
1163,17.085,60.0,1.461,2.179
1164,16.268,60.0,3.029,1.805
1165,14.084,60.0,1.345,5.639
1166,14.961,60.0,0.541,5.084
1167,15.78,60.0,0.541,4.706
1168,16.479,60.0,1.461,2.563
1169,18.17,60.0,3.091,0.069
1170,19.275,60.0,2.411,0.0
1171,19.829,60.0,2.133,0.0
1172,20.378,60.0,1.855,0.0
1173,20.094,60.0,2.318,0.0
1174,20.487,60.0,2.318,0.0
1175,22.602,60.0,0.27,0.0
1176,22.683,60.0,0.27,0.0
1177,22.791,60.0,0.27,0.0
1178,22.903,60.0,0.27,0.0
1179,23.003,60.0,0.27,0.0
1180,23.016,60.0,0.27,0.0
1181,23.012,60.0,0.27,0.0
1182,21.544,60.0,2.164,0.0
1183,22.012,60.0,1.855,0.0
1184,19.642,60.0,0.711,1.082
1185,16.805,60.0,0.541,2.614
1186,14.399,60.0,0.541,3.911
1187,9.992,60.0,1.461,5.071
1188,9.341,60.0,3.029,4.983
1189,10.646,60.0,1.345,4.695
1190,11.411,60.0,0.541,4.263
1191,11.612,60.0,0.541,3.67
1192,12.682,60.0,1.461,2.409
1193,14.668,60.0,3.091,0.288
1194,16.366,60.0,2.411,0.0
1195,17.14,60.0,2.133,0.0
1196,17.72,60.0,1.855,0.0
1197,17.561,60.0,2.318,0.0
1198,18.043,60.0,2.318,0.0
1199,20.288,60.0,0.27,0.0
1200,20.746,60.0,0.27,0.0
1201,21.498,60.0,0.27,0.0
1202,21.991,60.0,0.27,0.0
1203,22.405,60.0,0.27,0.0
1204,22.777,60.0,0.27,0.0
1205,22.901,60.0,0.27,0.0
1206,21.693,60.0,2.164,0.0
1207,22.267,60.0,1.855,0.0
1208,18.286,60.0,0.711,2.772
1209,15.173,60.0,0.541,4.087
1210,13.568,60.0,0.541,4.685
1211,9.242,60.0,1.461,5.649
1212,7.955,60.0,3.029,5.946
1213,8.879,60.0,1.345,6.54
1214,10.693,60.0,0.541,4.977
1215,10.858,60.0,0.541,4.71
1216,10.855,60.0,1.461,3.675
1217,14.821,60.0,3.091,0.0
1218,15.688,60.0,2.411,0.0
1219,16.069,60.0,2.133,0.0
1220,16.489,60.0,1.855,0.0
1221,15.995,60.0,2.318,0.0
1222,16.198,60.0,2.318,0.0
1223,18.154,60.0,0.27,0.0
1224,18.036,60.0,0.27,0.0
1225,17.931,60.0,0.27,0.0
1226,17.696,60.0,0.27,0.0
1227,17.568,60.0,0.27,0.0
1228,17.545,60.0,0.27,0.0
1229,17.454,60.0,0.27,0.0
1230,15.88,60.0,2.164,0.0
1231,16.32,60.0,1.855,0.017
1232,15.37,60.0,0.711,0.748
1233,12.915,60.0,0.541,1.687
1234,10.665,60.0,0.541,2.527
1235,6.861,60.0,1.461,3.296
1236,4.462,60.0,3.029,3.517
1237,5.865,60.0,1.345,3.533
1238,6.679,60.0,0.541,3.171
1239,8.189,60.0,0.541,2.342
1240,9.111,60.0,1.461,1.392
1241,10.127,60.0,3.091,0.208
1242,11.361,60.0,2.411,0.0
1243,12.072,60.0,2.133,0.0
1244,12.327,60.0,1.855,0.0
1245,11.913,60.0,2.318,0.0
1246,12.111,60.0,2.318,0.0
1247,14.121,60.0,0.27,0.0
1248,14.378,60.0,0.27,0.0
1249,14.678,60.0,0.27,0.0
1250,15.071,60.0,0.27,0.0
1251,15.189,60.0,0.27,0.0
1252,15.385,60.0,0.27,0.0
1253,15.492,60.0,0.27,0.0
1254,14.211,60.0,2.164,0.0
1255,14.876,60.0,1.855,0.051
1256,13.637,60.0,0.711,0.88
1257,9.898,60.0,0.541,2.25
1258,8.898,60.0,0.541,2.663
1259,6.239,60.0,1.461,3.364
1260,3.711,60.0,3.029,3.465
1261,5.809,60.0,1.345,3.068
1262,8.141,60.0,0.541,2.246
1263,8.928,60.0,0.541,1.886
1264,10.626,60.0,1.461,0.709
1265,10.534,60.0,3.091,0.068
1266,11.739,60.0,2.411,0.0
1267,12.484,60.0,2.133,0.0
1268,13.325,60.0,1.855,0.0
1269,13.221,60.0,2.318,0.0
1270,13.817,60.0,2.318,0.0
1271,16.128,60.0,0.27,0.0
1272,16.69,60.0,0.27,0.0
1273,17.197,60.0,0.27,0.0
1274,17.794,60.0,0.27,0.0
1275,18.12,60.0,0.27,0.0
1276,18.427,60.0,0.27,0.0
1277,18.637,60.0,0.27,0.0
1278,17.366,60.0,2.164,0.0
1279,17.914,60.0,1.855,0.017
1280,17.635,60.0,0.711,0.702
1281,15.392,60.0,0.541,1.617
1282,13.136,60.0,0.541,2.483
1283,10.727,60.0,1.461,3.123
1284,8.31,60.0,3.029,3.428
1285,9.795,60.0,1.345,3.323
1286,11.307,60.0,0.541,2.885
1287,12.742,60.0,0.541,2.114
1288,13.578,60.0,1.461,1.234
1289,13.667,60.0,3.091,0.395
1290,15.485,60.0,2.411,0.0
1291,16.228,60.0,2.133,0.0
1292,16.884,60.0,1.855,0.0
1293,17.06,60.0,2.318,0.0
1294,17.29,60.0,2.318,0.0
1295,19.5,60.0,0.27,0.0
1296,19.768,60.0,0.27,0.0
1297,19.98,60.0,0.27,0.0
1298,20.288,60.0,0.27,0.0
1299,20.498,60.0,0.27,0.0
1300,20.614,60.0,0.27,0.0
1301,20.724,60.0,0.27,0.0
1302,19.366,60.0,2.164,0.0
1303,19.824,60.0,1.855,0.017
1304,16.344,60.0,0.711,1.369
1305,14.771,60.0,0.541,3.097
1306,11.808,60.0,0.541,4.785
1307,8.072,60.0,1.461,5.562
1308,5.678,60.0,3.029,6.241
1309,6.422,60.0,1.345,6.213
1310,8.097,60.0,0.541,5.779
1311,8.529,60.0,0.541,4.846
1312,8.883,60.0,1.461,3.126
1313,10.196,60.0,3.091,1.683
1314,13.626,60.0,2.411,0.0
1315,14.115,60.0,2.133,0.0
1316,14.642,60.0,1.855,0.0
1317,14.38,60.0,2.318,0.0
1318,14.469,60.0,2.318,0.0
1319,16.576,60.0,0.27,0.0
1320,16.754,60.0,0.27,0.0
1321,17.05,60.0,0.27,0.0
1322,17.256,60.0,0.27,0.0
1323,17.451,60.0,0.27,0.0
1324,17.657,60.0,0.27,0.0
1325,17.962,60.0,0.27,0.0
1326,16.243,60.0,2.164,0.0
1327,16.583,60.0,1.855,0.017
1328,17.19,60.0,0.711,0.308
1329,16.647,60.0,0.541,0.598
1330,15.862,60.0,0.541,0.938
1331,14.195,60.0,1.461,1.209
1332,11.711,60.0,3.029,1.497
1333,13.509,60.0,1.345,1.446
1334,14.72,60.0,0.541,1.226
1335,15.168,60.0,0.541,0.955
1336,15.241,60.0,1.461,0.512
1337,15.546,60.0,3.091,0.175
1338,15.587,60.0,2.411,0.0
1339,16.445,60.0,2.133,0.0
1340,16.641,60.0,1.855,0.0
1341,16.227,60.0,2.318,0.0
1342,16.531,60.0,2.318,0.0
1343,18.93,60.0,0.27,0.0
1344,18.924,60.0,0.27,0.0
1345,19.396,60.0,0.27,0.0
1346,20.005,60.0,0.27,0.0
1347,20.229,60.0,0.27,0.0
1348,20.537,60.0,0.27,0.0
1349,20.745,60.0,0.27,0.0
1350,19.48,60.0,2.164,0.0
1351,19.896,60.0,1.855,0.035
1352,18.742,60.0,0.711,0.912
1353,15.512,60.0,0.541,2.154
1354,12.411,60.0,0.541,3.373
1355,9.606,60.0,1.461,4.581
1356,8.359,60.0,3.029,4.942
1357,9.63,60.0,1.345,3.447
1358,10.356,60.0,0.541,3.605
1359,11.198,60.0,0.541,3.07
1360,12.515,60.0,1.461,2.411
1361,14.953,60.0,3.091,0.0
1362,16.249,60.0,2.411,0.0
1363,16.812,60.0,2.133,0.0
1364,17.454,60.0,1.855,0.0
1365,17.26,60.0,2.318,0.0
1366,17.57,60.0,2.318,0.0
1367,19.775,60.0,0.27,0.0
1368,20.057,60.0,0.27,0.0
1369,20.167,60.0,0.27,0.0
1370,20.369,60.0,0.27,0.0
1371,20.487,60.0,0.27,0.0
1372,20.608,60.0,0.27,0.0
1373,20.719,60.0,0.27,0.0
1374,19.348,60.0,2.164,0.0
1375,19.64,60.0,1.855,0.052
1376,16.099,60.0,0.711,1.378
1377,11.769,60.0,0.541,4.58
1378,8.775,60.0,0.541,6.431
1379,4.056,60.0,1.461,6.74
1380,2.411,60.0,3.029,7.443
1381,2.944,60.0,1.345,7.66
1382,5.0,60.0,0.541,5.426
1383,6.357,60.0,0.541,3.989
1384,6.152,60.0,1.461,3.743
1385,7.767,60.0,3.091,2.276
1386,12.115,60.0,2.411,0.0
1387,12.681,60.0,2.133,0.0
1388,13.259,60.0,1.855,0.0
1389,12.734,60.0,2.318,0.0
1390,13.063,60.0,2.318,0.0
1391,15.156,60.0,0.27,0.0
1392,15.303,60.0,0.27,0.0
1393,15.503,60.0,0.27,0.0
1394,15.656,60.0,0.27,0.0
1395,15.789,60.0,0.27,0.0
1396,15.866,60.0,0.27,0.0
1397,15.991,60.0,0.27,0.0
1398,14.596,60.0,2.164,0.0
1399,14.86,60.0,1.855,0.034
1400,14.642,60.0,0.711,0.612
1401,13.014,60.0,0.541,1.336
1402,11.15,60.0,0.541,1.987
1403,8.657,60.0,1.461,2.501
1404,6.232,60.0,3.029,2.683
1405,7.876,60.0,1.345,2.635
1406,9.231,60.0,0.541,2.255
1407,10.394,60.0,0.541,1.724
1408,11.234,60.0,1.461,1.07
1409,10.712,60.0,3.091,0.357
1410,12.16,60.0,2.411,0.0
1411,12.889,60.0,2.133,0.0
1412,13.54,60.0,1.855,0.0
1413,13.34,60.0,2.318,0.0
1414,13.837,60.0,2.318,0.0
1415,15.958,60.0,0.27,0.0
1416,16.419,60.0,0.27,0.0
1417,16.729,60.0,0.27,0.0
1418,17.032,60.0,0.27,0.0
1419,17.242,60.0,0.27,0.0
1420,17.447,60.0,0.27,0.0
1421,17.659,60.0,0.27,0.0
1422,16.39,60.0,2.164,0.0
1423,16.719,60.0,1.855,0.034
1424,17.533,60.0,0.711,0.206
1425,17.067,60.0,0.541,0.428
1426,16.642,60.0,0.541,0.616
1427,14.94,60.0,1.461,0.974
1428,12.934,60.0,3.029,1.075
1429,9.058,60.0,1.345,6.106
1430,11.445,60.0,0.541,4.517
1431,11.125,60.0,0.541,4.026
1432,11.535,60.0,1.461,2.379
1433,10.874,60.0,3.091,1.023
1434,14.139,60.0,2.411,0.0
1435,15.078,60.0,2.133,0.0
1436,15.926,60.0,1.855,0.0
1437,15.949,60.0,2.318,0.0
1438,16.548,60.0,2.318,0.0
1439,19.085,60.0,0.27,0.0
1440,19.664,60.0,0.27,0.0
1441,20.262,60.0,0.27,0.0
1442,21.005,60.0,0.27,0.0
1443,21.317,60.0,0.27,0.0
1444,21.773,60.0,0.27,0.0
1445,22.082,60.0,0.27,0.0
1446,20.703,60.0,2.164,0.0
1447,20.809,60.0,1.855,0.173
1448,17.765,60.0,0.711,2.968
1449,14.754,60.0,0.541,4.398
1450,11.321,60.0,0.541,6.478
1451,7.765,60.0,1.461,8.118
1452,5.778,60.0,3.029,8.953
1453,6.139,60.0,1.345,8.701
1454,6.835,60.0,0.541,7.768
1455,7.851,60.0,0.541,6.993
1456,8.275,60.0,1.461,5.581
1457,10.09,60.0,3.091,2.9
1458,14.715,60.0,2.411,0.0
1459,15.647,60.0,2.133,0.0
1460,16.306,60.0,1.855,0.0
1461,16.381,60.0,2.318,0.0
1462,17.16,60.0,2.318,0.0
1463,19.356,60.0,0.27,0.0
1464,19.798,60.0,0.27,0.0
1465,20.163,60.0,0.27,0.0
1466,20.697,60.0,0.27,0.0
1467,20.963,60.0,0.27,0.0
1468,21.143,60.0,0.27,0.0
1469,21.304,60.0,0.27,0.0
1470,20.048,60.0,2.164,0.0
1471,20.359,60.0,1.855,0.052
1472,18.53,60.0,0.711,1.318
1473,15.699,60.0,0.541,2.999
1474,13.713,60.0,0.541,3.975
1475,10.689,60.0,1.461,4.416
1476,10.302,60.0,3.029,4.961
1477,11.064,60.0,1.345,5.431
1478,11.496,60.0,0.541,3.617
1479,15.683,60.0,0.541,1.697
1480,17.409,60.0,1.461,0.344
1481,15.655,60.0,3.091,0.624
1482,17.793,60.0,2.411,0.0
1483,18.817,60.0,2.133,0.0
1484,19.198,60.0,1.855,0.0
1485,19.086,60.0,2.318,0.0
1486,19.507,60.0,2.318,0.0
1487,21.721,60.0,0.27,0.0
1488,21.993,60.0,0.27,0.0
1489,22.311,60.0,0.27,0.0
1490,22.63,60.0,0.27,0.0
1491,22.972,60.0,0.27,0.0
1492,23.042,60.0,0.27,0.0
1493,23.166,60.0,0.27,0.0
1494,21.81,60.0,2.164,0.0
1495,21.222,60.0,1.855,0.353
1496,18.551,60.0,0.711,2.761
1497,17.48,60.0,0.541,3.278
1498,14.477,60.0,0.541,5.777
1499,11.832,60.0,1.461,6.219
1500,8.421,60.0,3.029,6.854
1501,12.088,60.0,1.345,3.149
1502,14.431,60.0,0.541,2.427
1503,18.391,60.0,0.541,0.688
1504,11.406,60.0,1.461,5.799
1505,15.197,60.0,3.091,1.111
1506,19.029,60.0,2.411,0.0
1507,19.609,60.0,2.133,0.0
1508,20.127,60.0,1.855,0.0
1509,19.79,60.0,2.318,0.0
1510,20.053,60.0,2.318,0.0
