Hour;Set_T;Temp;SFH15_kWh;SFH45_kWh;SFH100_kWh
2578;20;10,3;2,58782;661,639;4530,47
2579;20;10,9;3,01678;642,348;3797,3
2580;20;10,8;0,454343;615,996;717,331
2581;20;11,3;0;585,982;303,148
2582;20;10,5;0;564,888;154,808
2583;20;10,2;0;544,959;2565,64
2584;20;9,5;0;529,996;5010,86
2585;20;9;0;516,404;1051,13
2586;20;7,6;0;510,114;3669,21
2587;20;6,4;0;504,551;2535,98
2588;20;5,3;0;500,961;5731,53
2589;20;5,1;0,875471;498,098;2517,32
2590;20;4,9;2,35685;494,986;4095,3
2591;20;4,6;4,25719;492,873;7327,78
2592;20;3,9;6,85832;493,265;3003,5
2593;20;3,3;9,87873;2112,5;3398,32
2594;20;3;13,1552;2286,2;3716,64
2595;20;3,1;16,5707;2454,05;4444,46
2596;20;3,3;20,0687;2615,91;6221,75
2597;20;3,2;23,6625;2771,94;8349,35
2598;20;4,5;25,9782;2914,18;3217,84
2599;20;5,9;27,5513;1433,94;3977,14
2600;20;6,8;28,9567;1264,62;3418,72
2601;20;7,7;31,2198;1659,62;2476,44
2602;20;8,5;33,2444;1639,43;2035,92
2603;20;9,3;24,8333;1199,48;693,1
2604;20;9,5;18,3627;1144,79;299,975
2605;20;9,8;12,7334;1091,2;149,176
2606;20;9,1;9,11278;1043,5;85,1974
2607;20;7,9;7,84912;1004,13;1220,65
2608;20;5,8;9,01019;976,344;4423,8
2609;20;5,5;10,7228;951,345;2741,13
2610;20;4,4;13,4269;932,12;4297,44
2611;20;4,1;15,8198;912,362;2378,32
2612;20;3,8;18,4775;894,399;3197,34
2613;20;3,6;21,3553;877,888;4331,86
2614;20;3,4;24,166;861,688;11143,5
2615;20;3,2;27,246;2562,3;2831,55
2616;20;3,2;30,9016;2720,84;3303,3
2617;20;2,7;34,8437;2874,11;3460,76
2618;20;2,3;38,9377;3022,16;3556,56
2619;20;2,2;43,0992;3164,43;3751,73
2620;20;1,7;47,4277;3224,61;3610,2
2621;20;1,6;51,798;2233,13;3525,73
2622;20;2,3;54,3201;2977,63;5834,77
2623;20;3,2;55,7861;1568,93;2634,76
2624;20;4,2;57,3921;1618,37;4031,35
2625;20;5,6;59,9604;2184,22;6728,73
2626;20;6,7;62,2297;1510,69;3739,78
2627;20;7,4;53,3788;1438,04;1033,04
2628;20;8,5;45,5264;1373,9;414,009
2629;20;9,5;38,1928;1311,06;197,91
2630;20;10;31,9771;1249,87;105,614
2631;20;10,1;27,5526;1192,86;1268,7
2632;20;9,8;25,3036;1142,24;2213,19
2633;20;8,9;25,2523;1100,16;1137,71
2634;20;8;27,2245;1068,42;3577,13
2635;20;7,3;29,0354;1038,24;2635,41
2636;20;6,6;31,1795;1010,99;3029,4
2637;20;6,2;33,559;985,975;2169,08
2638;20;5,9;35,8364;961,842;2628,47
2639;20;5,7;38,3636;939,701;4537,6
2640;20;5,5;41,5181;920,677;2347,22
2641;20;5;44,9321;903,497;3189,82
2642;20;4,3;48,5444;887,96;4330,61
2643;20;3,8;52,3025;873,706;6380,46
2644;20;2,7;56,3738;2580,81;8497,75
2645;20;1,6;60,7327;2741,79;6681,5
2646;20;4,1;63,1366;2886,3;3038,49
2647;20;5,3;64,7592;1272,84;3089,03
2648;20;6,5;66,1198;1254,26;2923,84
2649;20;7,7;68,1796;1501,21;2135,49
2650;20;9,1;69,7508;1209,7;2741,05
2651;20;10,9;59,7436;1141,29;866,007
2652;20;12,1;50,818;1087,94;353,76
2653;20;13,5;42,2646;1034,6;167,2
2654;20;14,3;34,8477;981,962;85,0455
2655;20;15;29,2193;932,113;45,2267
2656;20;14,7;25,8812;888,147;26,453
2657;20;14,4;24,5815;851,043;18,5203
2658;20;11,6;25,6667;825,781;20,4646
2659;20;9;27,0469;804,317;24,9284
2660;20;6,7;29,1373;787,355;3891,23
2661;20;5,2;31,731;773,492;2668,92
2662;20;4,3;34,3811;760,737;4779,87
2663;20;3,3;37,4928;750,408;8196,64
2664;20;2,5;41,4019;743,293;8552,16
2665;20;1,8;45,6432;737,668;6796,26
2666;20;1,1;50,1046;733,109;5623,61
2667;20;0,4;54,7851;2181,27;4492,26
2668;20;0;59,5998;2494,28;3740,73
2669;20;0,3;64,299;2659,75;8469,6
2670;20;4,1;66,701;2807,63;4646,41
2671;20;7,6;67,6252;1841,9;2199,75
2672;20;10,9;67,6981;1199,41;1222,03
2673;20;12,8;68,2654;1156,59;5426,71
2674;20;14,4;68,2848;1113,38;761,59
2675;20;16,5;56,9647;1051,74;308,828
2676;20;17,9;46,8447;995,038;141,605
2677;20;19,1;37,3483;938,979;66,6511
2678;20;19,7;29,1102;884,206;29,1224
2679;20;20,2;22,6944;832,568;9,75124
2680;20;19,8;18,5715;787,004;1,40564
2681;20;17,9;16,708;750,37;0
2682;20;15,4;16,9695;724,842;1,63733
2683;20;13,8;17,2816;701,741;5,13801
2684;20;12,4;18,0326;681,975;9,92101
2685;20;11,7;19,0494;664,36;14,6774
2686;20;10,5;20,1709;648,412;19,2948
2687;20;9,1;21,7799;635,476;24,5736
2688;20;7;24,3862;627,409;6618,82
2689;20;5,6;27,4596;621,713;10922,4
2690;20;4,6;30,8164;617,431;2795,74
2691;20;3,8;34,4122;614,255;3352,14
2692;20;3,5;38,1218;611,514;3942,93
2693;20;3,7;41,7478;608,308;6148,03
2694;20;7,2;43,18;596,535;2838,49
2695;20;10,2;43,3397;580,508;1440,35
2696;20;11,6;43,2595;563,812;1102,37
2697;20;12,4;44,0479;549,956;2946,17
2698;20;13,6;44,576;535,39;5062,42
2699;20;15,2;35,0309;504,677;673,008
2700;20;15,8;26,8732;477,864;282,794
2701;20;16,7;19,4025;450,623;132,37
2702;20;17,7;13,1055;422,86;63,9771
2703;20;17,7;8,56915;397,23;31,0557
2704;20;17,4;5,94308;375,466;15,4809
2705;20;16,5;4,83179;358,901;9,45349
2706;20;14,7;5,19239;350,043;10,4569
2707;20;12,6;5,73087;343,422;13,5874
2708;20;12,2;6,45505;337,918;16,543
2709;20;11,7;7,37204;333,494;19,3912
2710;20;9,8;8,51963;330,767;23,3831
2711;20;7,3;10,3066;331,341;2369,23
2712;20;5,6;12,9221;335,216;4122,58
2713;20;4,5;15,9567;340,439;8129,97
2714;20;3,6;19,2895;346,449;7770,45
2715;20;3,1;22,8313;352,789;2964,41
2716;20;2,7;26,5513;359,339;3196,52
2717;20;3,4;30,1262;364,697;3550,94
2718;20;7,2;31,8083;362,575;5606,92
2719;20;8,9;32,6546;357,599;1187,59
2720;20;10,4;33,2061;351,353;1405,98
2721;20;12,3;34,1891;345,727;1338,69
2722;20;15,4;34,2838;336,624;4703,11
2723;20;18,4;25,0689;311,586;594,495
2724;20;20,5;16,9259;288,193;246,052
2725;20;21,9;9,50625;263,985;108,251
2726;20;22,4;3,71761;239,922;45,7946
2727;20;22,4;0,274325;217,791;15,9807
2728;20;22,4;0;198,684;2,40869
2729;20;21,4;0;184,593;0
2730;20;19,8;0;176,947;0
2731;20;18,1;0;170,728;0
2732;20;17;0;166,137;0
2733;20;16;0;162,926;1,45033
2734;20;15,6;0;159,76;3,58407
2735;20;15;0;157,682;6,27371
2736;20;14,3;0;157,571;9,92534
2737;20;13,9;0;158,068;13,315
2738;20;13,8;0;158,628;15,8638
2739;20;13,5;0;159,436;17,9718
2740;20;12,8;0,514409;160,85;20,2307
2741;20;12,7;1,23909;161,812;21,3569
2742;20;12,7;1,32332;158,847;19,0356
2743;20;12,6;0,909674;153,788;15,8156
2744;20;13,9;0,230029;146,797;11,4181
2745;20;13,9;0,497115;145,916;12,664
2746;20;12,8;1,1125;147,104;15,6473
2747;20;11,1;1,6631;148,22;18,6519
2748;20;10,3;2,67937;151,354;22,7762
2749;20;10,1;3,66515;154,069;25,3266
2750;20;10,2;4,75964;156,751;26,8929
2751;20;10;6,26315;160,504;28,9235
2752;20;9,8;8,00392;164,647;16651,6
2753;20;9,7;9,81726;168,622;5244,81
2754;20;9,7;11,6419;172,336;1405,98
2755;20;9,5;12,8211;173,993;5735,67
2756;20;9,6;14,1255;175,885;6512,66
2757;20;9,9;15,4897;177,74;1710,69
2758;20;9,5;16,7963;179,474;1690,7
2759;20;9,1;18,3633;181,979;1379,97
2760;20;8,3;20,6066;1187,01;3652,27
2761;20;8;23,0471;1714,9;2531,19
2762;20;8;25,5155;1890,77;5292,71
2763;20;8,1;27,9833;2062,04;3958,47
2764;20;8;30,4924;2228,61;2723,36
2765;20;8,4;32,9157;2296,29;2305,63
2766;20;8,1;34,0256;848,991;3480,93
2767;20;8,1;34,8104;874,892;4750,73
2768;20;7,9;35,0981;812,797;3974,05
2769;20;8,6;35,0017;761,942;1403,98
2770;20;9,2;33,0578;733,725;1123,63
2771;20;10,8;28,5517;699,811;436,622
2772;20;11,4;23,3907;666,684;202,266
2773;20;11;20,2583;638,651;108,185
2774;20;10,4;19,7572;618,221;2074,39
2775;20;10;19,75;600,314;2079,8
2776;20;9,6;20,1431;584,535;4183,93
2777;20;7,7;22,2478;576,051;2948,99
2778;20;7,1;24,6778;569,112;2237,17
2779;20;6,6;26,5689;560,929;10166,7
2780;20;6,1;28,7441;554,146;2907,07
2781;20;5,6;31,1783;2115,19;10689,2
2782;20;5,1;33,5671;2291,58;2997,45
2783;20;5,2;36,1303;2266,08;7706,55
2784;20;4,7;39,3954;2578,86;2700,86
2785;20;4,6;42,8175;2657,78;3440,36
2786;20;4,5;46,2799;2120,39;5040,72
2787;20;4,4;49,7772;2217,53;11350,1
2788;20;4,3;53,3052;2885,55;2977,99
2789;20;4,7;56,6697;1974,5;4143,36
2790;20;4,9;58,2533;1979,82;2530,96
2791;20;4,5;59,5752;1405,8;10460,7
2792;20;4,7;60,7779;1725,75;7037,64
2793;20;5;62,0576;1982,18;7081,87
2794;20;5,2;63,4933;1403,11;2690,66
2795;20;5,3;64,1095;1525,75;2089,28
2796;20;5,7;64,9491;1873,08;6414,56
2797;20;5,8;65,8853;2272,7;4227,16
2798;20;6;67,0206;2267,68;2696,05
2799;20;6;68,8607;1497,41;2009,84
2800;20;6,1;71,0057;2103,98;3832,97
2801;20;6;73,4603;1502,07;2370,27
2802;20;5;76,4194;2749,27;3649,52
2803;20;4,3;78,6677;1714,82;10885,1
2804;20;3,3;81,3989;1780,19;2790,06
2805;20;3,8;84,1123;2033,93;7290,15
2806;20;4;86,5126;2353,07;3126,73
2807;20;4;89,125;2930,12;4893,56
2808;20;3,8;92,4624;2409,13;8224,71
2809;20;3,5;96,0032;3276,84;3821,25
2810;20;3,4;99,5436;2517,94;5131,78
2811;20;3,4;103,05;3366,28;3289,7
2812;20;3,5;106,487;3328,44;3931,52
2813;20;3,5;109,876;2994,07;5136,72
2814;20;4;110,137;1724,98;3049,24
2815;20;4,6;108,236;1654,14;2925,33
2816;20;5,9;101,421;1573,14;889,88
2817;20;7,6;92,4206;1493,37;361,741
2818;20;6,8;92,0264;1439,34;2269,51
2819;20;7,9;86,5609;1375,74;694,859
2820;20;8,4;82,4135;1319,51;1196,04
2821;20;8,8;78,4533;1265,9;1851,59
2822;20;9,6;72,8873;1210,83;547,318
2823;20;9,6;70,0716;1163,04;2174,19
2824;20;8,4;69,3912;1121,84;4262,62
2825;20;8,6;68,8465;1082,22;1604,53
2826;20;7,3;70,8045;1052,93;2727,63
2827;20;5,3;72,75;1026,33;5578,4
2828;20;3,7;75,3516;1003,73;11281,9
2829;20;3;78,3007;983,527;2854,03
2830;20;2,4;81,1872;964,362;3307,69
2831;20;1,6;84,5313;947,759;3524,66
2832;20;0,9;88,7494;934,683;6434,65
2833;20;0,2;93,2992;923,426;4409,97
2834;20;-0,1;97,9171;2480,3;3581,44
2835;20;-0,3;102,568;2731,17;9174,44
2836;20;-0,5;107,249;2889,68;5675,69
2837;20;-0,1;111,605;3040,61;4095,92
2838;20;2,9;113,46;3174,58;7991,09
2839;20;5,3;113,577;1584,45;5214,5
2840;20;7,1;113,723;1453,34;3110,46
2841;20;8,2;114,902;1404,73;2444,62
2842;20;9,9;115,48;1355,96;4588,97
2843;20;11;103,865;1289,84;885,807
2844;20;12;93,5083;1229,44;360,827
2845;20;12,8;83,6804;1170,32;171,682
2846;20;13,3;75,0311;1112,7;89,0859
2847;20;13,8;68,153;1058,08;49,1013
2848;20;14;63,7735;1008,74;29,4409
2849;20;13,3;61,4685;966,536;21,1928
2850;20;11,2;61,8104;935,336;22,0003
2851;20;8,5;62,8592;909,686;1576,34
2852;20;6,8;64,5752;888,044;3373
2853;20;5,5;66,8063;869,531;2222
2854;20;5;68,9514;851,838;3550,98
2855;20;4,2;71,5404;836,586;7925,69
2856;20;3,4;75,0044;824,848;11488,1
2857;20;2,8;78,7627;814,704;7909,62
2858;20;2,1;82,7129;805,838;11952,5
2859;20;1,5;86,8256;798,066;8877,48
2860;20;1,2;91,0063;2419,43;6860,06
2861;20;2;94,7785;2601,78;8603,93
2862;20;5,4;96,2632;2749,9;3826,44
2863;20;8,1;96,3637;1082,58;1989,5
2864;20;9,7;96,1279;1046,62;2312,04
2865;20;11,2;95,787;1011,3;1450,39
2866;20;13;85,043;957,829;526,92
2867;20;13,9;73,7631;905,493;229,095
2868;20;15,2;64,5526;856,311;109,858
2869;20;16,9;54,7042;807,339;52,872
2870;20;16,3;50,3519;768,24;29,1788
2871;20;16,8;44,7175;728,65;14,4149
2872;20;17;41,2529;694,096;7,39923
2873;20;16;40,2242;668,294;6,77485
2874;20;14,8;40,5265;648,326;9,17186
2875;20;14,3;40,2261;627,812;10,6957
2876;20;13,3;40,3618;609,943;13,1319
2877;20;13,1;40,6841;593,483;15,2807
2878;20;11,4;41,2559;579,226;18,5021
2879;20;8,9;42,6783;569,193;3583,07
2880;20;7,9;44,9406;562,445;2211,69
2881;20;6,2;47,7723;558,326;4017,13
2882;20;5,5;50,7919;555,165;7306,98
2883;20;4,9;53,9727;552,801;2997,71
2884;20;4,7;57,2037;550,714;4286,85
2885;20;4,3;60,5402;549,136;8171,77
2886;20;4,1;62,2222;542,557;3407,95
2887;20;4,4;63,2461;534,829;2143,48
2888;20;5,2;63,3199;524,637;2676,21
2889;20;6,2;62,5145;512,634;3150,27
2890;20;8,1;59,9925;496,492;907,877
2891;20;9;57,8252;481,095;1116,48
2892;20;9,6;54,8723;464,966;1003,86
2893;20;10,5;49,3539;445,888;401,743
2894;20;9;50,153;439,139;2677,27
2895;20;9,3;47,4513;425,788;5129,95
2896;20;9,7;46,9471;416,122;1428,67
2897;20;9,3;47,3634;408,819;1477
2898;20;8,3;48,9041;405,069;1623,05
2899;20;7,9;50,1246;401,076;9767,24
2900;20;6,8;51,872;399,134;2836,7
2901;20;5,5;54,1135;1931,23;4253,66
2902;20;4,8;56,3339;2106,79;7708,5
2903;20;4,4;58,8701;2275,28;2699,93
2904;20;4,6;0;719,491;456,052
2905;20;4;0;711,668;238,794
2906;20;4,6;0;703,37;4747,91
2907;20;4,4;0;695,605;11149
2908;20;4,5;0;687,963;2830,79
2909;20;5;0;2380,16;4174,14
2910;20;6,1;0;1856,14;3139,32
2911;20;6,5;0;1306,39;2571,97
2912;20;6,9;0;1077,8;2233,52
2913;20;7,2;0;1146,16;2150,43
2914;20;7,6;0;915,137;2034,63
2915;20;8,4;0;840,267;2150,86
2916;20;9,2;0;806,921;627,418
2917;20;8,7;0;781,833;1126,05
2918;20;8,7;0;761,741;1392,75
2919;20;8,4;0;746,02;4207,07
2920;20;7,7;0;1568,31;2691,92
2921;20;7,8;0;2101,68;2171,37
2922;20;7,9;0;1573,32;1882,17
2923;20;7,2;0;1395,12;10034,4
2924;20;7,2;0;1770,19;3589,73
2925;20;7;0;2068,16;2410,88
2926;20;7;0;1212,89;1867,4
2927;20;6,8;0;1722,52;2175,46
2928;20;6,4;0;1911,9;4643,76
2929;20;6,4;0;1738,85;2555,82
2930;20;6,6;0;1791,19;2572,43
2931;20;6,4;0;2003,29;3447,33
2932;20;6,7;0;1503,57;10420,5
2933;20;7,2;0;2176,37;3330,56
2934;20;7,8;0;1308,03;2493,38
2935;20;8,3;0;1259,15;4275,71
2936;20;9,1;0;1209,18;3722
2937;20;10,1;0;1157,37;702,587
2938;20;11,8;0;1099,55;296,68
2939;20;12,6;0;1044,72;143,356
2940;20;12,7;0;0;78,0215
2941;20;13,4;0;0;43,4385
2942;20;13,8;0;0;23,8118
2943;20;14,2;0;0;12,6696
2944;20;14,6;0;0;6,58092
2945;20;14,2;0;0;5,24882
2946;20;12,4;0;0;9,6906
2947;20;10,6;0;0;14,9005
2948;20;9,1;0;0;2351,81
2949;20;8,9;0;0;2173,19
2950;20;8,7;0;0;1959,49
2951;20;8,1;0;0;1753,53
2952;20;7,8;0;0;5346,41
2953;20;7,4;0;925,927;2646,53
2954;20;7,1;0;1307,54;6779,79
2955;20;7,1;0;1492,05;7126,5
2956;20;7,5;0;1673,01;3047,73
2957;20;7,7;0;1849,92;7723,09
2958;20;7,8;0;2016,26;1297,69
2959;20;7,7;0;2177,45;5969,62
2960;20;7,7;0;1678,62;2010,71
2961;20;8,4;0;718,524;2636,31
2962;20;8,9;0,688681;695,136;829,4
2963;20;9,8;23,0055;670,256;1007,74
2964;20;10,2;53,5863;645,738;1108,54
2965;20;10;90,7619;627,269;1650,6
2966;20;11,1;127,088;601,263;593,045
2967;20;12;166,854;577,906;264,784
2968;20;12,6;207,143;552,453;133,088
2969;20;12,3;253,273;536,581;3371,08
2970;20;11,4;302,102;524,603;1716,79
2971;20;9,9;351,729;513,713;1996,8
2972;20;9;402,789;505,022;2944,13
2973;20;8,2;454,925;497,987;2694,03
2974;20;6,9;507,628;492,186;2082,14
2975;20;6,1;561,217;979,507;4545,46
2976;20;5,2;616,313;2136,47;2349,12
2977;20;5;671,625;2305,54;3189,74
2978;20;5,1;726,673;2469,02;5988,08
2979;20;6,4;780,734;2624,67;2903,56
2980;20;7;834,061;2524,06;2926,56
2981;20;7,2;886,076;1150,57;2144,15
2982;20;7,6;932,493;1060,73;1560,19
2983;20;8,4;977,83;1022,42;3040,03
2984;20;10,3;1011,58;968,095;726,433
2985;20;11,4;1059,24;938,454;320,546
2986;20;12,7;667,942;908,509;1286,73
2987;20;14,6;602,602;861,335;478,517
2988;20;15,6;574,939;818,486;213,444
2989;20;16,9;149,026;0;102,758
2990;20;17,2;95,1581;0;51,1842
2991;20;17,5;49,8915;0;0
2992;20;17,8;14,2818;0;0
2993;20;17,5;0;0;0
2994;20;15,2;0;0;0
2995;20;12,3;0;0;0
2996;20;11;0;0;0
2997;20;9,6;0;0;7031,22
2998;20;8,7;0;0;3922,16
2999;20;7,8;0;0;2626,9
3000;20;8,5;0;0;2071,63
3001;20;9,2;0;0;1711,45
3002;20;9,6;0;1005,96;4900,05
3003;20;9,9;0;1197,47;3750,4
3004;20;9,5;0;1379,63;4406,18
3005;20;9,9;0;1558,11;9359,25
3006;20;11,1;0;457,576;1122,47
3007;20;12,2;0;286,255;432,934
3008;20;12,8;0;276,885;206,105
3009;20;12,3;0;273,772;7538,71
3010;20;11,4;0;272,3;1709,57
3011;20;11,4;0;269,467;4095,51
3012;20;11,6;0;1385,57;1695,53
3013;20;11,5;0;343,689;1320,71
3014;20;11,5;0;323,19;1213,71
3015;20;12;0;320,277;1857,36
3016;20;11,8;0;376,47;1225,64
3017;20;10,9;0;1522,05;1626,44
3018;20;10,4;0;1264,86;1471,46
3019;20;10,2;0;598,017;1616,36
3020;20;10;0;805,521;1885,99
3021;20;9,7;0;858,639;1964,67
3022;20;9,5;0;1004,86;1985,83
3023;20;9,4;0;1128,55;1992,35
3024;20;9,2;0;2017,21;1835,26
3025;20;9,1;56,1381;1471,4;1587,56
3026;20;9,1;96,444;2272,23;6936,68
3027;20;9,1;140,449;1960,65;4027,77
3028;20;9;187,193;1429,76;10437
3029;20;9,1;235,888;1515,06;9685,04
3030;20;9,4;283,426;980,174;1182,67
3031;20;10,2;328,346;939,772;459,683
3032;20;11,5;371,451;896,606;212,589
3033;20;11,7;420,277;866,002;1172,9
3034;20;12,5;99,6968;832,781;456,505
3035;20;12,7;95,2067;801,652;974,932
3036;20;13;91,5225;769,694;393,239
3037;20;13,1;88,3539;740,118;1226
3038;20;12,9;86,7762;715,698;1224,21
3039;20;12,9;85,2648;692,31;1341,2
3040;20;12,7;84,8632;672,75;1175,34
3041;20;12,4;84,807;654,998;2391,99
3042;20;12;85,1149;639,107;1331,34
3043;20;11,1;84,6558;622,427;1814,89
3044;20;10,7;84,5286;607,445;2698,74
3045;20;10,7;84,5646;593,477;6085,39
3046;20;10,5;84,4362;579,739;1678,75
3047;20;10,2;84,6352;567,505;1896,51
3048;20;9,8;420,248;557,92;2734,8
3049;20;9,4;492,248;549,502;2646,92
3050;20;9,1;545,653;541,741;2154,52
3051;20;8,1;599,586;535,45;6620,14
3052;20;8;653,491;2113,44;4272,54
3053;20;8,5;706,861;1197,66;2860,01
3054;20;8,8;756,86;1614,96;3716,71
3055;20;9,7;801,238;674,852;947,088
3056;20;11;367,338;636,323;373,167
3057;20;12,1;350,517;602,427;173,305
3058;20;12,5;337,669;574,955;91,9868
3059;20;13;114,838;548,595;52,6551
3060;20;13,3;0;0;33,8214
3061;20;13,6;0;0;22,6193
3062;20;14,5;0;0;10,9988
3063;20;15,5;0;0;3,16885
3064;20;13,6;0;0;2,23133
3065;20;12,4;0;0;3,55574
3066;20;11,5;0;0;9,23418
3067;20;11,1;0;0;13,8497
3068;20;10,5;0;0;3225,19
3069;20;10,2;0;0;2828,83
3070;20;9,8;0;0;3464,19
3071;20;9,4;0;0;2969,3
3072;20;9,1;0;0;1895,17
3073;20;9;0;1068,57;1667,04
3074;20;8,9;0;1254,42;3537,96
3075;20;8,3;0;1437,76;7053,69
3076;20;7,9;0;1619,06;7046,24
3077;20;8,2;0;1794,89;3180,53
3078;20;9,1;0;1952,97;954,07
3079;20;9,8;0;473,715;386,19
3080;20;10,8;0;447,947;180,359
3081;20;11,3;0;425,812;94,5653
3082;20;12,2;0;402,036;50,9558
3083;20;13,1;0;380,204;28,676
3084;20;13,7;0;0;17,3602
3085;20;14,5;0;0;9,29415
3086;20;14,7;0;0;3,81436
3087;20;15,1;0;0;0,53836
3088;20;14,7;0;0;0
3089;20;14,3;0;0;0
3090;20;13;0;0;1,90893
3091;20;10,4;0;0;8,19489
3092;20;9,4;0;0;15,3731
3093;20;8,3;0;0;1716,3
3094;20;6,9;0;0;5407,7
3095;20;5,9;0;0;2660,51
3096;20;5,2;0;935,648;4778,34
3097;20;4,5;0;1126,85;11156,9
3098;20;4,1;0;1317,58;2947,12
3099;20;3,6;0;1507,21;3384,98
3100;20;3,2;0;1694,53;4020,12
3101;20;4,9;0;1874,14;4728,41
3102;20;8,2;0;2040,75;6695,71
3103;20;10,1;0;2197,49;3972,23
3104;20;11,3;0;2348,04;1664,99
3105;20;12,8;0;2495,21;1232,51
3106;20;14,2;0;1179,69;1183,46
3107;20;15,4;0;929,301;447,045
3108;20;16,9;0;879,714;197,874
3109;20;17,9;0;829,976;92,9408
3110;20;18,4;0;0;0
3111;20;18,9;0;0;0
3112;20;19,8;0;0;0
3113;20;19,5;0;0;0
3114;20;17,3;0;0;0
3115;20;14,6;0;0;0
3116;20;13,4;0;0;0
3117;20;12,8;0;0;0
3118;20;12,2;0;0;0
3119;20;12,3;0;0;1064,56
3120;20;12;0;0;1652,82
3121;20;11,5;0;0;1600,01
3122;20;11,1;0;0;2454,96
3123;20;11;0;0;3423,11
3124;20;10,9;0;0;9876,78
3125;20;11,2;0;660,794;1213,45
3126;20;11,8;0;24,7346;466,305
3127;20;12,5;0;21,5786;214,952
3128;20;13,5;0;17,9436;109,915
3129;20;13,6;0;18,7049;67,7746
3130;20;14,1;0;17,3478;42,1622
3131;20;14,8;0;16,0017;551,521
3132;20;15,7;0;12,4311;242,377
3133;20;16,3;0;10,8339;122,884
3134;20;16,1;0;10,6638;71,0485
3135;20;16,1;0;10,5436;44,6263
3136;20;15,6;0;11,48;32,0672
3137;20;14;0;13,4318;916,298
3138;20;13,1;0;15,779;1513,13
3139;20;12,4;0;17,4385;8446,29
3140;20;11,7;0;19,732;968,545
3141;20;11,2;0;22,5286;1342,03
3142;20;10,9;0;755,949;1722,82
3143;20;9,7;9,84545;1449,51;1918,7
3144;20;10,3;40,7694;1023,15;2333,64
3145;20;10,6;78,5439;812,121;2531,32
3146;20;10,4;120,657;1752,56;1844,69
3147;20;10,6;165,729;1313,97;2532,25
3148;20;10,7;213,001;1386,87;2863,7
3149;20;11,2;261,245;680,03;1408,56
3150;20;12,1;306,911;595,425;526,253
3151;20;12,4;353,306;574,201;715,004
3152;20;12,8;398,167;550,272;306,058
3153;20;14;113,251;527,897;151,111
3154;20;15,4;83,3762;499,794;76,6415
3155;20;14,6;81,0115;482,679;48,2931
3156;20;14,4;76,888;463,146;30,5844
3157;20;15,7;68,5732;437,325;15,1691
3158;20;15,9;65,5152;0;10,3109
3159;20;14,3;65,1235;267,31;11,7862
3160;20;13,9;64,6724;262,772;2342,99
3161;20;13,5;64,6079;259,288;885,212
3162;20;12,3;65,0001;257,3;1541,25
3163;20;11,5;64,7014;254,231;5648,85
3164;20;11,8;64,5586;251,546;1717,04
3165;20;10,7;64,889;250,383;1678,19
3166;20;10,7;64,9994;248,772;2196,98
3167;20;11;65,243;247,383;1752,93
3168;20;10,3;66,3245;248,133;1486,56
3169;20;10,4;67,4896;249,019;1556,27
3170;20;9,7;68,8458;250,568;1513,75
3171;20;9,9;70,126;1741,67;1334,1
3172;20;10,2;71,3;1793;5910,64
3173;20;10,7;72,1081;1088,24;1223,82
3174;20;11,5;70,0915;482,847;1590,54
3175;20;12,8;64,6555;457,281;522,291
3176;20;13,8;60,5575;436,278;234,279
3177;20;15,3;53,6643;409,969;111,775
3178;20;17;0;379,627;50,9486
3179;20;17,6;0;0;0
3180;20;17;0;0;0
3181;20;17,9;0;0;0
3182;20;17,1;0;0;0
3183;20;17,6;0;0;0
3184;20;18,7;0;0;0
3185;20;17,7;0;0;0
3186;20;16,3;0;0;0
3187;20;15,2;0;0;0
3188;20;13,8;0;0;0
3189;20;13,9;0;0;0
3190;20;13,4;0;0;0
3191;20;12,4;0;0;1242,38
3192;20;12,3;0;0;1621,81
3193;20;12,1;0;0;2319,01
3194;20;10,7;0;0;2523,51
3195;20;10;0;830,634;3683,32
3196;20;9,7;0;1016,37;2713,79
3197;20;11,1;0;1195,07;1427,16
3198;20;12,4;0;148,345;530,873
3199;20;14;0;75,9781;4217,19
3200;20;15,8;0;71,2136;508,446
3201;20;17,3;0;60,2809;217,546
3202;20;18,4;0;52,5512;104,313
3203;20;19,1;0;43,2604;49,571
3204;20;19,3;0;37,0098;0
3205;20;19,6;0;0;0
3206;20;20,7;0;0;0
3207;20;20,3;0;0;0
3208;20;20,7;0;0;0
3209;20;19,5;0;0;0
3210;20;17,9;0;0;0
3211;20;15,1;0;0;0
3212;20;13,8;0;0;0
3213;20;13,5;0;0;0
3214;20;13,4;0;0;0
3215;20;12;0;0;3578,19
3216;20;10,8;0;0;4524,08
3217;20;9,8;0;0;2705,59
3218;20;9,3;0;642,448;3343,41
3219;20;8,8;0;824,381;2774,26
3220;20;8,6;0;1008,64;2186,13
3221;20;10,2;0;1189,38;3398,08
3222;20;12,9;0;1361,5;823,851
3223;20;14,9;0;1525,29;341,989
3224;20;16,5;0;204,877;165,031
3225;20;18;0;196,662;87,4633
3226;20;19,1;0;177,387;38,6417
3227;20;20,1;0;159,46;14,1444
3228;20;21,2;0;0;0
3229;20;21,7;0;0;0
3230;20;22,4;0;0;0
3231;20;22,4;0;0;0
3232;20;22,5;0;0;0
3233;20;22;0;0;0
3234;20;20,7;0;0;0
3235;20;17,7;0;0;0
3236;20;15,9;0;0;0
3237;20;14,2;0;0;0
